,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,Black-breasted Warbling-finch,Microspingus pectoralis,passeriformes,thraupidae,microspingus,"(Todd, 1922)",3.8 years,"2,800 metres",Stable,"Forest, Shrubland",Least Concern,Black-breasted Warbling-finch,https://www.iucnredlist.org/species/103827182/119467642
0,Three-striped Hemispingus,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Three-striped%20Hemispingus&searchType=species
0,Black-capped Warbling-finch,Microspingus melanoleucus,passeriformes,thraupidae,microspingus,"(D'Orbigny & Lafresnaye, 1837)",3.8 years,"1,800 metres",Stable,"Forest, Shrubland",Least Concern,"Black-capped Warbling-finch, Black-capped Warbling Finch, Black-capped Warbling-Finch",https://www.iucnredlist.org/species/22723296/94810967
0,Cinereous Warbling-finch,Microspingus cinereus,passeriformes,thraupidae,microspingus,"(Bonaparte, 1851)",3.8 years,"1,400 metres",Stable,"Savanna, Grassland",Least Concern,"Cinereous Warbling-finch, Cinereous Warbling Finch, Cinereous Warbling-Finch",https://www.iucnredlist.org/species/22723301/131386992
0,Pearly-breasted Conebill,Conirostrum margaritae,passeriformes,thraupidae,conirostrum,"(Holt, 1931)",3.7 years,,Decreasing,Forest,Vulnerable,Pearly-breasted Conebill,https://www.iucnredlist.org/species/22722093/132011943
0,Bicolored Conebill,Conirostrum bicolor,passeriformes,thraupidae,conirostrum,"(Vieillot, 1809)",3.7 years,,Decreasing,"Forest, Shrubland",Near Threatened,"Bicolored Conebill, Bicoloured Conebill",https://www.iucnredlist.org/species/22722089/132011675
0,Chestnut-vented Conebill,Conirostrum speciosum,passeriformes,thraupidae,conirostrum,"(Temminck, 1824)",3.7 years,700 metres,Decreasing,"Forest, Savanna, Artificial/Terrestrial",Least Concern,Chestnut-vented Conebill,https://www.iucnredlist.org/species/22722083/132011450
0,White-eared Conebill,Conirostrum leucogenys,passeriformes,thraupidae,conirostrum,"Lafresnaye, 1852",2.46 years,800 metres,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,White-eared Conebill,https://www.iucnredlist.org/species/22722086/137107257
0,Capped Conebill,Conirostrum albifrons,passeriformes,thraupidae,conirostrum,"Lafresnaye, 1842",3.7 years,"2,800 metres",Decreasing,Forest,Least Concern,Capped Conebill,https://www.iucnredlist.org/species/22722111/94749735
0,Giant Conebill,Conirostrum binghami,passeriformes,thraupidae,conirostrum,"(Chapman, 1919)",3.1 years,"4,500 metres",Decreasing,Forest,Near Threatened,Giant Conebill,https://www.iucnredlist.org/species/22722114/172076225
0,Blue-backed Conebill,Conirostrum sitticolor,passeriformes,thraupidae,conirostrum,"Lafresnaye, 1840",3.7 years,"3,500 metres",Decreasing,Forest,Least Concern,Blue-backed Conebill,https://www.iucnredlist.org/species/22722108/94749558
0,White-browed Conebill,Conirostrum ferrugineiventre,passeriformes,thraupidae,conirostrum,"Sclater, 1856",3.7 years,"3,600 metres",Stable,"Forest, Shrubland, Grassland",Least Concern,White-browed Conebill,https://www.iucnredlist.org/species/22722102/94749231
0,Tamarugo Conebill,Conirostrum tamarugense,passeriformes,thraupidae,conirostrum,"Johnson & Millie, 1972",2.4 years,"4,100 metres",Increasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Tamarugo Conebill,https://www.iucnredlist.org/species/22722099/180355931
0,Rufous-browed Conebill,Conirostrum rufum,passeriformes,thraupidae,conirostrum,"Lafresnaye, 1843",3.7 years,"3,300 metres",Stable,Shrubland,Least Concern,Rufous-browed Conebill,https://www.iucnredlist.org/species/22722105/94749400
0,Ochraceous Conebill,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Ochraceous%20Conebill&searchType=species
0,Cinereous Conebill,Conirostrum cinereum,passeriformes,thraupidae,conirostrum,"d'Orbigny & Lafresnaye, 1838",3.7 years,"3,500 metres",Stable,"Shrubland, Artificial/Terrestrial",Least Concern,Cinereous Conebill,https://www.iucnredlist.org/species/103834574/119455050
0,Stripe-tailed Yellow-finch,Sicalis citrina,passeriformes,thraupidae,sicalis,"Pelzeln, 1870",3.8 years,"3,000 metres",Stable,"Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Stripe-tailed Yellow-finch, Stripe-tailed Yellow Finch, Stripe-tailed Yellow-Finch",https://www.iucnredlist.org/species/22723306/132161804
0,Sulphur-throated Finch,Sicalis taczanowskii,passeriformes,thraupidae,sicalis,"Sharpe, 1888",3.8 years,,Stable,"Shrubland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Sulphur-throated Finch,https://www.iucnredlist.org/species/22723367/94813513
0,Bright-rumped Yellow-finch,Sicalis uropigyalis,passeriformes,thraupidae,sicalis,"(D'Orbigny & Lafresnaye, 1837)",3.8 years,"4,800 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Bright-rumped Yellow-finch, Bright-rumped Yellow Finch, Bright-rumped Yellow-Finch",https://www.iucnredlist.org/species/22723316/94811919
0,Saffron Finch,Sicalis flaveola,passeriformes,thraupidae,sicalis,"(Linnaeus, 1766)",3.8 years,"2,000 metres",Stable,"Shrubland, Artificial/Terrestrial",Least Concern,Saffron Finch,https://www.iucnredlist.org/species/22723346/132162254
0,Orange-fronted Yellow-finch,Sicalis columbiana,passeriformes,thraupidae,sicalis,"Cabanis, 1851",3.8 years,,Stable,"Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Orange-fronted Yellow-finch, Orange-fronted Yellow Finch, Orange-fronted Yellow-Finch",https://www.iucnredlist.org/species/22723341/132162037
0,Grassland Yellow-finch,Sicalis luteola,passeriformes,thraupidae,sicalis,"(Sparrman, 1789)",3.8 years,"3,500 metres",Increasing,"Savanna, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Grassland Yellow-finch, Grassland Yellow-Finch",https://www.iucnredlist.org/species/22735428/132185657
0,Citron-headed Yellow-finch,Sicalis luteocephala,passeriformes,thraupidae,sicalis,"(D'Orbigny & Lafresnaye, 1837)",3.8 years,"3,500 metres",Stable,"Shrubland, Artificial/Terrestrial",Least Concern,"Citron-headed Yellow-finch, Citron-headed Yellow Finch, Citron-headed Yellow-Finch",https://www.iucnredlist.org/species/22723321/94812113
0,Patagonian Yellow-finch,Sicalis lebruni,passeriformes,thraupidae,sicalis,"(Oustalet, 1891)",3.8 years,"1,200 metres",Stable,"Shrubland, Grassland",Least Concern,"Patagonian Yellow-finch, Patagonian Yellow Finch, Patagonian Yellow-Finch",https://www.iucnredlist.org/species/22723336/94812637
0,Monte Yellow-finch,Sicalis mendozae,passeriformes,thraupidae,sicalis,"Sharpe, 1888",3.8 years,"3,800 metres",Stable,"Shrubland, Artificial/Terrestrial",Least Concern,Monte Yellow-finch,https://www.iucnredlist.org/species/103838548/119480402
0,Greenish Yellow-finch,Sicalis olivascens,passeriformes,thraupidae,sicalis,"(d'Orbigny & Lafresnaye, 1837)",3.8 years,"3,800 metres",Stable,"Shrubland, Artificial/Terrestrial",Least Concern,Greenish Yellow-finch,https://www.iucnredlist.org/species/103838515/119480675
0,Greater Yellow-finch,Sicalis auriventris,passeriformes,thraupidae,sicalis,"Philippi & Landbeck, 1864",3.8 years,"2,500 metres",Stable,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Greater Yellow-finch, Greater Yellow Finch, Greater Yellow-Finch",https://www.iucnredlist.org/species/22723326/94812276
0,Raimondi's Yellow-finch,Sicalis raimondii,passeriformes,thraupidae,sicalis,"Taczanowski, 1874",3.8 years,"2,500 metres",Stable,"Shrubland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"Raimondi's Yellow-finch, Raimondi's Yellow Finch, Raimondi's Yellow-Finch",https://www.iucnredlist.org/species/22723362/94813342
0,Puna Yellow-finch,Sicalis lutea,passeriformes,thraupidae,sicalis,"(D'Orbigny & Lafresnaye, 1837)",3.8 years,"4,300 metres",Stable,"Shrubland, Grassland",Least Concern,"Puna Yellow-finch, Puna Yellow Finch, Puna Yellow-Finch",https://www.iucnredlist.org/species/22723311/94811733
0,Grey-hooded Sierra-finch,Phrygilus gayi,passeriformes,thraupidae,phrygilus,"(Gervais, 1834)",3.8 years,"3,500 metres",Stable,Shrubland,Least Concern,"Grey-hooded Sierra-finch, Gray-hooded Sierra-Finch, Grey-hooded Sierra Finch, Grey-hooded Sierra-Finch",https://www.iucnredlist.org/species/22723069/94802267
0,Patagonian Sierra-finch,Phrygilus patagonicus,passeriformes,thraupidae,phrygilus,"(Gould, 1839)",3.8 years,"1,800 metres",Stable,"Forest, Shrubland, Grassland",Least Concern,"Patagonian Sierra-finch, Patagonian Sierra Finch, Patagonian Sierra-Finch",https://www.iucnredlist.org/species/22723075/94802458
0,Black-hooded Sierra-finch,Phrygilus atriceps,passeriformes,thraupidae,phrygilus,"(d'Orbigny & Lafresnaye, 1837)",3.8 years,"4,200 metres",Stable,"Forest, Shrubland",Least Concern,"Black-hooded Sierra-finch, Black-hooded Sierra Finch, Black-hooded Sierra-Finch",https://www.iucnredlist.org/species/22723059/94801915
0,Peruvian Sierra-finch,Phrygilus punensis,passeriformes,thraupidae,phrygilus,"Ridgway, 1887",3.8 years,"4,000 metres",Stable,"Shrubland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Peruvian Sierra-finch, Peruvian Sierra Finch, Peruvian Sierra-Finch",https://www.iucnredlist.org/species/22723064/94802095
0,Inaccessible Finch,Nesospiza acunhae,passeriformes,thraupidae,nesospiza,"Cabanis, 1873",3.8 years,600 metres,Stable,"Shrubland, Grassland",Vulnerable,"Inaccessible Finch, Inaccessible Bunting",https://www.iucnredlist.org/species/22735943/95121524
0,Nightingale Finch,Nesospiza questi,passeriformes,thraupidae,nesospiza,"P.R. Lowe, 1923",3.8 years,,Stable,"Shrubland, Grassland",Vulnerable,"Nightingale Finch, Nightingale Bunting",https://www.iucnredlist.org/species/22735345/95108584
0,Wilkins's Finch,Nesospiza wilkinsi,passeriformes,thraupidae,nesospiza,"Lowe, 1923",3.4 years,,Decreasing,"Shrubland, Grassland",Critically Endangered,"Wilkins's Finch, Wilkins's Bunting",https://www.iucnredlist.org/species/22735949/200062503
0,Gough Finch,Rowettia goughensis,passeriformes,thraupidae,rowettia,"(Clarke, 1904)",4.9 years,800 metres,Decreasing,"Shrubland, Grassland",Critically Endangered,"Gough Finch, Gough Bunting",https://www.iucnredlist.org/species/22723149/119142383
0,Yellow-bridled Finch,Melanodera xanthogramma,passeriformes,thraupidae,melanodera,"(Gould & G.R. Gray, 1839)",3.8 years,"3,300 metres",Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Yellow-bridled Finch,https://www.iucnredlist.org/species/22723119/94804309
0,White-bridled Finch,Melanodera melanodera,passeriformes,thraupidae,melanodera,"(Quoy & Gaimard, 1824)",3.8 years,,Decreasing,"Grassland, Artificial/Terrestrial",Least Concern,"White-bridled Finch, Canary-winged Finch",https://www.iucnredlist.org/species/22723115/132160659
0,Uniform Finch,Haplospiza unicolor,passeriformes,thraupidae,haplospiza,"Cabanis, 1851",3.8 years,"2,100 metres",Decreasing,Forest,Least Concern,Uniform Finch,https://www.iucnredlist.org/species/22723125/94804891
0,Ash-breasted Sierra-finch,Geospizopsis plebejus,passeriformes,thraupidae,geospizopsis,"(Tschudi, 1844)",3.8 years,"4,500 metres",Stable,"Shrubland, Grassland",Least Concern,"Ash-breasted Sierra-finch, Ash-breasted Sierra Finch, Ash-breasted Sierra-Finch",https://www.iucnredlist.org/species/22723100/94803462
0,Plumbeous Sierra-finch,Geospizopsis unicolor,passeriformes,thraupidae,geospizopsis,"(d'Orbigny & Lafresnaye, 1837)",3.8 years,"4,500 metres",Stable,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Plumbeous Sierra-finch, Plumbeous Sierra Finch, Plumbeous Sierra-Finch",https://www.iucnredlist.org/species/22723085/94802898
0,Slaty Finch,Spodiornis rusticus,passeriformes,thraupidae,spodiornis,"(Tschudi, 1844)",2.6 years,"2,500 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Slaty Finch,https://www.iucnredlist.org/species/22723122/167310636
0,Peg-billed Finch,Acanthidops bairdi,passeriformes,thraupidae,acanthidops,"Ridgway, 1882",2.83 years,"3,000 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,Peg-billed Finch,https://www.iucnredlist.org/species/22723128/137106413
0,Streaked Dacnis,Xenodacnis petersi,passeriformes,thraupidae,xenodacnis,"Bond & Meyer de Schauensee, 1939",3.7 years,"4,000 metres",Decreasing,"Forest, Shrubland",Least Concern,Streaked Dacnis,https://www.iucnredlist.org/species/103840020/119560069
0,Tit-like Dacnis,Xenodacnis parina,passeriformes,thraupidae,xenodacnis,"Cabanis, 1873",3.7 years,"4,000 metres",Decreasing,"Forest, Shrubland",Least Concern,Tit-like Dacnis,https://www.iucnredlist.org/species/103839796/119559816
0,Short-tailed Finch,Idiopsar brachyurus,passeriformes,thraupidae,idiopsar,"Cassin, 1866",3.8 years,"4,500 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Short-tailed Finch,https://www.iucnredlist.org/species/22723179/132161114
0,White-winged Diuca-finch,Chionodacryon speculiferum,passeriformes,thraupidae,chionodacryon,"(d'Orbigny & Lafresnaye, 1837)",3.8 years,"5,500 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"White-winged Diuca-finch, White-winged Diuca Finch, White-winged Diuca-Finch",https://www.iucnredlist.org/species/22723169/94806110
0,White-throated Sierra-finch,Ephippiospingus erythronotus,passeriformes,thraupidae,ephippiospingus,"(Philippi & Landbeck, 1861)",3.8 years,"4,700 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"White-throated Sierra-finch, White-throated Sierra Finch, White-throated Sierra-Finch",https://www.iucnredlist.org/species/22723095/94803294
0,Red-backed Sierra-finch,Ephippiospingus dorsalis,passeriformes,thraupidae,ephippiospingus,"Cabanis, 1883",3.8 years,"4,500 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"Red-backed Sierra-finch, Red-backed Sierra Finch, Red-backed Sierra-Finch",https://www.iucnredlist.org/species/22723090/94803126
0,Band-tailed Seedeater,Catamenia analis,passeriformes,thraupidae,catamenia,"(D'Orbigny & Lafresnaye, 1837)",3.8 years,"3,000 metres",Increasing,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Band-tailed Seedeater,https://www.iucnredlist.org/species/22723570/94824183
0,Plain-colored Seedeater,Catamenia inornata,passeriformes,thraupidae,catamenia,"(Lafresnaye, 1847)",3.8 years,"3,500 metres",Increasing,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Plain-colored Seedeater, Plain-coloured Seedeater",https://www.iucnredlist.org/species/22723573/94824438
0,Paramo Seedeater,Catamenia homochroa,passeriformes,thraupidae,catamenia,"Sclater, 1858",3.8 years,"3,500 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Paramo Seedeater,https://www.iucnredlist.org/species/22723577/94824635
0,Deep-blue Flowerpiercer,Diglossa glauca,passeriformes,thraupidae,diglossa,"Sclater & Salvin, 1876",3.7 years,"2,200 metres",Decreasing,Forest,Least Concern,"Deep-blue Flowerpiercer, Deep-blue Flower-piercer",https://www.iucnredlist.org/species/22723701/94829735
0,Bluish Flowerpiercer,Diglossa caerulescens,passeriformes,thraupidae,diglossa,"Sclater, 1856",3.7 years,"2,700 metres",Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Bluish Flowerpiercer, Bluish Flower-piercer",https://www.iucnredlist.org/species/22723708/132023941
0,Masked Flowerpiercer,Diglossa cyanea,passeriformes,thraupidae,diglossa,"(Lafresnaye, 1840)",3.7 years,"3,500 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Masked Flowerpiercer, Masked Flower-piercer",https://www.iucnredlist.org/species/22723715/94830099
0,Indigo Flowerpiercer,Diglossa indigotica,passeriformes,thraupidae,diglossa,"Sclater, 1856",3.7 years,"2,200 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Indigo Flowerpiercer, Indigo Flower-piercer",https://www.iucnredlist.org/species/22723694/132023756
0,Rusty Flowerpiercer,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Rusty%20Flowerpiercer&searchType=species
0,Slaty Flowerpiercer,Diglossa plumbea,passeriformes,thraupidae,diglossa,"Cabanis, 1861",2.68 years,"3,300 metres",Decreasing,"Shrubland, Artificial/Terrestrial",Least Concern,"Slaty Flowerpiercer, Slaty Flower-piercer",https://www.iucnredlist.org/species/22723640/137105783
0,Cinnamon-bellied Flowerpiercer,Diglossa baritula,passeriformes,thraupidae,diglossa,"Wagler, 1832",2.77 years,"3,350 metres",Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Cinnamon-bellied Flowerpiercer, Cinnamon-bellied Flower-piercer",https://www.iucnredlist.org/species/22723636/138628860
0,Moustached Flowerpiercer,Diglossa mystacalis,passeriformes,thraupidae,diglossa,"Lafresnaye, 1846",3.7 years,"4,000 metres",Stable,"Forest, Shrubland, Grassland",Least Concern,"Moustached Flowerpiercer, Moustached Flower-piercer",https://www.iucnredlist.org/species/22723664/94828321
0,Chestnut-bellied Flowerpiercer,Diglossa gloriosissima,passeriformes,thraupidae,diglossa,"Chapman, 1912",3.7 years,"3,800 metres",Unknown,"Forest, Shrubland",Near Threatened,"Chestnut-bellied Flowerpiercer, Chestnut-bellied Flower-piercer",https://www.iucnredlist.org/species/22723656/156371404
0,Glossy Flowerpiercer,Diglossa lafresnayii,passeriformes,thraupidae,diglossa,"(Boissonneau, 1840)",3.7 years,"3,700 metres",Stable,"Forest, Shrubland, Grassland",Least Concern,"Glossy Flowerpiercer, Glossy Flower-piercer",https://www.iucnredlist.org/species/22723660/94828128
0,Scaled Flowerpiercer,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Scaled%20Flowerpiercer&searchType=species
0,Greater Flowerpiercer,Diglossa major,passeriformes,thraupidae,diglossa,"Cabanis, 1849",3.7 years,"2,800 metres",Decreasing,"Forest, Shrubland, Grassland",Least Concern,"Greater Flowerpiercer, Greater Flower-piercer",https://www.iucnredlist.org/species/22723690/132023571
0,Venezuelan Flowerpiercer,Diglossa venezuelensis,passeriformes,thraupidae,diglossa,"Chapman, 1925",3.7 years,"2,450 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Endangered,"Venezuelan Flowerpiercer, Venezuelan Flower-piercer",https://www.iucnredlist.org/species/22723648/136453316
0,White-sided Flowerpiercer,Diglossa albilatera,passeriformes,thraupidae,diglossa,"Lafresnaye, 1843",3.7 years,"3,300 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"White-sided Flowerpiercer, White-sided Flower-piercer",https://www.iucnredlist.org/species/22723652/132023198
0,Grey-bellied Flowerpiercer,Diglossa carbonaria,passeriformes,thraupidae,diglossa,"(d'Orbigny & Lafresnaye, 1838)",3.7 years,"4,000 metres",Stable,"Forest, Shrubland",Least Concern,"Grey-bellied Flowerpiercer, Gray-bellied Flowerpiercer, Grey-bellied Flower-piercer",https://www.iucnredlist.org/species/22723681/94829047
0,Black-throated Flowerpiercer,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Black-throated%20Flowerpiercer&searchType=species
0,Merida Flowerpiercer,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Merida%20Flowerpiercer&searchType=species
0,Black Flowerpiercer,Diglossa humeralis,passeriformes,thraupidae,diglossa,"(Fraser, 1840)",3.7 years,"4,000 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Black Flowerpiercer, Black Flower-piercer",https://www.iucnredlist.org/species/22723673/94828664
0,Vermilion Tanager,Calochaetes coccineus,passeriformes,thraupidae,calochaetes,"(Sclater, 1858)",3.7 years,"2,000 metres",Decreasing,Forest,Least Concern,Vermilion Tanager,https://www.iucnredlist.org/species/22722491/94769085
0,Purplish-mantled Tanager,Iridosornis porphyrocephalus,passeriformes,thraupidae,iridosornis,"(Sclater, 1856)",3.7 years,"2,200 metres",Decreasing,Forest,Near Threatened,Purplish-mantled Tanager,https://www.iucnredlist.org/species/22722659/132156133
0,Yellow-throated Tanager,Iridosornis analis,passeriformes,thraupidae,iridosornis,"(Tschudi, 1844)",3.7 years,"2,600 metres",Decreasing,Forest,Least Concern,Yellow-throated Tanager,https://www.iucnredlist.org/species/22722669/94777160
0,Golden-collared Tanager,Iridosornis jelskii,passeriformes,thraupidae,iridosornis,"(Cabanis, 1873)",3.7 years,"3,500 metres",Stable,Forest,Least Concern,Golden-collared Tanager,https://www.iucnredlist.org/species/22722672/94777326
0,Yellow-scarfed Tanager,Iridosornis reinhardti,passeriformes,thraupidae,iridosornis,"(Sclater, 1865)",3.7 years,"3,400 metres",Stable,Forest,Least Concern,Yellow-scarfed Tanager,https://www.iucnredlist.org/species/22722678/94777665
0,Golden-crowned Tanager,Iridosornis rufivertex,passeriformes,thraupidae,iridosornis,"(Lafresnaye, 1842)",3.7 years,"3,500 metres",Stable,Forest,Least Concern,Golden-crowned Tanager,https://www.iucnredlist.org/species/22722675/132156390
0,Fawn-breasted Tanager,Pipraeidea melanonota,passeriformes,thraupidae,pipraeidea,"(Vieillot, 1819)",3.7 years,"2,500 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Fawn-breasted Tanager,https://www.iucnredlist.org/species/22722691/94778158
0,Green-mantled Tanager,Pipraeidea darwinii,passeriformes,thraupidae,pipraeidea,"(Bonaparte, 1838)",4 years,"2,550 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Green-mantled Tanager,https://www.iucnredlist.org/species/103842025/119471294
0,Blue-and-yellow Tanager,Pipraeidea bonariensis,passeriformes,thraupidae,pipraeidea,"(Gmelin, 1789)",4 years,"2,550 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Blue-and-yellow Tanager,https://www.iucnredlist.org/species/103841965/119470965
0,Rufous-bellied Mountain-tanager,Pseudosaltator rufiventris,passeriformes,thraupidae,pseudosaltator,"d'Orbigny & Lafresnaye, 1837",3.4 years,"4,000 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Rufous-bellied Mountain-tanager, Rufous-bellied Saltator",https://www.iucnredlist.org/species/22723904/180153540
0,Chestnut-bellied Mountain-tanager,Dubusia castaneoventris,passeriformes,thraupidae,dubusia,"(Sclater, 1851)",3.7 years,"3,400 metres",Decreasing,Forest,Least Concern,"Chestnut-bellied Mountain-tanager, Chestnut-bellied Mountain Tanager, Chestnut-bellied Mountain-Tanager",https://www.iucnredlist.org/species/22722686/94777999
0,Carriker's Mountain-tanager,Dubusia carrikeri,passeriformes,thraupidae,dubusia,"Wetmore, 1946",3.7 years,,Decreasing,Forest,Endangered,Carriker's Mountain-tanager,https://www.iucnredlist.org/species/103843258/119459388
0,Buff-breasted Mountain-tanager,Dubusia taeniata,passeriformes,thraupidae,dubusia,"(Boissonneau, 1840)",3.7 years,"3,500 metres",Stable,Forest,Least Concern,Buff-breasted Mountain-tanager,https://www.iucnredlist.org/species/103843076/119459928
0,Streak-crowned Mountain-tanager,Dubusia stictocephala,passeriformes,thraupidae,dubusia,"von Berlepsch & Stolzmann, 1894",3.7 years,"3,500 metres",Stable,Forest,Least Concern,Streak-crowned Mountain-tanager,https://www.iucnredlist.org/species/103843315/119459709
0,Hooded Mountain-tanager,Buthraupis montana,passeriformes,thraupidae,buthraupis,"(D'Orbigny & Lafresnaye, 1837)",3.7 years,"3,200 metres",Stable,Forest,Least Concern,"Hooded Mountain-tanager, Hooded Mountain Tanager, Hooded Mountain-Tanager",https://www.iucnredlist.org/species/22722601/94774641
0,Blue-capped Tanager,Sporathraupis cyanocephala,passeriformes,thraupidae,sporathraupis,"(D'Orbigny & Lafresnaye, 1837)",4 years,"3,000 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Blue-capped Tanager,https://www.iucnredlist.org/species/22722549/132155620
0,Masked Mountain-tanager,Tephrophilus wetmorei,passeriformes,thraupidae,tephrophilus,"Moore, 1934",3.7 years,"3,550 metres",Decreasing,"Forest, Shrubland",Vulnerable,"Masked Mountain-tanager, Masked Mountain Tanager, Masked Mountain-Tanager",https://www.iucnredlist.org/species/22722616/132155834
0,Grass-green Tanager,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Grass-green%20Tanager&searchType=species
0,Black-chested Mountain-tanager,Cnemathraupis eximia,passeriformes,thraupidae,cnemathraupis,"(Boissonneau, 1840)",3.7 years,"3,500 metres",Stable,Forest,Least Concern,"Black-chested Mountain-tanager, Black-chested Mountain Tanager, Black-chested Mountain-Tanager",https://www.iucnredlist.org/species/22722606/132016599
0,Golden-backed Mountain-tanager,Cnemathraupis aureodorsalis,passeriformes,thraupidae,cnemathraupis,"(Blake & Hocking, 1974)",3.7 years,"3,500 metres",Decreasing,"Forest, Shrubland",Endangered,"Golden-backed Mountain-tanager, Golden-backed Mountain Tanager, Golden-backed Mountain-Tanager",https://www.iucnredlist.org/species/22722611/94775004
0,Blue-winged Mountain-tanager,Anisognathus somptuosus,passeriformes,thraupidae,anisognathus,"(Lesson, 1831)",3.7 years,"2,300 metres",Stable,Forest,Least Concern,Blue-winged Mountain-tanager,https://www.iucnredlist.org/species/103845565/119447519
0,Bolivian Mountain-tanager,Anisognathus flavinucha,passeriformes,thraupidae,anisognathus,"(d'Orbigny & Lafresnaye, 1837)",3.7 years,"2,300 metres",Stable,Forest,Least Concern,Bolivian Mountain-tanager,https://www.iucnredlist.org/species/103845698/119446484
0,Black-chinned Mountain-tanager,Anisognathus notabilis,passeriformes,thraupidae,anisognathus,"(Sclater, 1855)",3.7 years,"2,200 metres",Decreasing,Forest,Least Concern,"Black-chinned Mountain-tanager, Black-chinned Mountain Tanager, Black-chinned Mountain-Tanager",https://www.iucnredlist.org/species/22722651/94776539
0,Santa Marta Mountain-tanager,Anisognathus melanogenys,passeriformes,thraupidae,anisognathus,"(Salvin & Godman, 1880)",3.7 years,"3,000 metres",Decreasing,"Forest, Grassland",Least Concern,"Santa Marta Mountain-tanager, Black-cheeked Mountain-Tanager, Santa Marta Mountain Tanager, Santa Marta Mountain-Tanager",https://www.iucnredlist.org/species/22722624/119447243
0,Scarlet-bellied Mountain-tanager,Anisognathus lunulatus,passeriformes,thraupidae,anisognathus,"du Bus, 1839",3.7 years,"3,500 metres",Stable,"Forest, Shrubland",Least Concern,Scarlet-bellied Mountain-tanager,https://www.iucnredlist.org/species/103845827/119446939
0,Fire-bellied Mountain-tanager,Anisognathus igniventris,passeriformes,thraupidae,anisognathus,"(d'Orbigny & Lafresnaye, 1837)",3.7 years,"3,500 metres",Stable,"Forest, Shrubland",Least Concern,Fire-bellied Mountain-tanager,https://www.iucnredlist.org/species/103845767/119446708
0,Lacrimose Mountain-tanager,Anisognathus lacrymosus,passeriformes,thraupidae,anisognathus,"(Du Bus, 1846)",3.7 years,"3,600 metres",Stable,Forest,Least Concern,"Lacrimose Mountain-tanager, Lacrimose Mountain Tanager, Lacrimose Mountain-Tanager",https://www.iucnredlist.org/species/22722630/132016782
0,Glistening-green Tanager,Chlorochrysa phoenicotis,passeriformes,thraupidae,chlorochrysa,"(Bonaparte, 1851)",3.7 years,"2,200 metres",Decreasing,Forest,Least Concern,Glistening-green Tanager,https://www.iucnredlist.org/species/22722793/132019595
