,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,Vervain Hummingbird,Mellisuga minima,caprimulgiformes,trochilidae,mellisuga,"(Linnaeus, 1758)",4.2 years,"2,400 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Vervain Hummingbird,https://www.iucnredlist.org/species/22688229/93187970
0,Bee Hummingbird,Mellisuga helenae,caprimulgiformes,trochilidae,mellisuga,"(Lembeye, 1850)",2.2 years,800 metres,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Near Threatened,Bee Hummingbird,https://www.iucnredlist.org/species/22688214/178593744
0,Anna's Hummingbird,Calypte anna,caprimulgiformes,trochilidae,calypte,"(Lesson, 1829)",2.34 years,"1,800 metres",Increasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Anna's Hummingbird,https://www.iucnredlist.org/species/22688199/186913595
0,Costa's Hummingbird,Calypte costae,caprimulgiformes,trochilidae,calypte,"(Bourcier, 1839)",2.18 years,"1,000 metres",Increasing,"Savanna, Shrubland, Grassland, Desert, Artificial/Terrestrial",Least Concern,Costa's Hummingbird,https://www.iucnredlist.org/species/22688202/152277314
0,Black-chinned Hummingbird,Archilochus alexandri,caprimulgiformes,trochilidae,archilochus,"(Bourcier & Mulsant, 1846)",2.33 years,"2,000 metres",Increasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Black-chinned Hummingbird,https://www.iucnredlist.org/species/22688196/181732493
0,Ruby-throated Hummingbird,Archilochus colubris,caprimulgiformes,trochilidae,archilochus,"(Linnaeus, 1758)",2.08 years,"1,900 metres",Increasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Ruby-throated Hummingbird,https://www.iucnredlist.org/species/22688193/186910664
0,Broad-tailed Hummingbird,Selasphorus platycercus,caprimulgiformes,trochilidae,selasphorus,"(Swainson, 1827)",4.7 years,"2,500 metres",Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Broad-tailed Hummingbird,https://www.iucnredlist.org/species/22688293/93190741
0,Calliope Hummingbird,Selasphorus calliope,caprimulgiformes,trochilidae,selasphorus,"(Gould, 1847)",2.04 years,"3,400 metres",Increasing,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Calliope Hummingbird,https://www.iucnredlist.org/species/22688232/186971439
0,Rufous Hummingbird,Selasphorus rufus,caprimulgiformes,trochilidae,selasphorus,"(Gmelin, 1788)",2.44 years,,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Near Threatened,Rufous Hummingbird,https://www.iucnredlist.org/species/22688296/178595564
0,Allen's Hummingbird,Selasphorus sasin,caprimulgiformes,trochilidae,selasphorus,"(Lesson, 1829)",2.04 years,,Increasing,"Forest, Shrubland",Least Concern,Allen's Hummingbird,https://www.iucnredlist.org/species/22688299/186964631
0,Volcano Hummingbird,Selasphorus flammula,caprimulgiformes,trochilidae,selasphorus,"Salvin, 1864",2.07 years,"3,500 metres",Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Volcano Hummingbird,https://www.iucnredlist.org/species/22688302/167031365
0,Scintillant Hummingbird,Selasphorus scintilla,caprimulgiformes,trochilidae,selasphorus,"(Gould, 1851)",1.95 years,"2,100 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Scintillant Hummingbird,https://www.iucnredlist.org/species/22688305/167032072
0,Glow-throated Hummingbird,Selasphorus ardens,caprimulgiformes,trochilidae,selasphorus,"Salvin, 1870",2.0 years,"2,520 metres",Decreasing,"Forest, Shrubland",Endangered,Glow-throated Hummingbird,https://www.iucnredlist.org/species/22688308/180785009
0,Bumblebee Hummingbird,Atthis heloisa,caprimulgiformes,trochilidae,atthis,"(Lesson & DeLattre, 1839)",4.2 years,"3,000 metres",Stable,Forest,Least Concern,Bumblebee Hummingbird,https://www.iucnredlist.org/species/22688235/93188376
0,Wine-throated Hummingbird,,,,,,,,,,,,https://www.iucnredlist.org/species/22688238/93188542
0,Hoatzin,Opisthocomus hoazin,opisthocomiformes,opisthocomidae,opisthocomus,"(Müller, 1776)",5.5 years,,Decreasing,"Forest, Wetlands (inland)",Least Concern,Hoatzin,https://www.iucnredlist.org/species/22684428/93028795
0,Greater Ani,Crotophaga major,cuculiformes,cuculidae,crotophaga,"Gmelin, 1788",4.7 years,800 metres,Stable,"Forest, Wetlands (inland)",Least Concern,Greater Ani,https://www.iucnredlist.org/species/22684431/163883583
0,Smooth-billed Ani,,cuculiformes,cuculidae,crotophaga,,4.7 years,"2,300 metres",Stable,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22684434/168903230
0,Groove-billed Ani,Crotophaga sulcirostris,cuculiformes,cuculidae,crotophaga,"Swainson, 1827",3.59 years,"2,300 metres",Increasing,"Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Groove-billed Ani,https://www.iucnredlist.org/species/22684438/188619408
0,Guira Cuckoo,Guira guira,cuculiformes,cuculidae,guira,"(Gmelin, 1788)",4.2 years,"1,200 metres",Increasing,"Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Guira Cuckoo,https://www.iucnredlist.org/species/22684441/93030022
0,Striped Cuckoo,Tapera naevia,cuculiformes,cuculidae,tapera,"(Linnaeus, 1766)",3.1 years,"1,500 metres",Stable,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Striped Cuckoo,https://www.iucnredlist.org/species/22684444/163880785
0,Pheasant Cuckoo,Dromococcyx phasianellus,cuculiformes,cuculidae,dromococcyx,"(Spix, 1824)",4.6 years,"1,600 metres",Decreasing,Forest,Least Concern,Pheasant Cuckoo,https://www.iucnredlist.org/species/22684452/163881989
0,Pavonine Cuckoo,Dromococcyx pavoninus,cuculiformes,cuculidae,dromococcyx,"Pelzeln, 1870",4.2 years,"1,600 metres",Decreasing,"Forest, Shrubland",Least Concern,Pavonine Cuckoo,https://www.iucnredlist.org/species/22684455/130098249
0,Lesser Ground-cuckoo,Morococcyx erythropygus,cuculiformes,cuculidae,morococcyx,"(Lesson, 1842)",4.6 years,"1,500 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Lesser Ground-cuckoo, Lesser Ground Cuckoo, Lesser Ground-Cuckoo",https://www.iucnredlist.org/species/22684447/152217628
0,Lesser Roadrunner,Geococcyx velox,cuculiformes,cuculidae,geococcyx,"(Wagner, 1836)",3.3 years,"2,800 metres",Stable,"Shrubland, Artificial/Terrestrial",Least Concern,Lesser Roadrunner,https://www.iucnredlist.org/species/22684461/163883135
0,Greater Roadrunner,Geococcyx californianus,cuculiformes,cuculidae,geococcyx,"(Lesson, 1829)",3.5 years,"2,500 metres",Stable,"Shrubland, Grassland, Desert",Least Concern,Greater Roadrunner,https://www.iucnredlist.org/species/22684458/93031234
0,Rufous-vented Ground-cuckoo,Neomorphus geoffroyi,cuculiformes,cuculidae,neomorphus,"(Temminck, 1820)",6.32 years,"1,000 metres",Decreasing,Forest,Vulnerable,Rufous-vented Ground-cuckoo,https://www.iucnredlist.org/species/62144610/197316167
0,Banded Ground-cuckoo,Neomorphus radiolosus,cuculiformes,cuculidae,neomorphus,"Sclater & Salvin, 1878",4.2 years,"1,525 metres",Decreasing,Forest,Endangered,"Banded Ground-cuckoo, Banded Ground Cuckoo, Banded Ground-Cuckoo",https://www.iucnredlist.org/species/22684473/93031597
0,Rufous-winged Ground-cuckoo,Neomorphus rufipennis,cuculiformes,cuculidae,neomorphus,"(Gray, 1849)",4.2 years,"1,100 metres",Decreasing,Forest,Least Concern,"Rufous-winged Ground-cuckoo, Rufous-winged Ground Cuckoo, Rufous-winged Ground-Cuckoo",https://www.iucnredlist.org/species/22684478/93031905
0,Red-billed Ground-cuckoo,Neomorphus pucheranii,cuculiformes,cuculidae,neomorphus,"(Deville, 1851)",4.2 years,700 metres,Stable,Forest,Least Concern,"Red-billed Ground-cuckoo, Red-billed Ground Cuckoo, Red-billed Ground-Cuckoo",https://www.iucnredlist.org/species/22684483/93032079
0,Snail-eating Coua,,cuculiformes,cuculidae,coua,,4.2 years,,Unspecified,Forest,Extinct,,https://www.iucnredlist.org/species/22684143/93016420
0,Giant Coua,Coua gigas,cuculiformes,cuculidae,coua,"(Boddaert, 1783)",4.2 years,800 metres,Decreasing,"Forest, Shrubland",Least Concern,Giant Coua,https://www.iucnredlist.org/species/22684148/93016602
0,Coquerel's Coua,Coua coquereli,cuculiformes,cuculidae,coua,"Grandidier, 1867",4.2 years,800 metres,Decreasing,"Forest, Shrubland",Least Concern,Coquerel's Coua,https://www.iucnredlist.org/species/22684152/130089475
0,Red-breasted Coua,Coua serriana,cuculiformes,cuculidae,coua,"Pucheran, 1845",4.2 years,"1,000 metres",Decreasing,Forest,Least Concern,Red-breasted Coua,https://www.iucnredlist.org/species/22684156/130089830
0,Red-fronted Coua,Coua reynaudii,cuculiformes,cuculidae,coua,"Pucheran, 1845",4.2 years,"2,500 metres",Decreasing,"Forest, Shrubland",Least Concern,Red-fronted Coua,https://www.iucnredlist.org/species/22684160/130093879
0,Running Coua,Coua cursor,cuculiformes,cuculidae,coua,"Grandidier, 1867",4.2 years,200 metres,Decreasing,"Forest, Shrubland",Least Concern,Running Coua,https://www.iucnredlist.org/species/22684164/130094351
0,Red-capped Coua,Coua ruficeps,cuculiformes,cuculidae,coua,"G. R. Gray, 1846",4.2 years,850 metres,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Red-capped Coua,https://www.iucnredlist.org/species/22725437/112393556
0,Olive-capped Coua,Coua olivaceiceps,cuculiformes,cuculidae,coua,"(Sharpe, 1873)",4.2 years,850 metres,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Olive-capped Coua,https://www.iucnredlist.org/species/22725447/94892696
0,Crested Coua,Coua cristata,cuculiformes,cuculidae,coua,"(Linnaeus, 1766)",4.2 years,900 metres,Decreasing,"Forest, Savanna, Shrubland",Least Concern,Crested Coua,https://www.iucnredlist.org/species/22725453/94892874
0,Chestnut-vented Coua,Coua pyropyga,cuculiformes,cuculidae,coua,"Grandidier, 1867",4.2 years,900 metres,Decreasing,"Forest, Savanna, Shrubland",Least Concern,Chestnut-vented Coua,https://www.iucnredlist.org/species/22725463/94893062
0,Verreaux's Coua,Coua verreauxi,cuculiformes,cuculidae,coua,"Grandidier, 1867",4.2 years,225 metres,Decreasing,Shrubland,Least Concern,Verreaux's Coua,https://www.iucnredlist.org/species/22684184/118448748
0,Blue Coua,,cuculiformes,cuculidae,coua,,4.2 years,"1,800 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22684188/130094715
0,Bornean Ground-cuckoo,Carpococcyx radiceus,cuculiformes,cuculidae,carpococcyx,"(Temminck, 1832)",4.2 years,"1,700 metres",Decreasing,Forest,Near Threatened,"Bornean Ground-cuckoo, Malay Ground-cuckoo",https://www.iucnredlist.org/species/22684132/93015976
0,Sumatran Ground-cuckoo,,cuculiformes,cuculidae,carpococcyx,,4.2 years,"1,400 metres",Decreasing,Forest,Critically Endangered,,https://www.iucnredlist.org/species/22724459/112393882
0,Coral-billed Ground-cuckoo,Carpococcyx renauldi,cuculiformes,cuculidae,carpococcyx,"Oustalet, 1896",4.2 years,900 metres,Decreasing,"Forest, Shrubland",Vulnerable,"Coral-billed Ground-cuckoo, Coral-billed Ground Cuckoo, Coral-billed Ground-Cuckoo",https://www.iucnredlist.org/species/22684138/132439644
0,Buff-headed Coucal,Centropus milo,cuculiformes,cuculidae,centropus,"Gould, 1856",3.8 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Buff-headed Coucal,https://www.iucnredlist.org/species/22684192/93017795
0,Pied Coucal,Centropus ateralbus,cuculiformes,cuculidae,centropus,"Lesson, 1826",3.8 years,"1,200 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,Pied Coucal,https://www.iucnredlist.org/species/22684206/131913513
0,Ivory-billed Coucal,Centropus menbeki,cuculiformes,cuculidae,centropus,"Lesson & Garnot, 1828",3.8 years,800 metres,Stable,"Forest, Shrubland",Least Concern,"Ivory-billed Coucal, Ivory-billed Coucal",https://www.iucnredlist.org/species/22684202/93018364
0,Biak Coucal,Centropus chalybeus,cuculiformes,cuculidae,centropus,"(Salvadori, 1875)",3.8 years,,Decreasing,Forest,Near Threatened,Biak Coucal,https://www.iucnredlist.org/species/22684219/93019214
0,Rufous Coucal,Centropus unirufus,cuculiformes,cuculidae,centropus,"Cabanis & Heine, 1863",3.8 years,,Decreasing,Forest,Near Threatened,Rufous Coucal,https://www.iucnredlist.org/species/22684306/111308785
0,Green-billed Coucal,Centropus chlororhynchos,cuculiformes,cuculidae,centropus,"Blyth, 1849",3.8 years,760 metres,Decreasing,Forest,Vulnerable,Green-billed Coucal,https://www.iucnredlist.org/species/22684257/93021858
0,Black-faced Coucal,Centropus melanops,cuculiformes,cuculidae,centropus,"Lesson, 1830",3.8 years,,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Black-faced Coucal,https://www.iucnredlist.org/species/22684300/93024020
0,Black-hooded Coucal,Centropus steerii,cuculiformes,cuculidae,centropus,"Bourns & Worcester, 1894",3.8 years,760 metres,Decreasing,Forest,Critically Endangered,"Black-hooded Coucal, Steere's Coucal",https://www.iucnredlist.org/species/22684225/125399142
0,Short-toed Coucal,Centropus rectunguis,cuculiformes,cuculidae,centropus,"Strickland, 1847",3.8 years,"1,700 metres",Decreasing,"Forest, Shrubland",Vulnerable,Short-toed Coucal,https://www.iucnredlist.org/species/22684222/93019406
0,Bay Coucal,Centropus celebensis,cuculiformes,cuculidae,centropus,"Quoy & Gaimard, 1830",3.8 years,,Stable,"Forest, Shrubland",Least Concern,Bay Coucal,https://www.iucnredlist.org/species/22684303/93024173
0,Gabon Coucal,Centropus anselli,cuculiformes,cuculidae,centropus,"Sharpe, 1874",3.8 years,,Stable,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Gabon Coucal, Gaboon Coucal",https://www.iucnredlist.org/species/22684266/93022489
0,Black-throated Coucal,,cuculiformes,cuculidae,centropus,,3.8 years,,Stable,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22684260/111730411
0,Senegal Coucal,Centropus senegalensis,cuculiformes,cuculidae,centropus,"(Linnaeus, 1766)",3.8 years,,Stable,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,Senegal Coucal,https://www.iucnredlist.org/species/22684284/93023260
0,Blue-headed Coucal,Centropus monachus,cuculiformes,cuculidae,centropus,"Rüppell, 1837",3.8 years,"2,500 metres",Stable,"Forest, Savanna, Shrubland, Wetlands (inland)",Least Concern,Blue-headed Coucal,https://www.iucnredlist.org/species/22684276/93022692
0,Coppery-tailed Coucal,Centropus cupreicaudus,cuculiformes,cuculidae,centropus,"Reichenow, 1896",3.8 years,"1,250 metres",Stable,"Grassland, Wetlands (inland)",Least Concern,Coppery-tailed Coucal,https://www.iucnredlist.org/species/22684280/93023039
0,White-browed Coucal,Centropus superciliosus,cuculiformes,cuculidae,centropus,"Hemprich & Ehrenberg, 1833",3.8 years,"2,800 metres",Stable,"Savanna, Grassland, Wetlands (inland)",Least Concern,"White-browed Coucal, Burchell's Coucal",https://www.iucnredlist.org/species/22684288/93023689
0,Javan Coucal,Centropus nigrorufus,cuculiformes,cuculidae,centropus,"(Cuvier, 1817)",3.8 years,,Decreasing,"Forest, Shrubland, Wetlands (inland)",Vulnerable,"Javan Coucal, Javan Coucal",https://www.iucnredlist.org/species/22684236/93020531
0,Greater Coucal,Centropus sinensis,cuculiformes,cuculidae,centropus,"(Stephens, 1815)",3.8 years,"1,200 metres",Stable,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Greater Coucal,https://www.iucnredlist.org/species/22684229/93020052
0,Andaman Coucal,Centropus andamanensis,cuculiformes,cuculidae,centropus,"Beavan, 1867",3.8 years,,Stable,"Forest, Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,Andaman Coucal,https://www.iucnredlist.org/species/22684232/95211847
0,Goliath Coucal,Centropus goliath,cuculiformes,cuculidae,centropus,"Bonaparte, 1850",3.8 years,250 metres,Stable,"Forest, Artificial/Terrestrial",Least Concern,Goliath Coucal,https://www.iucnredlist.org/species/22684195/93017963
0,Madagascar Coucal,Centropus toulou,cuculiformes,cuculidae,centropus,"(Müller, 1776)",3.8 years,"1,800 metres",Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Madagascar Coucal, Madagascar Black Coucal, Malagasy Coucal",https://www.iucnredlist.org/species/22684243/130095083
0,Black Coucal,Centropus grillii,cuculiformes,cuculidae,centropus,"Hartlaub, 1861",3.8 years,,Stable,"Grassland, Wetlands (inland), Artificial/Aquatic & Marine",Least Concern,"Black Coucal, African Black Coucal",https://www.iucnredlist.org/species/22684249/93021184
0,Philippine Coucal,Centropus viridis,cuculiformes,cuculidae,centropus,"(Scopoli, 1786)",3.8 years,"2,000 metres",Stable,"Grassland, Artificial/Terrestrial",Least Concern,Philippine Coucal,https://www.iucnredlist.org/species/22684240/93020846
0,Lesser Coucal,Centropus bengalensis,cuculiformes,cuculidae,centropus,"(Gmelin, 1788)",3.8 years,"1,800 metres",Increasing,"Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Lesser Coucal,https://www.iucnredlist.org/species/22684254/93021566
0,Violaceous Coucal,Centropus violaceus,cuculiformes,cuculidae,centropus,"Quoy & Gaimard, 1830",5.99 years,760 metres,Decreasing,Forest,Least Concern,"Violaceous Coucal, Violet Coucal",https://www.iucnredlist.org/species/22684198/198370656
0,Black-billed Coucal,Centropus bernsteini,cuculiformes,cuculidae,centropus,"Schlegel, 1866",3.8 years,500 metres,Stable,Shrubland,Least Concern,"Black-billed Coucal, Black-billed Coucal",https://www.iucnredlist.org/species/22684215/93019062
0,Pheasant Coucal,Centropus phasianinus,cuculiformes,cuculidae,centropus,"(Latham, 1801)",3.8 years,,Stable,"Forest, Shrubland, Wetlands (inland)",Least Concern,Pheasant Coucal,https://www.iucnredlist.org/species/22684209/93018702
0,Kai Coucal,Centropus spilopterus,cuculiformes,cuculidae,centropus,"G. R. Gray, 1858",3.8 years,,Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Kai Coucal,https://www.iucnredlist.org/species/22684212/93018899
0,Raffles's Malkoha,Rhinortha chlorophaea,cuculiformes,cuculidae,rhinortha,"(Raffles, 1822)",4.2 years,900 metres,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Raffles's Malkoha,https://www.iucnredlist.org/species/22684107/93014746
0,Chattering Yellowbill,Ceuthmochares aereus,cuculiformes,cuculidae,ceuthmochares,"(Vieillot, 1817)",4.2 years,"2,000 metres",Stable,"Forest, Savanna, Shrubland, Wetlands (inland)",Least Concern,"Chattering Yellowbill, Green Coucal, Green Malkoha, Yellowbill",https://www.iucnredlist.org/species/22725623/94897519
0,Whistling Yellowbill,Ceuthmochares australis,cuculiformes,cuculidae,ceuthmochares,"Sharpe, 1873",4.2 years,"2,000 metres",Decreasing,"Forest, Savanna, Shrubland, Wetlands (inland)",Least Concern,Whistling Yellowbill,https://www.iucnredlist.org/species/22725637/94897862
0,Sirkeer Malkoha,Taccocua leschenaultii,cuculiformes,cuculidae,taccocua,"Lesson, 1830",4.2 years,"1,000 metres",Stable,"Forest, Shrubland",Least Concern,Sirkeer Malkoha,https://www.iucnredlist.org/species/22684104/93014547
0,Red-billed Malkoha,Zanclostomus javanicus,cuculiformes,cuculidae,zanclostomus,"(Horsfield, 1821)",4.2 years,"1,000 metres",Decreasing,"Forest, Shrubland",Least Concern,Red-billed Malkoha,https://www.iucnredlist.org/species/22684110/130088567
0,Red-faced Malkoha,Phaenicophaeus pyrrhocephalus,cuculiformes,cuculidae,phaenicophaeus,"(Pennant, 1769)",4.2 years,"1,540 metres",Decreasing,Forest,Vulnerable,Red-faced Malkoha,https://www.iucnredlist.org/species/22684123/93015295
0,Blue-faced Malkoha,Phaenicophaeus viridirostris,cuculiformes,cuculidae,phaenicophaeus,"(Jerdon, 1840)",4.2 years,"1,000 metres",Stable,"Forest, Shrubland",Least Concern,Blue-faced Malkoha,https://www.iucnredlist.org/species/22684101/93014378
0,Black-bellied Malkoha,,cuculiformes,cuculidae,phaenicophaeus,,4.2 years,"1,200 metres",Decreasing,Forest,Near Threatened,,https://www.iucnredlist.org/species/22684092/93013464
0,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,cuculiformes,cuculidae,phaenicophaeus,"(Raffles, 1822)",4.2 years,"1,200 metres",Decreasing,"Forest, Artificial/Terrestrial",Near Threatened,Chestnut-bellied Malkoha,https://www.iucnredlist.org/species/22684095/93013786
0,Green-billed Malkoha,,cuculiformes,cuculidae,phaenicophaeus,,4.2 years,"1,800 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22684098/93014118
0,Chestnut-breasted Malkoha,Phaenicophaeus curvirostris,cuculiformes,cuculidae,phaenicophaeus,"(Shaw, 1810)",4.2 years,"1,100 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Chestnut-breasted Malkoha,https://www.iucnredlist.org/species/22725423/94892093
0,Mentawai Malkoha,Phaenicophaeus oeneicaudus,cuculiformes,cuculidae,phaenicophaeus,"Verreaux & Verreaux, 1855",4.2 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Mentawai Malkoha,https://www.iucnredlist.org/species/22725431/94892321
0,Red-crested Malkoha,Dasylophus superciliosus,cuculiformes,cuculidae,dasylophus,"(Dumont, 1823)",4.2 years,800 metres,Decreasing,"Forest, Shrubland, Grassland",Least Concern,Red-crested Malkoha,https://www.iucnredlist.org/species/22684126/93015650
0,Scale-feathered Malkoha,Lepidogrammus cumingi,cuculiformes,cuculidae,lepidogrammus,"(Fraser, 1839)",4.2 years,"2,000 metres",Decreasing,Forest,Least Concern,Scale-feathered Malkoha,https://www.iucnredlist.org/species/22684129/93015822
0,Yellow-billed Malkoha,Rhamphococcyx calyorhynchus,cuculiformes,cuculidae,rhamphococcyx,"(Temminck, 1825)",4.2 years,"1,300 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Yellow-billed Malkoha,https://www.iucnredlist.org/species/22684113/130088909
0,Jacobin Cuckoo,Clamator jacobinus,cuculiformes,cuculidae,clamator,"(Boddaert, 1783)",4.2 years,"3,000 metres",Stable,"Savanna, Grassland",Least Concern,"Jacobin Cuckoo, Jacobin Cuckoo",https://www.iucnredlist.org/species/22683800/93002088
0,Levaillant's Cuckoo,Clamator levaillantii,cuculiformes,cuculidae,clamator,"(Swainson, 1829)",4.2 years,"2,000 metres",Stable,"Forest, Savanna, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Levaillant's Cuckoo, Striped Cuckoo",https://www.iucnredlist.org/species/22683808/93002559
0,Chestnut-winged Cuckoo,Clamator coromandus,cuculiformes,cuculidae,clamator,"(Linnaeus, 1766)",4.2 years,"2,450 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Chestnut-winged Cuckoo,https://www.iucnredlist.org/species/22683816/93002963
0,Great Spotted Cuckoo,Clamator glandarius,cuculiformes,cuculidae,clamator,"(Linnaeus, 1758)",1.9 years,"2,000 metres",Stable,"Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Great Spotted Cuckoo,https://www.iucnredlist.org/species/22683819/157601327
0,Little Cuckoo,Macropygia ruficeps,columbiformes,columbidae,macropygia,"(Temminck, 1834)",5.2 years,"2,500 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Little Cuckoo-dove, Little Cuckoo-Dove",https://www.iucnredlist.org/species/22690576/93278170
0,Dwarf Cuckoo,Coccycua pumila,cuculiformes,cuculidae,coccycua,"Strickland, 1852",4.2 years,"1,000 metres",Increasing,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Dwarf Cuckoo,https://www.iucnredlist.org/species/22684309/93024575
0,Ash-colored Cuckoo,Coccycua cinerea,cuculiformes,cuculidae,coccycua,"Vieillot, 1817",4.2 years,900 metres,Decreasing,"Forest, Savanna",Least Concern,"Ash-colored Cuckoo, Ash-colored Cuckoo",https://www.iucnredlist.org/species/22684318/130095337
0,Mexican Squirrel-cuckoo,Piaya mexicana,cuculiformes,cuculidae,piaya,"(Swainson, 1827)",2.5 years,"2,500 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Mexican Squirrel-cuckoo,https://www.iucnredlist.org/species/61419028/163880338
0,Common Squirrel-cuckoo,Piaya cayana,cuculiformes,cuculidae,piaya,"(Linnaeus, 1766)",4.7 years,"2,500 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Common Squirrel-cuckoo, Squirrel Cuckoo",https://www.iucnredlist.org/species/61418830/163878817
0,Black-bellied Cuckoo,Piaya melanogaster,cuculiformes,cuculidae,piaya,"(Vieillot, 1817)",4.2 years,800 metres,Decreasing,"Forest, Savanna, Shrubland",Least Concern,Black-bellied Cuckoo,https://www.iucnredlist.org/species/22684376/130095914
0,Yellow-billed Cuckoo,Coccyzus americanus,cuculiformes,cuculidae,coccyzus,"(Linnaeus, 1758)",2.56 years,"2,800 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Yellow-billed Cuckoo,https://www.iucnredlist.org/species/22684331/188608493
0,Pearly-breasted Cuckoo,Coccyzus euleri,cuculiformes,cuculidae,coccyzus,"Cabanis, 1873",3.8 years,900 metres,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Pearly-breasted Cuckoo,https://www.iucnredlist.org/species/22684334/93025904
0,Mangrove Cuckoo,Coccyzus minor,cuculiformes,cuculidae,coccyzus,"(Gmelin, 1788)",2.8 years,"1,250 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Mangrove Cuckoo,https://www.iucnredlist.org/species/22684337/152270771
0,Cocos Cuckoo,Coccyzus ferrugineus,cuculiformes,cuculidae,coccyzus,"Gould, 1843",2.72 years,570 metres,Stable,"Forest, Shrubland",Vulnerable,Cocos Cuckoo,https://www.iucnredlist.org/species/22684340/178653886
0,Dark-billed Cuckoo,Coccyzus melacoryphus,cuculiformes,cuculidae,coccyzus,"Vieillot, 1817",3.8 years,"1,200 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,Dark-billed Cuckoo,https://www.iucnredlist.org/species/22684343/93026842
0,Black-billed Cuckoo,Macropygia nigrirostris,columbiformes,columbidae,macropygia,"Salvadori, 1875",5.2 years,"2,600 metres",Stable,Forest,Least Concern,"Black-billed Cuckoo-dove, Black-billed Cuckoo-Dove",https://www.iucnredlist.org/species/22690580/93278389
0,Grey-capped Cuckoo,Coccyzus lansbergi,cuculiformes,cuculidae,coccyzus,"Bonaparte, 1850",3.8 years,800 metres,Decreasing,"Forest, Shrubland",Least Concern,"Grey-capped Cuckoo, Gray-capped Cuckoo",https://www.iucnredlist.org/species/22684346/130095627
0,Chestnut-bellied Cuckoo,Coccyzus pluvialis,cuculiformes,cuculidae,coccyzus,"(Gmelin, 1788)",3.8 years,"1,500 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Chestnut-bellied Cuckoo,https://www.iucnredlist.org/species/22684350/93027313
