,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,nelicourvi-weaver,LC - Least concern,Nelicourvi Fody,Parvus [parus] nelicourvi,Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Ploceus,Africa,Madagascar,https://dibird.com/species/nelicourvi-weaver/,-
0,nelsons-sparrow,LC - Least concern,"Nelson's Sharp-tailed Sparrow, Acadian Sharp-tailed Sparrow","Ammodramus nelsoni, Passerherbalus nelsoni, Ammodromus caudacutus nelsoni, Passerherbulus nelsoni",Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Ammospiza,North America,Canada and n USA,https://dibird.com/species/nelsons-sparrow/,se USA
0,nene,VU - Vulnerable,"Nene Goose, Hawaiian Goose","Anser sandvicensis, Nesochen sandvicensis, Branta sandwichensis",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Branta,Pacific ocean,Hawaiian Is.,https://dibird.com/species/nene/,-
0,neotropic-cormorant,NE - Not evaluated,"Neotropical Cormorant, Olivaceus Cormorant, Brazilian Cormorant, Olivaceous Cormorant, Bigua Cormorant, Mexican Cormorant","Phalacrocorax brasilianus, Phalacrocorax olivaceus, Procellaria brasiliana, Phalacrocorax mexicanus, Hypoleucos olivaceus, Nannopterum brasilianus, Phalacrocorax vigua, Pelecanus olivaceus",Gannets and relatives / Suliformes,"Cormorants, Shags / Phalacrocoracidae",Nannopterum,"South America, Middle America","widespread, also s USA",https://dibird.com/species/neotropic-cormorant/,-
0,neotropical-palm-swift,LC - Least concern,"Fork tailed Palm Swift, Neotropical Palm-Swift, Fork-tailed Palm Swift, Fork-tailed Palm-Swift, Fork-tailed Swift","Cypselus squamatus, Reinarda squamata",Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Tachornis,South America,Amazonia and e Brazil,https://dibird.com/species/neotropical-palm-swift/,-
0,nepal-cupwing,LC - Least concern,"Nepal Wren-Babbler, NepalWren Babbler, Immaculate Wren-Babbler, Nepal Wren Babbler, Immaculated wren babbler, Immaculate Cupwing",,Perching Birds / Passeriformes,Cupwings / Pnoepygidae,Pnoepyga,Oriental Region,Indian Himalayas to Nepal,https://dibird.com/species/nepal-cupwing/,-
0,nepal-fulvetta,LC - Least concern,"White-eyed Fulvetta, Nepal Babbler, Black-eyebrowed Fulvetta, Nepal Nun Babbler",[mesia] siva nipalensis,Perching Birds / Passeriformes,Alcippe Fulvettas / Alcippeidae,Alcippe,Oriental Region,Himalayas to sw Myanmar,https://dibird.com/species/nepal-fulvetta/,-
0,nepal-house-martin,LC - Least concern,"Nepal House-Martin, Nepal Martin",Delichon nipalensis,Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Delichon,Oriental Region,Himalayas to nw Vietnam,https://dibird.com/species/nepal-house-martin/,-
0,neumanns-starling,LC - Least concern,Neumann's Red-winged Starling,"Amydrus neumanni, Onychoganthus neumanni",Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Onychognathus,Africa,"c, w",https://dibird.com/species/neumanns-starling/,-
0,neumanns-warbler,LC - Least concern,"Short-tailed Warbler, Neumann's Short-tailed Warbler, Neumann's Bush Warbler, Neumann's Bush-Warbler, Neumann's Crombec","Sylvietta neumanni, Hemitesia neumanni",Perching Birds / Passeriformes,Cettia Bush Warblers & Allies / Cettiidae,Urosphena,Africa,"e DR Congo, sw Uganda, w Rwanda and w Burundi",https://dibird.com/species/neumanns-warbler/,-
0,new-britain-boobook,VU - Vulnerable,"Spangled Boobook, New Britain Hawk Owl, New Britain Hawk-Owl, Russet Hawk-Owl, Russet Hawk Owl, Russet Boobook",,Owls / Strigiformes,Owls / Strigidae,Ninox,Australasia,Bismarck Arch.,https://dibird.com/species/new-britain-boobook/,-
0,new-britain-bronzewing,VU - Vulnerable,,,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Henicophaps,Australasia,Bismarck Arch.,https://dibird.com/species/new-britain-bronzewing/,-
0,new-britain-dwarf-kingfisher,LC - Least concern,"Variable Kingfisher (sacerdotis), New Britain Dwarf-kingfisher, Variable Dwarf-Kingfisher (New Britain)",,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Ceyx,Australasia,New Britain and Umboi Is. (Bismarck Arch.),https://dibird.com/species/new-britain-dwarf-kingfisher/,-
0,new-britain-friarbird,LC - Least concern,"Bismark Friarbird, Bismarck Friarbird, New Britain friabird",,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Philemon,Australasia,Bismarck Arch.,https://dibird.com/species/new-britain-friarbird/,-
0,new-britain-goshawk,VU - Vulnerable,"Bismark Goshawk, New Britain Greyheaded Goshawk, Grey-headed Goshawk, New Britain Grey-headed Goshawk, White-breasted Goshawk, New Britain Gray-headed Goshawk, Bismarck Goshawk",,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Accipiter,Australasia,New Britain,https://dibird.com/species/new-britain-goshawk/,-
0,new-britain-sparrowhawk,VU - Vulnerable,"New Britain Sparrow Hawk, Red-collared Sparrowhawk, New Britain Collared Sparrow Hawk, New Britain Collared Sparrowhawk, Bismarck Sparrowhawk",Astur brachyurus,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Accipiter,Australasia,New Britain and New Ireland,https://dibird.com/species/new-britain-sparrowhawk/,-
0,new-britain-thicketbird,VU - Vulnerable,"Grosvenor's Thicket-Warbler, Whiteman Mountains Warbler, Whiteman Mountains Thicketbird, Whitman's Thicket Warbler, New Britain Thicket Warbler, Bismarck Thicketbird, Bismark Thicketbird","Megalurulus grosvenori, Megalurulus grosvernori, Cichlornis grosvenori",Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Cincloramphus,Australasia,New Britain,https://dibird.com/species/new-britain-thicketbird/,-
0,new-caledonian-crow,LC - Least concern,,,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Corvus,Australasia,New Caledonia including Loyalty Is.,https://dibird.com/species/new-caledonian-crow/,-
0,new-caledonian-cuckooshrike,NT - Near threatened,"Caledonian Graybird, New Caledonian Cicadabird, New Caledonian Mountain Cuckooshrik, Caledonian Greybird, New Caledonian Cuckoo-shrike, Mountain Greybird, New Caledonian Mountain Cuckooshri, New Caledonian Graybird, New Caledonian Mountain Cuckooshrike","Coracina analis, Analisoma analis, Campephaga analis, Coracina mentalis",Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Edolisoma,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-cuckooshrike/,-
0,new-caledonian-friarbird,LC - Least concern,"New Caledonia Friarbird, New Caledonian friabird",Tropidorhynchus diemenensis,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Philemon,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-friarbird/,-
0,new-caledonian-lorikeet,NE - Not evaluated,New Caledonia lorikeet,"Glossopsitta diadema, Psitteuteles diadema, Charmosyna diadema",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Vini,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-lorikeet/,-
0,new-caledonian-myzomela,LC - Least concern,New Caledonian Honeyeater,,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Myzomela,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-myzomela/,-
0,new-caledonian-nightjar,CR (PE) - Possibly extinct,"White-throated Eared-Nightjar (New Caledonia), Silver Nightjar, New Caledonia Nightjar",Eurostopodus mystacalis exul,Nightjars and relatives / Caprimulgiformes,Nightjars / Caprimulgidae,Eurostopodus,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-nightjar/,-
0,new-caledonian-owletnightjar,CR - Critically endangered,"New Caledonian Nightjar, Enigmatic Owlet-Nightjar, New Caledonia Owlet Frogmouth, New Caledonian owlet nightjar, New Caledonian Aegotheles, New Caledonian Owlet-frogmouth, New Caledonian Owlet-Nightjar",,Aegotheliformes,Owlet-nightjars / Aegothelidae,Aegotheles,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-owletnightjar/,-
0,new-caledonian-parakeet,NE - Not evaluated,"New Caledonian Red-crowned Parakeet, New Caledonian Parrot","Cyanoramphus saisetti, Cyanoramphus saissetti",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Cyanoramphus,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-parakeet/,-
0,new-caledonian-rail,CR - Critically endangered,"New Caledonia Wood Rail, New Caledonian Wood Rail, Lafresnaye's Rail, New Caledonian Wood-Rail","Gallirallus lafresnayanus, Rallus lafresnayanus, Tricholimnas lafresnayanus","Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Cabalus,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-rail/,-
0,new-caledonian-thicketbird,LC - Least concern,"New Caledonian Grass Warbler, New Caledonia Grassbird, New Caledonian Grassbird","Megalurulus mariae, Megalurulus mariei, Cincloramphus mariei",Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Cincloramphus,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-thicketbird/,-
0,new-caledonian-whistler,LC - Least concern,"New Caledonia Whistler, New Caledonian Whistler (nominate)",Muscicapa caledonica,Perching Birds / Passeriformes,Whistlers & Allies / Pachycephalidae,Pachycephala,Australasia,New Caledonia,https://dibird.com/species/new-caledonian-whistler/,-
0,new-georgia-dwarf-kingfisher,LC - Least concern,"New Georgia Dwarf-kingfisher, Variable Kingfisher (collectoris), Variable Dwarf-Kingfisher (New Georgia)",Ceyx lepida collectoris,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Ceyx,Australasia,"Vella Lavella, New Georgia and Rendova Is. (wc Solomon Is.)",https://dibird.com/species/new-georgia-dwarf-kingfisher/,-
0,new-guinea-bronzewing,LC - Least concern,"White-capped Ground Pigeon, New Guinea Black Bronzewing, Jungle Bronzewing, White-capped Bronzewing, Black Bronzewing",,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Henicophaps,Australasia,New Guinea,https://dibird.com/species/new-guinea-bronzewing/,-
0,new-guinea-flightless-rail,LC - Least concern,"Gray-faced Rail, Grey-faced Rail, Papuan Flightless Rail","Amaurornis inepta, Amaurornis ineptus, Habroptila inepta","Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Megacrex,Australasia,New Guinea,https://dibird.com/species/new-guinea-flightless-rail/,-
0,new-guinea-friarbird,NE - Not evaluated,"Helmeted Friarbird (New Guinea), Helmeted Friarbird, Papuan Friarbird",Tropidorhynchus novaeguineae,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Philemon,Australasia,New Guinea,https://dibird.com/species/new-guinea-friarbird/,-
0,new-guinea-scrubfowl,LC - Least concern,"New Guinea Scrub Fowl, New Guinea Megapode, Brown Scrubfowl, New Guinea Scrub Hen",Megapodius affinis,Сhickens and relatives / Galliformes,Megapodes / Megapodiidae,Megapodius,Australasia,New Guinea,https://dibird.com/species/new-guinea-scrubfowl/,-
0,new-guinea-thornbill,LC - Least concern,"De Vis's Thornbill, DeVis Tree Warbler, De Vis' Tree-Warbler, New Guinea Mountain Thornbill, De Vis's Treewarbler, De Vis' Tree Warbler, Papuan Thornbill, Bar-tailed Thornbill",Gerygone murina,Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Acanthiza,Australasia,"c, e New Guinea",https://dibird.com/species/new-guinea-thornbill/,-
0,new-guinea-woodcock,LC - Least concern,"Rosenberg's Woodcock, Dusky Woodcock (New Guinea)",Scolopax rosenbergi,Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Scolopax,Australasia,New Guinea,https://dibird.com/species/new-guinea-woodcock/,-
0,new-holland-honeyeater,LC - Least concern,"Yellow-winged Honeyeater, White-bearded Honeyeater",Certhia novaehollandiae,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Phylidonyris,Australasia,"sw, se Australia",https://dibird.com/species/new-holland-honeyeater/,-
0,new-ireland-boobook,LC - Least concern,"Bismark Hawk Owl, New Ireland Hawk Owl, Barred Boobook, Bismarck Hawk-Owl, Bismarck Boobook, New Ireland Hawk-Owl, Bismarck Hawk Owl","Noctua variegata, Ninox solomonis, Ninox solomonensis, Ninox salomonis",Owls / Strigiformes,Owls / Strigidae,Ninox,Australasia,Bismarck Arch.,https://dibird.com/species/new-ireland-boobook/,-
0,new-ireland-dwarf-kingfisher,LC - Least concern,"Variable Dwarf-Kingfisher (New Ireland), New Ireland Dwarf-kingfisher, Variable Kingfisher (mulcatus)",Ceyx solitaria mulcata,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Ceyx,Australasia,"New Hanover, New Ireland and Lihir Is. (Bismarck Arch.)",https://dibird.com/species/new-ireland-dwarf-kingfisher/,-
0,new-ireland-friarbird,LC - Least concern,"New Ireland friabird, Eichhorn's Friarbird",,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Philemon,Australasia,Bismarck Arch.,https://dibird.com/species/new-ireland-friarbird/,-
0,new-ireland-myzomela,LC - Least concern,"Crimson-fronted Myzomela, Olive-yellow Myzomela, Olive yellow Myzomela, New Ireland Honeyeater, Olive-yellow Honeyeater",,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Myzomela,Australasia,Bismarck Arch.,https://dibird.com/species/new-ireland-myzomela/,-
0,new-zealand-bellbird,LC - Least concern,"Makomako, Korimako, Bellbird",Certhia melanura,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Anthornis,Australasia,New Zealand,https://dibird.com/species/new-zealand-bellbird/,-
0,new-zealand-bittern,EX - Extinct,"New Zealand Black-backed Bittern, Black-backed Bittern (New Zealand), New Zealand Little Bittern, Black-backed Bittern","Ixobrychus novazelandiae, Ixobrychus minutus, Ardeola novae zelandiae",Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Ixobrychus,Australasia,South I. (New Zealand),https://dibird.com/species/new-zealand-bittern/,-
0,new-zealand-falcon,NT - Near threatened,"Quail Hawk, New Zealand Hobby, Karearea, New Zealand Hawk, Bush Hawk","Falco novae seelandiae, Falco novaezeelandiae, Falco harpe, Falco novaseelandiae",Falcons / Falconiformes,"Caracaras, Falcons / Falconidae",Falco,Australasia,New Zealand,https://dibird.com/species/new-zealand-falcon/,-
0,new-zealand-fantail,LC - Least concern,Grey Fantail,"Muscicapa fuliginosa, Rhipidura albiscapa",Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Australasia,New Zealand,https://dibird.com/species/new-zealand-fantail/,-
0,new-zealand-fernbird,LC - Least concern,"New Zealand or Chatham Islands Fernbird, Fernbird","Synallaxis punctata, Bowdleria punctata, Megalurus punctatus",Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Poodytes,Australasia,New Zealand,https://dibird.com/species/new-zealand-fernbird/,-
0,new-zealand-grebe,NT - Near threatened,"New Zealand Dabchick, Weweia, New Zealand Hoary-headed Grebe","Podiceps (poliocephalus) rufopectus, Podiceps rufopectus",Grebes / Podicipediformes,Grebes / Podicipedidae,Poliocephalus,Australasia,n New Zealand,https://dibird.com/species/new-zealand-grebe/,-
0,new-zealand-kaka,EN - Endangered,"Kaka, Common Kaka","Psittacus meridionalis, Psittacus hypopolius",Parrots / Psittaciformes,New Zealand Parrots / Strigopidae,Nestor,Australasia,New Zealand,https://dibird.com/species/new-zealand-kaka/,-
0,new-zealand-king-shag,VU - Vulnerable,"Carunculated Shag, King Shag, Rough-faced Shag, Marlborough Sound Cormorant, Rough faced Shag, Rough-faced Cormorant, King Cormorant, Cook Straits Cormorant, New Zealand King Cormorant, Carunculated Cormorant","Eulococarbo carunculatus, Pelecanus carunculatus, Phalacrocorax carunculatus",Gannets and relatives / Suliformes,"Cormorants, Shags / Phalacrocoracidae",Leucocarbo,Australasia,"Cook Strait (South I., New Zealand)",https://dibird.com/species/new-zealand-king-shag/,-
0,new-zealand-merganser,EX - Extinct,"Auckland Islands Merganser, Auckland Island Merganser, Auckland Merganser",,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Mergus,Australasia,"Auckland Is., New Zealand",https://dibird.com/species/new-zealand-merganser/,-
0,new-zealand-quail,EX - Extinct,"Stubble Quail, Pectoral quail",Coturnix novae-zelandiae,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Coturnix,Australasia,New Zealand,https://dibird.com/species/new-zealand-quail/,-
0,new-zealand-scaup,LC - Least concern,"Black scaup, Papango, Black Teal","Anas atricilla, Anas novae seelandiae, Nyroca novaeseelandiae",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Aythya,Australasia,New Zealand,https://dibird.com/species/new-zealand-scaup/,-
0,new-zealand-storm-petrel,CR - Critically endangered,New Zealand storm-petrel,"Pealeornis maoriana, Oceanites maorianus",Albatrosses and Petrels / Procellariiformes,Austral Storm Petrels / Oceanitidae,Fregetta,Pacific ocean,sw,https://dibird.com/species/new-zealand-storm-petrel/,-
0,newells-shearwater,EN - Endangered,"Townsend's Shearwater (Newell's), Newell's Shearwater (nominate)",,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Puffinus,Pacific ocean,Hawaii (Hawaiian Is.),https://dibird.com/species/newells-shearwater/,-
0,newtons-parakeet,EX - Extinct,"Rodriguez Parakeet, Rodrigues Ring-necked Parakeet, Rodrigues Parakeet, Newton's Parrot","Palaeornis exsul, Alexandrinus exsul",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Psittacula,Indian ocean,Rodrigues I.,https://dibird.com/species/newtons-parakeet/,-
0,newtons-sunbird,LC - Least concern,"Yellow-breasted Sao Tome Sunbird, Sao Tome Sunbird, Newton's Yellow-breasted, Newton's Yellow-breasted Sunbird, Sao Tomé Sunbird, Sao Thome Yellow-breasted Sunbird, Yellow-breasted Sunbird","Cinnyris newtonii, Nectarinia newtonii",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Anabathmis,Africa,São Tomé,https://dibird.com/species/newtons-sunbird/,-
0,niamniam-parrot,LC - Least concern,"Niam-Niam Parrot, Niam niam Parrot",Pionias crassus,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Poicephalus,Africa,Cameroon and Chad to South Sudan and ne DR Congo,https://dibird.com/species/niamniam-parrot/,-
0,nias-hill-myna,CR - Critically endangered,"Nias Mynah, Nias Myna, Nias Hill-Myna",,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Gracula,"Australasia, Oriental Region",Banyak Is. and Nias I. (off wc Sumatra),https://dibird.com/species/nias-hill-myna/,-
0,niau-kingfisher,NE - Not evaluated,,"Halcyon gertrudae, Todirhamphus gertrudae",Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Todiramphus,Pacific ocean,Niau I. (Tuamotu Arch.),https://dibird.com/species/niau-kingfisher/,-
0,nicaraguan-grackle,LC - Least concern,Nicaraguan Grakle,Cassidix nicaraguensis,Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Quiscalus,Middle America,Nicaragua and n Costa Rica,https://dibird.com/species/nicaraguan-grackle/,-
0,nicaraguan-seed-finch,LC - Least concern,"Pink-billed Seedfinch, Nicaraguan Seedfinch, Nicaraguan Seed-Finch",Oryzoborus nuttingi,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Sporophila,Middle America,Nicaragua to Panama,https://dibird.com/species/nicaraguan-seed-finch/,-
0,niceforos-wren,CR - Critically endangered,Nicéforo's Wren,Thryothorus nicefori,Perching Birds / Passeriformes,Wrens / Troglodytidae,Thryophilus,South America,nc Colombia,https://dibird.com/species/niceforos-wren/,-
0,nicholsons-pipit,NE - Not evaluated,,,Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Anthus,Africa,s,https://dibird.com/species/nicholsons-pipit/,-
0,nicobar-bulbul,NT - Near threatened,,Hypsipetes nicobariensis,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Ixos,Oriental Region,Nicobar Is.,https://dibird.com/species/nicobar-bulbul/,-
0,nicobar-imperial-pigeon,NE - Not evaluated,"Green Imperial-Pigeon (Nicobar), Nicobar Imperial-Pigeon",Carpophaga aenea nicobarica,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Oriental Region,Nicobar Is.,https://dibird.com/species/nicobar-imperial-pigeon/,-
0,nicobar-jungle-flycatcher,NT - Near threatened,Nicobar Jungle-Flycatcher,"Rhinomyias nicobarica, Rhinomyias nicobaricus",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Cyornis,Oriental Region,s Nicobar Is.,https://dibird.com/species/nicobar-jungle-flycatcher/,-
0,nicobar-megapode,VU - Vulnerable,"Nicobar Scrubhen, Nicobar Scrubfowl, Nicobar Scrub Fowl, Nicobar Scrub Hen",Megapodius nicobarensis,Сhickens and relatives / Galliformes,Megapodes / Megapodiidae,Megapodius,Oriental Region,Nicobar Is.,https://dibird.com/species/nicobar-megapode/,-
0,nicobar-parakeet,NT - Near threatened,Blyth's Parakeet,Palaeornis caniceps,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Psittacula,Oriental Region,Nicobar Is.,https://dibird.com/species/nicobar-parakeet/,-
0,nicobar-pigeon,NT - Near threatened,Vulturine pigeon,Columba nicobarica,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Caloenas,"Australasia, Oriental Region",Andaman Is. to Philippines and Solomon Is.,https://dibird.com/species/nicobar-pigeon/,-
0,nicobar-scops-owl,DD - Data deficient,"Nicobar Scops-Owl, Nicobar scops owl",,Owls / Strigiformes,Owls / Strigidae,Otus,Oriental Region,Nicobar Is.,https://dibird.com/species/nicobar-scops-owl/,-
0,nicobar-sparrowhawk,VU - Vulnerable,Nicobar Shikra,Astur butleri,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Accipiter,Oriental Region,Nicobar Is.,https://dibird.com/species/nicobar-sparrowhawk/,-
0,night-parrot,EN - Endangered,"Spinifex Parrot, Nocturnal Ground Parakeet, australian parrot, Solitaire, Porcupine Parrot, Midnight Cockatoo, Western Ground Parrot","Geopsittacus occidentalis, Geopsittacus occidentali",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Pezoporus,Australasia,c Australia,https://dibird.com/species/night-parrot/,-
0,nightingale-island-finch,VU - Vulnerable,"Nightingale Bunting, Nightingale Finch (Nightingale), Nightingale Finch (Nightingale I.)",Nesospiza acunhae questi,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Nesospiza,Atlantic ocean,"Nightingale I., Tristan da Cunha Group in the s Atlantic",https://dibird.com/species/nightingale-island-finch/,-
0,nightingale-reed-warbler,EX - Extinct,"Guam Nightingale Reed-Warbler (nominate), Guam Warbler, Guam Reed-warbler, Guam Nightingale Reed-Warbler, Nightingale Reed-Warbler (Guam), Nightingale Reed-Warbler","Acrocephalus luscinia, Thryothorus luscinius",Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Pacific ocean,Guam,https://dibird.com/species/nightingale-reed-warbler/,-
0,nihoa-finch,CR - Critically endangered,,Telespyza ultima,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Telespiza,Pacific ocean,Hawaiian Is.,https://dibird.com/species/nihoa-finch/,-
0,nile-valley-sunbird,LC - Least concern,"Metallic Sunbird, Nile Pygmy Sunbird, Hedydipna platura metallica, Eastern Pygmy Sunbird, Eastern Pygmy-Sunbird, Eastern Pygmy Long-tailed Sunbird","Anthreptes metallicus, Hedydipna metallicus, Anthodiaeta metallica, Nectarinia metallica",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Hedydipna,Africa,"Egypt to South Sudan, Ethiopia and Somalia; also sw Arabian Pen.",https://dibird.com/species/nile-valley-sunbird/,-
0,nilgiri-blue-robin,EN - Endangered,"Nilgiri Shortwing, Nilgiri Sholakili, White-bellied Shortwing, Nilgiri Blue Sholakili","Dumeticola major, Brachypteryx major, Callene rufiventris, Myiomela major",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Sholicola,Oriental Region,sw India (Western Ghats in s Karnataka and Nilgiri Hills),https://dibird.com/species/nilgiri-blue-robin/,-
0,nilgiri-flowerpecker,LC - Least concern,Plain Flowerpecker,,Perching Birds / Passeriformes,Flowerpeckers / Dicaeidae,Dicaeum,Oriental Region,sw India,https://dibird.com/species/nilgiri-flowerpecker/,-
0,nilgiri-flycatcher,LC - Least concern,"Nigiri Verditer Flycatcher, Nilgiri Verditer Flycatcher","Muscicapa albicaudata, Eumyias albicaudata",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Eumyias,Oriental Region,sw India,https://dibird.com/species/nilgiri-flycatcher/,-
0,nilgiri-laughingthrush,EN - Endangered,"Black-chinned Laughing-thrush, Black-chinned Laughingthrush, Black-chinned or Grey-breasted Laughingthrush [excl. meridionale]","Trochalopteron cachinnans, Strophocincla cachinnans, Garrulax cachinnans, C [rateropus]. cachinnaus [sic]",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Montecincla,Oriental Region,sw India (Western Ghats in Nilgiri Hills),https://dibird.com/species/nilgiri-laughingthrush/,-
0,nilgiri-pipit,VU - Vulnerable,Chinese Pipit,,Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Anthus,Oriental Region,sw India,https://dibird.com/species/nilgiri-pipit/,-
0,nilgiri-thrush,NE - Not evaluated,"Nilghiri Thrush, Scaly Thrush (Nilgiri)",Oreocincla neilgherriensis,Perching Birds / Passeriformes,Thrushes / Turdidae,Zoothera,Oriental Region,sw India,https://dibird.com/species/nilgiri-thrush/,-
0,nilgiri-wood-pigeon,VU - Vulnerable,"Nilgiri Woodpigeon, Nilgiri Wood-Pigeon, Nilgiri Pigeon",Ptilinopus elphinstonii,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Oriental Region,sw India,https://dibird.com/species/nilgiri-wood-pigeon/,-
0,nimba-flycatcher,VU - Vulnerable,"West African Black Flycatcher, Liberian Black Flycatcher, Mrs Forbes-Watson's Black Flycatch, West African Black-Flycatcher, West African Flycatcher, Mrs Forbes-Watson's Black Flycatcher, Mrs. Forbes-Watson's Black-Flycatch, Liberian Black-Flycatcher, Nimba Black-Flycatcher, Liberian Flycatcher",,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Melaenornis,Africa,Sierra Leone to Ivory Coast,https://dibird.com/species/nimba-flycatcher/,-
0,nkulengu-rail,LC - Least concern,"Whiteside's Rail, Nkulenga Rail",,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Himantornis,Africa,Sierra Leone to Uganda and c DR Congo,https://dibird.com/species/nkulengu-rail/,-
0,noble-snipe,NT - Near threatened,Paramo Snipe,Capella nobilis,Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Gallinago,South America,Venezuela and Colombia,https://dibird.com/species/noble-snipe/,-
0,nocturnal-curassow,LC - Least concern,"Russet Curassow, Rufous Curassow",Crax urumutum,Сhickens and relatives / Galliformes,"Chachalacas, Curassows, Guans / Cracidae",Nothocrax,South America,w Amazonia,https://dibird.com/species/nocturnal-curassow/,-
0,noisy-friarbird,LC - Least concern,"Bald Friarbird, Noisy friabird",Merops corniculatus,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Philemon,Australasia,sc New Guinea and e Australia,https://dibird.com/species/noisy-friarbird/,-
0,noisy-miner,LC - Least concern,,Gracula melanocephala,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Manorina,Australasia,"e, se Australia",https://dibird.com/species/noisy-miner/,-
