,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,toothbilled-pigeon,CR - Critically endangered,"Tooth billed Pigeon, Samoan Pigeon",Gnathodon strigirostris,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Didunculus,Pacific ocean,w Samoa,https://dibird.com/species/toothbilled-pigeon/,-
0,toothbilled-tanager,NE - Not evaluated,,Pithylus luteus,Perching Birds / Passeriformes,Cardinals & Allies / Cardinalidae,Piranga,"South America, Middle America",Costa Rica to Bolivia,https://dibird.com/species/toothbilled-tanager/,-
0,toothbilled-wren,NT - Near threatened,Tooth billed Wren,Odontorhynchus cinereus,Perching Birds / Passeriformes,Wrens / Troglodytidae,Odontorchilus,South America,sw Amazonia,https://dibird.com/species/toothbilled-wren/,-
0,topknot-pigeon,LC - Least concern,Top-knot Pigeon,Columba antarctica,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Lopholaimus,Australasia,e Australia,https://dibird.com/species/topknot-pigeon/,-
0,toro-olive-greenbul,LC - Least concern,"Toro Olive Bulbul, Toro Olive-Greenbul, Toro Greenbul","Phyllastrephus kagerensis, Stelgidillas hypochloris",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Phyllastrephus,Africa,s South Sudan; e DR Congo through Uganda to w Kenya and n Tanzania,https://dibird.com/species/toro-olive-greenbul/,-
0,torotoroka-scops-owl,NE - Not evaluated,Torotoroka Scops-Owl,Scops madagascariensis,Owls / Strigiformes,Owls / Strigidae,Otus,Africa,Madagascar,https://dibird.com/species/torotoroka-scops-owl/,-
0,torrent-duck,LC - Least concern,"Argentine Torrent-Duck, Chilean Torrent-Duck, Chilean Torrent Duck, Torrent Duck [nominate], Torrent Duck [nominate group], Torrent Duck (nominate group)",,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Merganetta,South America,Venezuela to c Chile and w Argentina,https://dibird.com/species/torrent-duck/,-
0,torrent-flyrobin,LC - Least concern,"Torrent Flycatcher, River Flycatcher, River Robin, Torrent Robin",Muscicapa mã¼lleriana,Perching Birds / Passeriformes,Australasian Robins / Petroicidae,Monachella,Australasia,New Guinea and Bismarck Arch.,https://dibird.com/species/torrent-flyrobin/,-
0,torrent-tyrannulet,LC - Least concern,,L [eptopogon] cinereus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Serpophaga,"South America, Middle America",Costa Rica to Bolivia,https://dibird.com/species/torrent-tyrannulet/,-
0,torrentlark,LC - Least concern,"Torrentlark, Torrent Lark",Grallina bruijni,Perching Birds / Passeriformes,Monarchs / Monarchidae,Grallina,Australasia,New Guinea,https://dibird.com/species/torrentlark/,-
0,torresian-crow,LC - Least concern,"Torresian Crow (Torresian), Australian Crow",,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Corvus,Australasia,widespread,https://dibird.com/species/torresian-crow/,-
0,torresian-imperial-pigeon,LC - Least concern,"Torresian or Kimberley Imperial-Pigeon, Torresian Imperial-Pigeon, Torresian Imperial-Pigeon (Torresian), Australian Pied Imperial Pigeon",Carpophaga spilorrhoa,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Australasia,"nw, ne, s, se New Guinea and n Australia",https://dibird.com/species/torresian-imperial-pigeon/,-
0,torresian-kingfisher,NE - Not evaluated,"Collared Kingfisher [sordidus, pilbara], colcloughi",Halcyon sordidus,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Todiramphus,Australasia,s New Guinea n to ec Australia,https://dibird.com/species/torresian-kingfisher/,-
0,toucan-barbet,NT - Near threatened,"Toucan-Barbet, Toucan-billed Barbet",Tetragonops ramphastinus,"Woodpeckers, Toucans and relatives / Piciformes",Toucan Barbets / Semnornithidae,Semnornis,South America,w Colombia to w Ecuador,https://dibird.com/species/toucan-barbet/,-
0,tourmaline-sunangel,LC - Least concern,,Trochilus exortis,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Heliangelus,South America,Colombia and nw Ecuador,https://dibird.com/species/tourmaline-sunangel/,-
0,townsends-shearwater,CR - Critically endangered,"newell's townsend's shearwater, 'a'o, Townsend's Shearwater (Townsend's), manx",,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Puffinus,Pacific ocean,"ec, islands off w Mexico",https://dibird.com/species/townsends-shearwater/,-
0,townsends-solitaire,LC - Least concern,"Townsend's Flycatcher, Townsend's Ptilogonys, Townsend's flycatching Thrush","Ptiliogonys [sic] townsendi, Myadestes townsendii",Perching Birds / Passeriformes,Thrushes / Turdidae,Myadestes,"Middle America, North America",w Canada to c Mexico,https://dibird.com/species/townsends-solitaire/,-
0,townsends-storm-petrel,NE - Not evaluated,"Leach's Storm-Petrel (socorroensis), Townsend's Storm-Petrel (socorroensis), Townsend's Storm-Petrel (syn. socorroensis)",Oceanodroma socorroensis,Albatrosses and Petrels / Procellariiformes,Northern Storm Petrels / Hydrobatidae,Hydrobates,Pacific ocean,"summer breeder, Guadalupe I. (off nw Mexico)",https://dibird.com/species/townsends-storm-petrel/,-
0,townsends-warbler,LC - Least concern,,"Dendroica townsendi, Sylvia townsendi",Perching Birds / Passeriformes,New World Warblers / Parulidae,Setophaga,North America,"se Alaska, w Canada and nw USA",https://dibird.com/species/townsends-warbler/,MA
0,tractrac-chat,LC - Least concern,Layard's Chat,"Cercomela layardi, Motacilla tractrac, Cercomela tractrac",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Emarginata,Africa,sw,https://dibird.com/species/tractrac-chat/,-
0,transvolcanic-jay,LC - Least concern,"Mexican Jay (Transvolcanic), Ultramarine Jay",Corvus ultramarinus,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Aphelocoma,Middle America,c Mexico from Colima e to Veracruz,https://dibird.com/species/transvolcanic-jay/,-
0,tree-martin,LC - Least concern,Australian Tree Martin,"Hirundo nigricans, Cecropis nigricans",Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Petrochelidon,Australasia,widespread,https://dibird.com/species/tree-martin/,-
0,tree-pipit,LC - Least concern,"Eurasian Tree Pipit, Brown Tree Pipit, Brown Tree-Pipit","Pipastes trivialis, Alauda trivialis",Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Anthus,Eurasia,widespread,https://dibird.com/species/tree-pipit/,India and AF
0,tree-swallow,LC - Least concern,"White-bellied Swallow, American Tree Swallow, White-Breasted Swallow","Iridoprogne bicolor, Iridoprocne bicolor, Hirundo bicolor",Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Tachycineta,North America,widespread,https://dibird.com/species/tree-swallow/,s USA to n SA
0,tricolored-blackbird,EN - Endangered,"Tricoloured Blackbird, Tricoloured Red-wing, Tricolored Red-wing, Red-and-white-shouldered Blackbird",Icterus tricolor,Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Agelaius,North America,"California, n Baja California (nw Mexico)",https://dibird.com/species/tricolored-blackbird/,-
0,tricolored-brushfinch,LC - Least concern,"Tricolored Brush-Finch, Tricolored Brushfinch (Tricolored), Tricoloured Brush-Finch, Tricolored Brush-Finch (Tricolored)",Buarremon tricolor,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Atlapetes,South America,Peru,https://dibird.com/species/tricolored-brushfinch/,-
0,tricolored-grebe,NE - Not evaluated,Little Grebe (Tricolored),Podiceps tricolor,Grebes / Podicipediformes,Grebes / Podicipedidae,Tachybaptus,"Australasia, Oriental Region","Java, Sulawesi, Lesser Sundas, New Guinea and Solomon Is.",https://dibird.com/species/tricolored-grebe/,-
0,tricolored-heron,LC - Least concern,"Red-necked Heron, Tricolored or Louisiana Heron, Louisiana Heron, Tricoloured Heron","Ardea tricolor, Hydranassa tricolor",Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Egretta,"South America, Middle America, North America",se USA to n SA,https://dibird.com/species/tricolored-heron/,-
0,tricolored-parrotfinch,LC - Least concern,"Tanimbar Parrotfinch, Tricolored Parrot-Finch, Timor Parrotfinch, Timor Parrot-Finch, Three-coloured Parrot Finch, Three-colored Parrot Finch, Tricolor Parrotfinch, Three colored Parrot Finch, Tricoloured Parrot-Finch, Three-colored Parrotfinch, Tricolour Parrotfinch, Three-coloured Parrotfinch, Tricoloured Parrotfinch, Tree-oloured parrot finch, Sunda Parrotfinch, Three coloured Parrot Finch",Fringilla tricolor,Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Erythrura,Australasia,Lesser Sundas,https://dibird.com/species/tricolored-parrotfinch/,-
0,trilling-cisticola,LC - Least concern,Trilling Grass-Warbler,,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Cisticola,Africa,ec,https://dibird.com/species/trilling-cisticola/,-
0,trilling-gnatwren,LC - Least concern,"Long-billed Gnatwren, Straight-billed Gnatwren, Black-tailed Gnatwren, Trilling or Chattering Gnatwren",,Perching Birds / Passeriformes,Gnatcatchers / Polioptilidae,Ramphocaenus,"South America, Middle America",se Mexico through Amazonia,https://dibird.com/species/trilling-gnatwren/,-
0,trilling-shrikebabbler,LC - Least concern,Chestnut-fronted Shrike-Babbler,Allotrius aenobarbus,Perching Birds / Passeriformes,"Vireos, Greenlets, Shrike-babblers / Vireonidae",Pteruthius,Oriental Region,Java,https://dibird.com/species/trilling-shrikebabbler/,-
0,trilling-tailorbird,LC - Least concern,"Green-backed Tailorbird, Dark-necked Tailorbird (chloronotos)",Orthotomus chloronotos,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Orthotomus,Oriental Region,"n, c Luzon",https://dibird.com/species/trilling-tailorbird/,-
0,trilling-tapaculo,LC - Least concern,"Gray Tapaculo, Grey Tapaculo",Scytalopus unicolor parvirostris,Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Scytalopus,South America,nc Peru to ec Bolivia,https://dibird.com/species/trilling-tapaculo/,-
0,trindade-petrel,VU - Vulnerable,"Trinidad Petrel, Herald Petrel (Trindade), Trindade Island Petrel, Trinidade Island Petrel, Herald Petrel, South Trinidad Petrel",Aestrelata arminjoniana,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Pterodroma,"Indian ocean, Atlantic ocean","s Atlantic (Trindade and Martin Vaz Is.); Indian Ocean (Round I., Mauritius)",https://dibird.com/species/trindade-petrel/,-
0,trinidad-euphonia,LC - Least concern,Trinitad euphonia,Cyanerpes trinitatis,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Euphonia,South America,e Colombia and c Venezuela through the Guianas and to n Brazil,https://dibird.com/species/trinidad-euphonia/,-
0,trinidad-motmot,LC - Least concern,Swainson's motmot,Prionites bahamensis,Kingfishers and relatives / Coraciiformes,Motmots / Momotidae,Momotus,South America,Trinidad and Tobago,https://dibird.com/species/trinidad-motmot/,-
0,trinidad-piping-guan,CR - Critically endangered,"Common Piping Guan, Blue-throated Piping Guan, Trinidad piping guan, Trinidad Piping-Guan","Aburria pipile, Crax pipile",Сhickens and relatives / Galliformes,"Chachalacas, Curassows, Guans / Cracidae",Pipile,South America,Trinidad,https://dibird.com/species/trinidad-piping-guan/,-
0,tristan-albatross,CR - Critically endangered,Wandering Albatross (Tristan),,Albatrosses and Petrels / Procellariiformes,Albatrosses / Diomedeidae,Diomedea,Atlantic ocean,Tristan da Cuhna group,https://dibird.com/species/tristan-albatross/,s AO
0,tristan-moorhen,EX - Extinct,"Gough Island Coot, Island Cock, Tristan Moorhen (Tristan), Tristan Gallinule, Gough Moorhen, Tristan Coot, South Atlantic Moorhen, Gough Islands Coot",Porphyriornis nesiotis,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Gallinula,Atlantic ocean,Tristan da Cunha,https://dibird.com/species/tristan-moorhen/,-
0,tristan-thrush,NT - Near threatened,"Starchy Thrush, Tristan da Cunha Thrush","Turdus eremitus, Nesocichla eremita",Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,Atlantic ocean,Tristan da Cunha group,https://dibird.com/species/tristan-thrush/,-
0,tristrams-bunting,LC - Least concern,,"Schoeniclus tristrami, Ocyris tristrami, Chrysophrys tristrami",Perching Birds / Passeriformes,Buntings / Emberizidae,Emberiza,Eurasia,se Russia and ne China,https://dibird.com/species/tristrams-bunting/,s China and n se Asia
0,tristrams-starling,LC - Least concern,Tristram's Grackle,Amydrus tristramii,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Onychognathus,Eurasia,Arabian Pen.,https://dibird.com/species/tristrams-starling/,-
0,tristrams-storm-petrel,NE - Not evaluated,"Tristram's Storm-Petrel, Tristram's Storm-Petrel (nominate), Steineger's Storm Petrel, Tristram's Storm-Petrel (nominal form), Stejneger's Storm-Petrel, Tristgram's Storm Petrel, Tristram's petrel","Oceanodroma tristami, Oceanodroma tristrami",Albatrosses and Petrels / Procellariiformes,Northern Storm Petrels / Hydrobatidae,Hydrobates,Pacific ocean,nw,https://dibird.com/species/tristrams-storm-petrel/,-
0,tristrams-warbler,LC - Least concern,"Tristram's warbler (deserticola), Eastern Tristram's Warbler, Tristram's warbler (nominate), Tristram's warbler",Sylvia deserticola,Perching Birds / Passeriformes,Sylviid Babblers / Sylviidae,Curruca,Africa,nw,https://dibird.com/species/tristrams-warbler/,-
0,trocaz-pigeon,LC - Least concern,"Long-toed Pigeon, Madeira Laurel Pigeon, Madeira Laurel-pigeon, Torcaz pigeon",,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Africa,Madeira,https://dibird.com/species/trocaz-pigeon/,-
0,tropeiro-seedeater,VU - Vulnerable,,,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Sporophila,South America,"s Brazil (Rio Grande do Sul, Santa Catarina and Paraná)",https://dibird.com/species/tropeiro-seedeater/,-
0,tropical-boubou,NE - Not evaluated,"West African Boubou, Tropical Boubou (Tropical)",Telephonus major,Perching Birds / Passeriformes,Bushshrikes / Malaconotidae,Laniarius,Africa,"w, c Africa s to s Zambia and n, c Mozambique",https://dibird.com/species/tropical-boubou/,-
0,tropical-gnatcatcher,LC - Least concern,Tropical Gnatcatcher (Tropical),Todus plumbeus,Perching Birds / Passeriformes,Gnatcatchers / Polioptilidae,Polioptila,"South America, Middle America","c, e Colombia to Peru and ne Brazil",https://dibird.com/species/tropical-gnatcatcher/,-
0,tropical-kingbird,LC - Least concern,"Melancholy Kingbird, Yellow Kingbird, Gray-headed Kiskadee, Lichtenstein's Kingbird, West Mexican Kingbird, Azara's Kingbird, Grey-headed Kiskadee",,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Tyrannus,"South America, Middle America, North America",sw USA to c Argentina,https://dibird.com/species/tropical-kingbird/,-
0,tropical-mockingbird,LC - Least concern,"Southern Mockingbird, Graceful Mockingbird, Tropical Mockingbird (Tropical)",Turdus gilvus,Perching Birds / Passeriformes,"Mockingbirds, Thrashers / Mimidae",Mimus,"South America, Middle America","s Mexico to El Salvador, n, e SA",https://dibird.com/species/tropical-mockingbird/,-
0,tropical-parula,LC - Least concern,"Sennett's Warbler, Olive-backed Warbler, Sennett's olive-backed Warbler, Tropical Parula Warbler, Tropical Warbler, Socorro Warbler","Compsothlypis nigrilora, Parula pitiayumi, Sylvia pitiayumi, Compsothlypis pitiayumi",Perching Birds / Passeriformes,New World Warblers / Parulidae,Setophaga,"South America, Middle America","widespread, also s Texas",https://dibird.com/species/tropical-parula/,-
0,tropical-pewee,LC - Least concern,Tropical Pewee (Tropical),Platyrhynchus cinereus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Contopus,"South America, Middle America",widespread,https://dibird.com/species/tropical-pewee/,-
0,tropical-screech-owl,LC - Least concern,"Spix's Screech Owl, Choliba Screech Owl, Choliba Screech-Owl, Savanna Screech Owl, Tropical Screech-Owl","Strix choliba, Otus choliba",Owls / Strigiformes,Owls / Strigidae,Megascops,"South America, Middle America",Costa Rica to ne Argentina,https://dibird.com/species/tropical-screech-owl/,-
0,tropical-scrubwren,LC - Least concern,"Tropical Scrub-Wren, Little Scrubwren, Beccari's Scrubwren, Little Sericornis, Beccari's Sericornis",,Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Sericornis,Australasia,New Guinea and ne Australia,https://dibird.com/species/tropical-scrubwren/,-
0,tropical-shearwater,LC - Least concern,,,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Puffinus,"Pacific ocean, Indian ocean","Arabian Sea, Persian Gulf, n and tropical Indian Ocean and tropical Pacific Ocean",https://dibird.com/species/tropical-shearwater/,-
0,trumpet-manucode,LC - Least concern,,"Barita keraudrenii, Manucodia keraudrenii",Perching Birds / Passeriformes,Birds-of-paradise / Paradisaeidae,Phonygammus,Australasia,New Guinea and ne Australia,https://dibird.com/species/trumpet-manucode/,-
0,trumpeter-finch,LC - Least concern,"Trumpeter-Finch, Trumpeter-Bullfinch, Common Trumpeter-Finch, Trumpeter Bullfinch, Trompeter Finch","Bucanetes githaginea, Fringilla githaginea, Rhodopechys githagineus, Rhodopechys githaginea",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Bucanetes,Eurasia,"sc, also n Africa",https://dibird.com/species/trumpeter-finch/,-
0,trumpeter-hornbill,LC - Least concern,,"Ceratogymna bucinator, Buceros bucinator [sic]",Hornbills and relatives / Bucerotiformes,Hornbills / Bucerotidae,Bycanistes,Africa,"Angola to Kenya, s to e South Africa",https://dibird.com/species/trumpeter-hornbill/,-
0,trumpeter-swan,LC - Least concern,Bugler Swan,Olor buccinator,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Cygnus,North America,"Alaska, w Canada and nc USA",https://dibird.com/species/trumpeter-swan/,"w Canada and nw, c USA"
0,tsavo-sunbird,LC - Least concern,"Tsavo Purple-banded Sunbird, Ukamba Purple-banded Sunbird, Tsavo Little Purple-banded Sunbird","Cinnyris bifasciatus tsavoensis, Nectarinia tsavoensis",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Cinnyris,Africa,e Kenya and ne Tanzania,https://dibird.com/species/tsavo-sunbird/,-
0,tschudis-nightjar,LC - Least concern,"Lesser Band-winged Nightjar, Band-winged Nightjar [decussata or mochaensis]",Caprimulgus decussatus,Nightjars and relatives / Caprimulgiformes,Nightjars / Caprimulgidae,Systellura,South America,w Peru and n Chile,https://dibird.com/species/tschudis-nightjar/,-
0,tschudis-tapaculo,LC - Least concern,Sharp-billed Tapaculo,Pteroptochus acutirostris,Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Scytalopus,South America,c Peru,https://dibird.com/species/tschudis-tapaculo/,-
0,tschudis-woodcreeper,LC - Least concern,Ocellated Woodcreeper (Tschudi's),Dendrocolaptes chunchotambo,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Xiphorhynchus,South America,foothills from se Colombia to s Bolivia,https://dibird.com/species/tschudis-woodcreeper/,-
0,tsingy-wood-rail,NT - Near threatened,"Tsingy Rail, Tsingy Wood-Rail","Mentrocrex beankaensis, Canirallus beankaensis","Cranes, Rails and relatives / Gruiformes",Flufftails / Sarothruridae,Mentocrex,Africa,w Madagascar,https://dibird.com/species/tsingy-wood-rail/,-
0,tuamotu-reed-warbler,LC - Least concern,"Tuamoto Reed-Warbler, Tuamotu Reed-Warbler, Tuamotu Warbler","Conopoderas atypha, Acrocephalus atypha, Acrocephalus atypus",Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Pacific ocean,Tuamotu Arch.,https://dibird.com/species/tuamotu-reed-warbler/,-
0,tuamotu-sandpiper,EN - Endangered,,"Aechmorhynchus parvirostris, Tringa parvirostris",Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Prosobonia,Pacific ocean,Tuamotu Arch.,https://dibird.com/species/tuamotu-sandpiper/,-
0,tufted-antshrike,LC - Least concern,,"Lanius severus, Mackenzianea severa",Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Mackenziaena,South America,"s Brazil, e Paraguay and ne Argentina",https://dibird.com/species/tufted-antshrike/,-
0,tufted-coquette,LC - Least concern,Splendid Coquette,"Lophornis ornata, Trochilus ornatus",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Lophornis,South America,"n Venezuela and Trinidad; c Venezuela, the Guianas and ne Brazil",https://dibird.com/species/tufted-coquette/,-
0,tufted-duck,LC - Least concern,Tufted Pochard,"Anas fuligula, Nyroca fuligula",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Aythya,Eurasia,widespread,https://dibird.com/species/tufted-duck/,AF and n OR
0,tufted-jay,NT - Near threatened,Dickey's Jay,,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Cyanocorax,Middle America,w Mexico,https://dibird.com/species/tufted-jay/,-
0,tufted-puffin,LC - Least concern,,"Alca cirrhata, Lunda cirrhata",Shorebirds / Charadriiformes,Auks / Alcidae,Fratercula,"North America, Eurasia",n Pacific coasts,https://dibird.com/species/tufted-puffin/,n PO
0,tufted-titmouse,LC - Least concern,"American tufted titmouse, Tufted Tit",Parus bicolor,Perching Birds / Passeriformes,"Tits, Chickadees / Paridae",Baeolophus,North America,"e, se USA",https://dibird.com/species/tufted-titmouse/,-
0,tufted-titspinetail,LC - Least concern,"Tufted tit-spintail, Tufted Tit Spinetail",,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Leptasthenura,South America,"n Argentina and c Paraguay to s Brazil, Uruguay and ec Argentina",https://dibird.com/species/tufted-titspinetail/,-
0,tufted-tittyrant,LC - Least concern,Tufted Tit Tyrant,Muscicapa parulus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Anairetes,South America,"w, s",https://dibird.com/species/tufted-tittyrant/,-
0,tui,LC - Least concern,"Parsonbird, Parson Bird","Prosthemadura novaeseelandiae, Merops novaeseelandiae",Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Prosthemadera,Australasia,New Zealand,https://dibird.com/species/tui/,-
0,tui-parakeet,LC - Least concern,Golden-headed Parakeet,Psittacus st. thomae,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Brotogeris,South America,Amazonia,https://dibird.com/species/tui-parakeet/,-
0,tullbergs-woodpecker,LC - Least concern,Fine-banded Woodpecker,Campothera [sic] tullbergi,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Campethera,Africa,"se Nigeria, w Cameroon and Bioko I. (Gulf of Guinea)",https://dibird.com/species/tullbergs-woodpecker/,-
0,tumbes-hummingbird,LC - Least concern,,"Leucippus baeri, Leucippus baer",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Thaumasius,South America,sw Ecuador and nw Peru,https://dibird.com/species/tumbes-hummingbird/,-
0,tumbes-pewee,LC - Least concern,"Tropical Pewee (Tumbes), Tumbes Wood-Pewee, Western Tropical Pewee",,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Contopus,South America,"w Ecuador, w Peru",https://dibird.com/species/tumbes-pewee/,-
0,tumbes-sparrow,LC - Least concern,,"Aimophila stolzmanni, Haemophila stolzmanni, Peucaea stolzmanni",Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Rhynchospiza,South America,"Ecuador, Peru",https://dibird.com/species/tumbes-sparrow/,-
0,tumbes-swallow,LC - Least concern,West Peruvian Swallow,Hirundo stolzmanni,Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Tachycineta,South America,sw Ecuador and nw Peru,https://dibird.com/species/tumbes-swallow/,-
0,tumbes-tyrant,NT - Near threatened,Salvin's Tyrant,Ochthoeca salvini,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Tumbezia,South America,nw Peru,https://dibird.com/species/tumbes-tyrant/,-
0,tumbesian-tyrannulet,LC - Least concern,"Tumbes Tyrannulet, Mouse-colored Tyrannulet (Tumbes)","Phyllomyias tumbezana, Phaiomyias tumbezana",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Phaeomyias,South America,"sw Ecuador, n Peru",https://dibird.com/species/tumbesian-tyrannulet/,-
0,tundra-bean-goose,NE - Not evaluated,"Tundra Bean Goose [incl. rossicus], Tundra Bean-Goose",Anser segetum serrirostris,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Anser,Eurasia,n,https://dibird.com/species/tundra-bean-goose/,-
0,tundra-swan,LC - Least concern,"Bewick's Swan, Whistling Swan (nominate), Whistling swan, Whistling Swan (atlanticus), Tundra Swan (Whistling)","Olor columbianus, Cygnus bewickii, Anas columbianus",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Cygnus,"North America, Eurasia",n,https://dibird.com/species/tundra-swan/,"s EU and s, c NA"
0,turatis-boubou,LC - Least concern,"Turatis Boubou, Turati's Bush Shrike, Taurati's Boubou, Turati's Bushshrike",Dryoscopus turatii,Perching Birds / Passeriformes,Bushshrikes / Malaconotidae,Laniarius,Africa,Guinea-Bissau to Sierra Leone,https://dibird.com/species/turatis-boubou/,-
0,turkestan-shorttoed-lark,NE - Not evaluated,,Calandritis heinei,Perching Birds / Passeriformes,Larks / Alaudidae,Alaudala,Eurasia,Ukraine and c Turkey to sc Mongolia and s Afghanistan,https://dibird.com/species/turkestan-shorttoed-lark/,-
0,turkey-vulture,LC - Least concern,"Turkey Buzzard, Buzzard, Turkey-Vulture",Vultur aura,Hawks and relatives / Accipitriformes,New World Vultures / Cathartidae,Cathartes,"South America, Middle America, North America",widespread,https://dibird.com/species/turkey-vulture/,-
0,turners-eremomela,EN - Endangered,,Eremomela badiceps turneri,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Eremomela,Africa,ec,https://dibird.com/species/turners-eremomela/,-
0,turquoise-cotinga,VU - Vulnerable,"Ridgway's Cotinga, Ridway's Cotinga",Colinus ridgwayi,Perching Birds / Passeriformes,Cotingas / Cotingidae,Cotinga,Middle America,"Costa Rica, Panama",https://dibird.com/species/turquoise-cotinga/,-
0,turquoise-dacnis,VU - Vulnerable,"Turquoise Dacnis Tanager, Turquoise Dacnis-Tanager, Pseudodacnis",Pseudodacnis hartlaubi,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Dacnis,South America,Colombia,https://dibird.com/species/turquoise-dacnis/,-
0,turquoise-flycatcher,LC - Least concern,"Philippine Flycatcher, Island Verditer Flycatcher, Island Verditer-Flycatcher, Panay Flycatcher, Mountain Verditer Flycatcher, Verditer Flycatcher, Philippine Verditer Flycatcher",Muscicapa panayensis,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Eumyias,Australasia,"Sulawesi, Moluccas, also Philippines",https://dibird.com/species/turquoise-flycatcher/,-
0,turquoise-jay,LC - Least concern,,"Cyanocitta turcosa, Cyanolyca tucosa",Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Cyanolyca,South America,s Colombia to n Peru,https://dibird.com/species/turquoise-jay/,-
0,turquoise-parrot,LC - Least concern,"Chestnut-shouldered Parakeet, Turquoisine Parrot, Turcoisine Parrot, Chestnut-winged Grass-Parakeet, Turquoise Grass-Parakeet, turquoise parakeet, Beautiful Grass-Parakeet, Turq, Red-shouldered Grass-Parakeet, Beautiful Grass-Parrot, Chestnut-shouldered Parrot, Turquoisine, Chestnut-shouldered Grass-Parrot, Turquoisine Grass-Parrot, Chestnut-winged Parrot",Psittacus pulchellus,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Neophema,Australasia,se Australia,https://dibird.com/species/turquoise-parrot/,-
