,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,groundscraper-thrush,LC - Least concern,"Abyssinian Groundscraper Thrush, Iringa Groundscraper Thrush","Zoothera litsipsirupa, Psophocichla litsitsirupa, Merula litsitsirupa, Psophocichla litsipsirupa, Turdus litsipsirupa",Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,Africa,"e, s",https://dibird.com/species/groundscraper-thrush/,-
0,growling-riflebird,LC - Least concern,"Magnificent Riflebird (Growling), Eastern Riflebird",Lophorina intercedens,Perching Birds / Passeriformes,Birds-of-paradise / Paradisaeidae,Ptiloris,Australasia,e New Guinea,https://dibird.com/species/growling-riflebird/,-
0,guadalcanal-dwarf-kingfisher,LC - Least concern,"Guadalcanal Dwarf-kingfisher, Variable Kingfisher (nigromaxilla), Variable Dwarf-Kingfisher (Guadalcanal)",Ceyx lepida nigromaxilla,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Ceyx,Australasia,Guadalcanal I. (s Solomon Is.),https://dibird.com/species/guadalcanal-dwarf-kingfisher/,-
0,guadalcanal-honeyeater,LC - Least concern,Savo Honeyeater,Meliphaga inexpectata,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Guadalcanaria,Australasia,Solomon Is.,https://dibird.com/species/guadalcanal-honeyeater/,-
0,guadalcanal-thrush,VU - Vulnerable,"San Cristobal Thrush (Guadalcanal), Guadalcanal Ground-Thrush","Cichlornis turipavae, Zoothera margaretae turipavae",Perching Birds / Passeriformes,Thrushes / Turdidae,Zoothera,Australasia,Guadalcanal Is. (Solomon Is.),https://dibird.com/species/guadalcanal-thrush/,-
0,guadalupe-caracara,EX - Extinct,Guadelupe Caracara,"Caracara lotusus, Polyborus lutosus, Caracara lutosus",Falcons / Falconiformes,"Caracaras, Falcons / Falconidae",Caracara,Middle America,Guadalupe I. (off nw Mexico),https://dibird.com/species/guadalupe-caracara/,-
0,guadalupe-junco,EN - Endangered,"Guadeloupe Junco, Dark-eyed Junco (Guadalupe)",,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Junco,Middle America,Guadalupe I. (off nw Mexico),https://dibird.com/species/guadalupe-junco/,-
0,guadalupe-murrelet,EN - Endangered,"Xantus's Murrelet (hypoleucus), Xantus's Murrelet, Xantus' Murrelet","Brachyramphus hypoleucus, Synthliboramphus hypoleucos, Eudomychura hypoleuca",Shorebirds / Charadriiformes,Auks / Alcidae,Synthliboramphus,Middle America,nw Baja California (Mexico),https://dibird.com/species/guadalupe-murrelet/,-
0,guadalupe-storm-petrel,NE - Not evaluated,"Guadalupe Petrel, Guadaloupe Petrel, Guadelupe Storm-Petrel, Gaudalupe Storm-petrel, Guadalupe Storm-Petrel","Oceanodroma macrodactyla, Oceanodroma leucorhoa macrodactyla, Hydrobates macrodactyla",Albatrosses and Petrels / Procellariiformes,Northern Storm Petrels / Hydrobatidae,Hydrobates,Middle America,Guadalupe I. (off nw Mexico),https://dibird.com/species/guadalupe-storm-petrel/,-
0,guadeloupe-woodpecker,NT - Near threatened,,Picus herminieri,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Melanerpes,North America,Lesser Antilles,https://dibird.com/species/guadeloupe-woodpecker/,-
0,guaiabero,LC - Least concern,,Psittacus lunulatus,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Bolbopsittacus,Oriental Region,Philippines,https://dibird.com/species/guaiabero/,-
0,guaiquinima-whitestart,NT - Near threatened,"Saffron-breasted Whitestart, Saffron-fronted Whitestart, Guaiquinima Redstart, Saffron breasted Redstart, Saffron-breasted Redstart",,Perching Birds / Passeriformes,New World Warblers / Parulidae,Myioborus,South America,se Venezuela,https://dibird.com/species/guaiquinima-whitestart/,-
0,guam-flycatcher,EX - Extinct,"Guam Myiagra Flycatcher, Marianne Islands Myiagra Flycatche, Marianne Islands Myiagra Flycatcher, Guam Myiagra, Marianne Islands Flycatcher, Guam Myiagra-Flycatcher, Guam Broadbill, guam braodbill",Myiagra freycinetti,Perching Birds / Passeriformes,Monarchs / Monarchidae,Myiagra,Pacific ocean,Mariana Is.,https://dibird.com/species/guam-flycatcher/,-
0,guam-kingfisher,EW - Extinct in the wild,"Guam Kingfisher (Guam), Micronesian Kingfisher (Guam)",Halcyon cinnamomina,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Todiramphus,Pacific ocean,Guam (s Mariana Is.) and Ryukyu Is. (Japan),https://dibird.com/species/guam-kingfisher/,-
0,guam-rail,CR - Critically endangered,Owston's Rail,"Rallus owstoni, Gallirallus owstoni","Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Hypotaenidia,Australasia,Guam,https://dibird.com/species/guam-rail/,-
0,guanay-cormorant,NT - Near threatened,"Guanay Shag, Guanay, Gunay Cormorant","Carbo bougainvillii, Phalacrocorax bougainvillei, Phalacrocorax bougainvil, Phalacrocorax bouganvillei, Phalacrocorax bougainvillii, Phalacrocorax bougainvilliorum, Leucocarbo bougainvilliorum",Gannets and relatives / Suliformes,"Cormorants, Shags / Phalacrocoracidae",Leucocarbo,South America,w coast,https://dibird.com/species/guanay-cormorant/,-
0,guatemalan-pygmy-owl,LC - Least concern,"Guatemalan pygmy owl, northern pygmy-owl, Northern Pygmy-Owl (Guatemalan), Guatemalan Pygmy-Owl",Phalaenopsis cobanensis,Owls / Strigiformes,Owls / Strigidae,Glaucidium,Middle America,s Mexico to Guatemala and Honduras,https://dibird.com/species/guatemalan-pygmy-owl/,-
0,guatemalan-tyrannulet,LC - Least concern,"Mistletoe Tyrannulet, Paltry Tyrannulet (Paltry), Guatemalan Tyrannulet, Paltry Tyrannulet",Elainia vilissima,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Zimmerius,Middle America,s Mexico and w Guatemala to El Salvador,https://dibird.com/species/guatemalan-tyrannulet/,-
0,guayaquil-woodpecker,NT - Near threatened,,"Picus gayaquilensis, Campephilus gayaqulensis, Phloeoceastes gayaquilensis","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Campephilus,South America,sw Colombia to nw Peru,https://dibird.com/species/guayaquil-woodpecker/,-
0,guianan-cockoftherock,LC - Least concern,"Orange Cock-of-the-rock, Golden Cock-of-the-rock, Guianan Cock of the Rock",Pipra [] rupicola,Perching Birds / Passeriformes,Cotingas / Cotingidae,Rupicola,South America,n Amazonia,https://dibird.com/species/guianan-cockoftherock/,-
0,guianan-gnatcatcher,LC - Least concern,Guianan Gnatcatcher (Guianan),,Perching Birds / Passeriformes,Gnatcatchers / Polioptilidae,Polioptila,South America,"e Venezuela, the Guianas and n Brazil",https://dibird.com/species/guianan-gnatcatcher/,-
0,guianan-puffbird,LC - Least concern,White-necked Puffbird,Bucco macrorhynchos,"Woodpeckers, Toucans and relatives / Piciformes",Puffbirds / Bucconidae,Notharchus,South America,Guianas and n Brazil,https://dibird.com/species/guianan-puffbird/,-
0,guianan-red-cotinga,LC - Least concern,"Guianian Red-Cotinga, Guianan Red-Cotinga, Red Cotinga, Guianian Red Cotinga","Lanius [] carnifex, Phoenicercus carnifex",Perching Birds / Passeriformes,Cotingas / Cotingidae,Phoenicircus,South America,ne Amazonia,https://dibird.com/species/guianan-red-cotinga/,-
0,guianan-schiffornis,LC - Least concern,"Olivaceous Schiffornis, Olivaceous Mourner, Thrush-like Schiffornis (olivacea)",Scotothorus olivaceus,Perching Birds / Passeriformes,"Tityras, Becards, Sharpbill / Tityridae",Schiffornis,South America,"se Venezuela, Guyana (also Guianas?) and nc Brazil",https://dibird.com/species/guianan-schiffornis/,-
0,guianan-streaked-antwren,VU - Vulnerable,"Surinam Antwren, Guianan Antwren, Amazonian Streaked-Antwren, Streaked Antwren, Guianan Streaked-Antwren",Sitta surinamensis,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Myrmotherula,South America,ne Amazonia,https://dibird.com/species/guianan-streaked-antwren/,-
0,guianan-toucanet,LC - Least concern,Guaian toucanet,"Selenidera culik, Pteroglossus culik","Woodpeckers, Toucans and relatives / Piciformes",Toucans / Ramphastidae,Selenidera,South America,ne Amazonia,https://dibird.com/species/guianan-toucanet/,-
0,guianan-trogon,LC - Least concern,"Violaceous Trogon, Violaceous Trogon (Violaceous)",,"Trogons, quetzals / Trogoniformes",Trogons / Trogonidae,Trogon,South America,"s Venezuela, n Brazil, the Guianas and Trinidad",https://dibird.com/species/guianan-trogon/,-
0,guianan-tyrannulet,LC - Least concern,GuiananTyrannulet,Tyranniscus acer,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Zimmerius,South America,the Guianas and ne Brazil,https://dibird.com/species/guianan-tyrannulet/,-
0,guianan-warbling-antbird,NT - Near threatened,"Guianan Warbling-Antbird, Guianan Antwarbler, Warbling Antbird",Formicarius cantatar,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Hypocnemis,South America,"e Venezuela, Guianas and ne Amazonian Brazil",https://dibird.com/species/guianan-warbling-antbird/,-
0,guianan-woodcreeper,LC - Least concern,"Lineated Woodcreeper (Lineated), Lineated Woodcreeper, Lineated Woodcreeper (nominate)",Dendrocolaptes albo-lineatus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Lepidocolaptes,South America,"e Venezuela, the Guianas and n Brazil",https://dibird.com/species/guianan-woodcreeper/,-
0,guinea-turaco,LC - Least concern,"Green-crested Touraco, Green Lourie, Green Turaco, Green-crested Turaco, Green Crested Turaco",Cuculus persa,Turacos / Musophagiformes,Turacos / Musophagidae,Tauraco,Africa,"wc, w",https://dibird.com/species/guinea-turaco/,-
0,guira-cuckoo,LC - Least concern,American Striped Cuckoo,Cuculus guira,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Guira,South America,"e, s Brazil to Bolivia, Paraguay, n Argentina and Uruguay",https://dibird.com/species/guira-cuckoo/,-
0,guira-tanager,LC - Least concern,,"Motacilla guira, Nemosia guira",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Hemithraupis,South America,widespread,https://dibird.com/species/guira-tanager/,-
0,gullbilled-tern,LC - Least concern,"Gull-billed or Australian Tern, Gullbilled Tern, Marsh Tern","Geochelidon nilotica, Sterna angelica, Sterna nilotica",Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Gelochelidon,Worldwide,widespread,https://dibird.com/species/gullbilled-tern/,-
0,gundlachs-hawk,EN - Endangered,Cuban Hawk,Accipiter gundlachii,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Accipiter,North America,Cuba,https://dibird.com/species/gundlachs-hawk/,-
0,gunnison-grouse,EN - Endangered,"Gunnison Sage-Grouse, Gunnison sage grouse",,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Centrocercus,North America,sw Colorado and e Utah,https://dibird.com/species/gunnison-grouse/,-
0,gurneys-eagle,NT - Near threatened,,"Aquila (? heteropus) gurneyi, Spizaëtus gurneyi, Spizaetus gurneyi",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Aquila,Australasia,New Guinea and Moluccas,https://dibird.com/species/gurneys-eagle/,-
0,gurneys-pitta,EN - Endangered,Guerney's Pitta,Pitta gurneyi,Perching Birds / Passeriformes,Pittas / Pittidae,Hydrornis,Oriental Region,peninsular Thailand and s Myanmar,https://dibird.com/species/gurneys-pitta/,-
0,gurneys-sugarbird,NT - Near threatened,"Natal Sugarbird, Natal Long-tailed Sugarbird",,Perching Birds / Passeriformes,Sugarbirds / Promeropidae,Promerops,Africa,se,https://dibird.com/species/gurneys-sugarbird/,-
0,guttulate-foliagegleaner,LC - Least concern,"Guttulated Leaf-gleaner, Guttulated Foliage-gleaner, Guttulated Foliage gleaner","Anabazenops guttulatus, Philydor guttulatus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Syndactyla,South America,n Venezuela,https://dibird.com/species/guttulate-foliagegleaner/,-
0,gyrfalcon,LC - Least concern,"Gyr Falcon, Iceland Falcon, Gyr, Gray Gyrfalcon",Falco gyrfalco,Falcons / Falconiformes,"Caracaras, Falcons / Falconidae",Falco,"North America, Eurasia","arctic Europe, Asia and North America",https://dibird.com/species/gyrfalcon/,-
0,hadada-ibis,LC - Least concern,"Hadeda Ibis, Hadada, Hadeda, Hadedah","Tantalus hagedash, Hagedashia hegedash, Hagedashia hagedash",Pelicans and relatives / Pelecaniformes,"Ibises, Spoonbills / Threskiornithidae",Bostrychia,Africa,widespread,https://dibird.com/species/hadada-ibis/,-
0,hainan-blue-flycatcher,LC - Least concern,"Hainan Blue-Flycatcher, Grant's Blue-Flycatcher, Hainan Niltava, Grant's flycatcher, Grant's Niltava","Siphia hainana, Niltava hainana, Niltava hainanus, Cyornis hainana, Muscicapella hainana",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Cyornis,Oriental Region,Myanmar to s China and Thailand,https://dibird.com/species/hainan-blue-flycatcher/,-
0,hainan-leaf-warbler,VU - Vulnerable,"Hainan Leaf-Warbler, Hainan willow warbler",Seicercus hainanus,Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Oriental Region,s China,https://dibird.com/species/hainan-leaf-warbler/,-
0,hainan-partridge,VU - Vulnerable,"Hainan Hill Partridge, White-eared Partridge, White-eared Hill-Partridge, White-eared Hill Partridge, Hainan Hill-Partridge",Arboricola ardens,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Arborophila,Oriental Region,Hainan,https://dibird.com/species/hainan-partridge/,-
0,hainan-peacockpheasant,EN - Endangered,"Hainan Gray peacock pheasant, Hainan grey peacock pheasant, Hainan Peacock Pheasant, Gray Peacock-Pheasant (Hainan)",,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Polyplectron,Oriental Region,Hainan Is.,https://dibird.com/species/hainan-peacockpheasant/,-
0,haircrested-drongo,LC - Least concern,"Sumatran or Tablas Drongo, Spangled Drongo, Hair-crested","Corvus hottentottus, Chibia hottentottus",Perching Birds / Passeriformes,Drongos / Dicruridae,Dicrurus,Oriental Region,"widespread, also Sulawesi and Moluccas",https://dibird.com/species/haircrested-drongo/,-
0,hairy-woodpecker,LC - Least concern,"Modoc Woodpecker, Cabanis' Woodpecker, Queen Charlotte Woodpecker, Harris' Woodpecker, White-breasted Woodpecker, Newfoundland Woodpecker, Chihuahua Woodpecker","Dryobates villosus, Dendrocopos villosus, Picoides villosus, Picus villosus","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Leuconotopicus,"Middle America, North America",widespread,https://dibird.com/species/hairy-woodpecker/,-
0,hairybacked-bulbul,LC - Least concern,Hairy backed Bulbul,"Hypsipetes criniger, Br [achypodius]. ? criniger",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Tricholestes,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/hairybacked-bulbul/,-
0,hairybreasted-barbet,LC - Least concern,Hairy-breasted Toothbill,"Pogonias hirsutus, Lybius hirsutus","Woodpeckers, Toucans and relatives / Piciformes",African Barbets / Lybiidae,Tricholaema,Africa,"c, w",https://dibird.com/species/hairybreasted-barbet/,-
0,hairycrested-antbird,LC - Least concern,"Hairy-chested Antbird, Hairy-crested Antcatcher, Hairy crested Antbird",Pithys melanosticta,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Rhegmatorhina,South America,w Amazonia,https://dibird.com/species/hairycrested-antbird/,-
0,halfcollared-kingfisher,LC - Least concern,"Halfcollared Kingfisher, Half collared Kingfisher",,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Alcedo,Africa,"Ethiopia, Angola to Tanzania, s to Mozambique and s South Africa",https://dibird.com/species/halfcollared-kingfisher/,-
0,halfcollared-sparrow,LC - Least concern,Yellow-shouldered Sparrow,Arremon semitorqutus,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Arremon,South America,se Brazil,https://dibird.com/species/halfcollared-sparrow/,-
0,halls-babbler,LC - Least concern,"White-throated Babbler, Hall Babbler",,Perching Birds / Passeriformes,Australasian Babblers / Pomatostomidae,Pomatostomus,Australasia,ec Australia,https://dibird.com/species/halls-babbler/,-
0,halmahera-boobook,LC - Least concern,"Moluccan Hawk-Owl (Halmahera), Halmahera Hawk-Owl",Athene hypogramma,Owls / Strigiformes,Owls / Strigidae,Ninox,Australasia,n Moluccas,https://dibird.com/species/halmahera-boobook/,-
0,halmahera-cuckooshrike,LC - Least concern,"Halmahera Cuckoo Shrike, Halmahera Graybird, Halmahera Greybird, Halmahera Cicadabird, Halmahera Cuckoo-shrike","Celebesia parvula, Coracina parvula, Graucalus parvulus",Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Edolisoma,Australasia,n Moluccas,https://dibird.com/species/halmahera-cuckooshrike/,-
0,halmahera-flowerpecker,LC - Least concern,Flame-breasted Flowerpecker (Halmahera),,Perching Birds / Passeriformes,Flowerpeckers / Dicaeidae,Dicaeum,Australasia,Halmahera,https://dibird.com/species/halmahera-flowerpecker/,-
0,halmahera-paradisecrow,LC - Least concern,"Paradise Crow, Silkycrow, Moluccan Bird-of-Paradise, Silky Crow, Paradisecrow, Brown-winged Bird-of-paradise, Paradise-crow",C [orvus] pyrrhopterus,Perching Birds / Passeriformes,Birds-of-paradise / Paradisaeidae,Lycocorax,Australasia,n Moluccas,https://dibird.com/species/halmahera-paradisecrow/,-
0,halmahera-swiftlet,LC - Least concern,"Moluccan Swiftlet, Moluccan Swiftlet (Halmahera)",Collocalia infuscata,Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Aerodramus,Australasia,Halmahera,https://dibird.com/species/halmahera-swiftlet/,-
0,hamerkop,LC - Least concern,"Hammer-headed Stork, Hammerkop, Hammerhead Stork, Hammer head, Hammerhead, Hammercop",,Pelicans and relatives / Pelecaniformes,Hamerkop / Scopidae,Scopus,Africa,also sw Arabian Pen.,https://dibird.com/species/hamerkop/,-
0,hammonds-flycatcher,LC - Least concern,,"Empidonax hammondi, Tyrannula hammondii",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Empidonax,North America,c Alaska through w Canada to w USA,https://dibird.com/species/hammonds-flycatcher/,sw USA to Honduras
0,handsome-flycatcher,LC - Least concern,,"Myiobius pulcher, Myiophobus pulcher",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Nephelomyias,South America,"Colombia to Ecuador, se Peru",https://dibird.com/species/handsome-flycatcher/,-
0,handsome-francolin,LC - Least concern,Handsome Francolin,Francolinus nobilis,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Pternistis,Africa,"e DR Congo, sw Uganda, Rwanda and Burundi",https://dibird.com/species/handsome-francolin/,-
0,handsome-fruiteater,LC - Least concern,,Ampelis formosa,Perching Birds / Passeriformes,Cotingas / Cotingidae,Pipreola,South America,n Venezuela,https://dibird.com/species/handsome-fruiteater/,-
0,handsome-spurfowl,LC - Least concern,Handsome Francolin,Francolinus nobilis,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Pternistis,Africa,"e DR Congo, sw Uganda, Rwanda and Burundi",https://dibird.com/species/handsome-spurfowl/,-
0,handsome-sunbird,LC - Least concern,Lovely Sunbird,,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Aethopyga,Oriental Region,Philippines,https://dibird.com/species/handsome-sunbird/,-
0,hangnest-todytyrant,LC - Least concern,Hangnest Tody Tyrant,"Idioptilon nidipendulum, Idioptilon nidipendulus, E [uscarthmus] nidipendulus",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Hemitriccus,South America,"e, se Brazil",https://dibird.com/species/hangnest-todytyrant/,-
0,happy-wren,LC - Least concern,,Thryothorus felix,Perching Birds / Passeriformes,Wrens / Troglodytidae,Pheugopedius,Middle America,Mexico,https://dibird.com/species/happy-wren/,-
0,hardhead,LC - Least concern,"Copperhead, White-eyed Duck, Australian Pochard, Australasian White-eye, Australian White-eye, Australian White-eyed Duck, Australian White-eye Duck, Australian harhead, White-eyed Hardhead",Nyroca australis,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Aythya,Australasia,"Australia, New Zealand, New Caledonia and Vanuatu",https://dibird.com/species/hardhead/,-
0,harlequin-antbird,LC - Least concern,Harlequin Antcatcher,Anoplops berlepschi,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Rhegmatorhina,South America,sc Amazonia,https://dibird.com/species/harlequin-antbird/,-
0,harlequin-duck,LC - Least concern,Harlequin,Anas histrionica,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Histrionicus,"North America, Eurasia","ne Siberia and nw NA; ne Canada, Greenland and Iceland",https://dibird.com/species/harlequin-duck/,n AO and n PO
0,harlequin-quail,LC - Least concern,"Delegorgue Harlequin Quail, African Harlequin Quail",,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Coturnix,Africa,widespread,https://dibird.com/species/harlequin-quail/,-
0,harpy-eagle,NT - Near threatened,,"Thrasaëtos harpyia, Harpia harpyia, Thrasaetos harpyia, Vultur harpyja, Thrasaëtus harpyia",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Harpia,"South America, Middle America",s Mexico to ne Argentina,https://dibird.com/species/harpy-eagle/,-
0,harriss-hawk,LC - Least concern,"Harris Hawk, Harris' Hawk, Bay-winged Hawk","Falco unicinctus, Parabuteo unicintus",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Parabuteo,"South America, Middle America, North America",sw USA to s Argentina and Chile,https://dibird.com/species/harriss-hawk/,-
0,harriss-sparrow,LC - Least concern,Harris' Sparrow,Fringilla querula,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Zonotrichia,North America,nc and c Canada,https://dibird.com/species/harriss-sparrow/,sc USA
0,harterts-camaroptera,LC - Least concern,"Green-backed Camaroptera (Hartert's), Angola Camaroptera, Senegal Grey-backed Camaroptera, Green-backed Camaroptera (Green-tailed), Senegal Gray-backed Camaroptera",Camaroptera griseoviridis harteri,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Camaroptera,Africa,Angola,https://dibird.com/species/harterts-camaroptera/,-
0,harterts-leaf-warbler,LC - Least concern,"Hartert's Warbler, Hartert's Leaf-Warbler",Seicercus goodsoni,Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Oriental Region,se China,https://dibird.com/species/harterts-leaf-warbler/,-
0,hartlaubs-babbler,LC - Least concern,"Angola Babbler, White-rumped Babbler, Whiterumped Babbler, Harlaub's Babbler, Southern White-rumped Babbler, Angola Babler, Angola White-rumped Babbler",Crateropus hartlaubii,Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Turdoides,Africa,c,https://dibird.com/species/hartlaubs-babbler/,-
0,hartlaubs-bustard,LC - Least concern,Hartlaub's Korhaan,"Otis hartlaubii, Eupodotis hartlaubii",Bustards / Otidiformes,Bustards / Otididae,Lissotis,Africa,Sudan and South Sudan to Somalia and Kenya,https://dibird.com/species/hartlaubs-bustard/,-
0,hartlaubs-duck,LC - Least concern,"Hartlaub's goose, Hartlaub's Teal, Hartlaub Duck","Cairina hartlaubi, Pteronetta hartlaubi, Querquedula hartlaubii, Cairina hartlaubii",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Pteronetta,Africa,Sierra Leone to sw Uganda and n Angola,https://dibird.com/species/hartlaubs-duck/,-
0,hartlaubs-gull,LC - Least concern,King Gull,"Larus (gavia) hartlaubii, Chroicocephala hartlaubii, Larus hartlaubi, Larus hartlaubii",Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Chroicocephalus,Africa,coastal Namibia to South Africa,https://dibird.com/species/hartlaubs-gull/,-
0,hartlaubs-spurfowl,LC - Least concern,"Haartlaub's Francolin, Hartlaub's Francolin",Francolinus hartlaubi,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Pternistis,Africa,"sw Angola and c, n Namibia",https://dibird.com/species/hartlaubs-spurfowl/,-
0,hartlaubs-turaco,LC - Least concern,"Hartlaub's Loerie, Black-cretsed Turaco, Hartlaub's Touraco, Blue-crested Turaco, Black-crested Turaco",Corythaix hartlaubi,Turacos / Musophagiformes,Turacos / Musophagidae,Tauraco,Africa,c Kenya to e Uganda and n Tanzania,https://dibird.com/species/hartlaubs-turaco/,-
0,harwoods-spurfowl,VU - Vulnerable,"Hardwood's Francolin, Harwood's Francolin",Francolinus harwoodi,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Pternistis,Africa,c Ethiopia,https://dibird.com/species/harwoods-spurfowl/,-
0,hauxwells-thrush,LC - Least concern,Hauxwell's Thrush (Hauxwell's),,Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,South America,w Amazonia,https://dibird.com/species/hauxwells-thrush/,-
0,hawaii-akepa,EN - Endangered,"Akepa (Hawaii), akepa",Fringilla coccinea,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Loxops,Pacific ocean,Hawaii (Hawaiian Is.),https://dibird.com/species/hawaii-akepa/,-
0,hawaii-amakihi,LC - Least concern,Common Amakihi,"Viridonia virens, Hemignathus virens, Certhia virens",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Chlorodrepanis,Pacific ocean,Hawaiian Is.,https://dibird.com/species/hawaii-amakihi/,-
0,hawaii-creeper,EN - Endangered,Hawai'i Creeper,"Manucerthia mana, Himatione mana, Oreomystis mana",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Loxops,Pacific ocean,Hawaiian Is.,https://dibird.com/species/hawaii-creeper/,-
0,hawaii-elepaio,VU - Vulnerable,"Hawaiian Elepaio, Hawai'i 'Elepaio",Muscicapa sandwichensis,Perching Birds / Passeriformes,Monarchs / Monarchidae,Chasiempis,Pacific ocean,"Hawaii, Hawaiian Is.",https://dibird.com/species/hawaii-elepaio/,-
0,hawaii-mamo,EX - Extinct,"Hawai'i Mamo, Mamo, Hawaiian mamo",Certhia pacifica,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Drepanis,Pacific ocean,Hawaii (Hawaiian Is.),https://dibird.com/species/hawaii-mamo/,-
0,hawaiian-coot,VU - Vulnerable,,,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Fulica,Pacific ocean,Hawaiian Is.,https://dibird.com/species/hawaiian-coot/,-
0,hawaiian-crow,EW - Extinct in the wild,"Alala, 'alala",Corvus tropicus,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Corvus,Pacific ocean,Hawaiian Is.,https://dibird.com/species/hawaiian-crow/,-
0,hawaiian-duck,EN - Endangered,"Koloa, Hawaiian Mallard",,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Anas,Pacific ocean,Hawaiian Is.,https://dibird.com/species/hawaiian-duck/,-
0,hawaiian-hawk,NT - Near threatened,"lo, Hawaiian Buzzard, Gruber's Hawk, Io",,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Buteo,Pacific ocean,Hawaiian Is.,https://dibird.com/species/hawaiian-hawk/,-
0,hawaiian-petrel,VU - Vulnerable,"Uau, Dark-rumped Petrel, Hawaiian Dark-Rumped Petrel",Oestrelata sandwichensis,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Pterodroma,Pacific ocean,c,https://dibird.com/species/hawaiian-petrel/,-
