ID,Common Name
8370,Seychelles sunbird
8371,Seychelles swiftlet
8372,Seychelles warbler
8373,Seychelles whiteeye
8374,Shade bush warbler
8375,Shafttailed whydah
8376,Sharpbeaked ground finch
8377,Sharpbill
8378,Sharpbilled canastero
8379,Sharpbilled treehunter
8380,Sharpes akalat
8381,Sharpes apalis
8382,Sharpes drongo
8383,Sharpes greenbul
8384,Sharpes longclaw
8385,Sharpes rosefinch
8386,Sharpes starling
8387,Sharpshinned hawk
8388,Sharptailed grass tyrant
8389,Sharptailed grouse
8390,Sharptailed ibis
8391,Sharptailed sandpiper
8392,Sharptailed starling
8393,Sharptailed streamcreeper
8394,Sheartailed grey tyrant
8395,Shelleys crimsonwing
8396,Shelleys eagleowl
8397,Shelleys francolin
8398,Shelleys greenbul
8399,Shelleys oliveback
8400,Shelleys sparrow
8401,Shelleys starling
8402,Shelleys sunbird
8403,Shikra
8404,Shining bronze cuckoo
8405,Shining drongo
8406,Shining fly catcher
8407,Shining honeycreeper
8408,Shining sunbeam
8409,Shining sunbird
8410,Shiningblue kingfisher
8411,Shininggreen hummingbird
8412,Shiny cowbird
8413,Shiny whistling thrush
8414,Shoebill
8415,Shore plover
8416,Shortbearded honeyeater
8417,Shortbilled canastero
8418,Shortbilled dowitcher
8419,Shortbilled honeycreeper
8420,Shortbilled leaftosser
8421,Shortbilled miner
8422,Shortbilled minivet
8423,Shortbilled pigeon
8424,Shortbilled pipit
8425,Shortclawed lark
8426,Shortcrested coquette
8427,Shortcrested fly catcher
8428,Shortcrested monarch
8429,Shorteared owl
8430,Shortlegged ground roller
8431,Shorttailed albatross
8432,Shorttailed antthrush
8433,Shorttailed babbler
8434,Shorttailed emerald
8435,Shorttailed field tyrant
8436,Shorttailed finch
8437,Shorttailed grasswren
8438,Shorttailed hawk
8439,Shorttailed lark
8440,Shorttailed nighthawk
8441,Shorttailed paradigalla
8442,Shorttailed parrot
8443,Shorttailed parrotbill
8444,Shorttailed pipit
8445,Shorttailed pygmy tyrant
8446,Shorttailed scimitar babbler
8447,Shorttailed shearwater
8448,Shorttailed starling
8449,Shorttailed swift
8450,Shorttailed woodstar
8451,Shorttoed coucal
8452,Shorttoed rock thrush
8453,Shorttoed snake eagle
8454,Shorttoed treecreeper
8455,Shortwinged cisticola
8456,Shovelbilled kookaburra
8457,Shrikelike tanager
8458,Shy albatross
8459,Shy heathwren
8460,Siamese fireback
8461,Siamese partridge
8462,Siau pitta
8463,Siau scops owl
8464,Siberian accentor
8465,Siberian blue robin
8466,Siberian crane
8467,Siberian grouse
8468,Siberian jay
8469,Siberian nuthatch
8470,Siberian rubythroat
8471,Siberian stonechat
8472,Siberian thrush
8473,Sibilant sirystes
8474,Sichuan bush warbler
8475,Sichuan jay
8476,Sichuan leaf warbler
8477,Sichuan partridge
8478,Sichuan thrush
8479,Sichuan tit
8480,Sichuan treecreeper
8481,Sicklebilled vanga
8482,Sicklewinged chat
8483,Sicklewinged guan
8484,Sicklewinged nightjar
8485,Sicks swift
8486,Sierra de Lema fly catcher
8487,Sierra Leone prinia
8488,Sierra Madre ground warbler
8489,Sierra Madre sparrow
8490,Sierra Nevada brushfinch
8491,Sierran elaenia
8492,Sikkim treecreeper
8493,Sikkim wedgebilled babbler
8494,Silkytailed nightjar
8495,Sillems mountain finch
8496,Silver gull
8497,Silver oriole
8498,Silver pheasant
8499,Silver teal
8500,Silverbacked butcherbird
8501,Silverbacked needletail
8502,Silverbacked tanager
8503,Silverbeaked tanager
8504,Silverbird
8505,Silverbreasted broadbill
8506,Silvercapped fruit dove
8507,Silvercrowned friarbird
8508,Silvereared honeyeater
8509,Silvereared laughing thrush
8510,Silvereared mesia
8511,Silvered antbird
8512,Silvereye
8513,Silverrumped spinetail
8514,Silverthroated bushtit
8515,Silverthroated tanager
8516,Silvertipped imperial pigeon
8517,Silvery grebe
8518,Silvery pigeon
8519,Silverycheeked antshrike
8520,Silverycheeked hornbill
8521,Silveryflanked antwren
8522,Silveryfronted tapaculo
8523,Silverythroated jay
8524,Silverythroated spinetail
8525,Simeulue parrot
8526,Simeulue scops owl
8527,Simple greenbul
8528,Sinai rosefinch
8529,Sinaloa crow
8530,Sinaloa martin
8531,Sinaloa wren
8532,Sincorá antwren
8533,Sind sparrow
8534,Sind woodpecker
8535,Singing bush lark
8536,Singing cisticola
8537,Singing honeyeater
8538,Singing quail
8539,Singing starling
8540,Sinú parakeet
8541,Sira barbet
8542,Sira curassow
8543,Sira tanager
8544,Sirkeer malkoha
8545,Sjöstedts barred owlet
8546,Sjöstedts greenbul
8547,Sladens barbet
8548,Slatecolored antbird
8549,Slatecolored boubou
8550,Slatecolored fox sparrow
8551,Slatecolored hawk
8552,Slatecolored solitaire
8553,Slatecoloured grosbeak
8554,Slatecoloured seedeater
8555,Slatethroated gnatcatcher
8556,Slatethroated whitestart
8557,Slaty antwren
8558,Slaty becard
8559,Slaty bristlefront
8560,Slaty brushfinch
8561,Slaty bunting
8562,Slaty cuckooshrike
8563,Slaty egret
8564,Slaty elaenia
8565,Slaty finch
8566,Slaty flowerpiercer
8567,Slaty gnateater
8568,Slaty monarch
8569,Slaty robin
8570,Slaty spinetail
8571,Slaty tanager
8572,Slaty vireo
8573,Slatybacked chattyrant
8574,Slatybacked fly catcher
8575,Slatybacked forest falcon
8576,Slatybacked forktail
8577,Slatybacked gull
8578,Slatybacked hemispingus
8579,Slatybacked jungle fly catcher
8580,Slatybacked nightingalethrush
8581,Slatybacked thornbill
8582,Slatybacked thrush
8583,Slatybellied tesia
8584,Slatyblue fly catcher
8585,Slatybreasted rail
8586,Slatybreasted tinamou
8587,Slatybreasted wood rail
8588,Slatycapped fly catcher
8589,Slatycapped shrikevireo
8590,Slatycrowned antpitta
8591,Slatyheaded longbill
8592,Slatyheaded parakeet
8593,Slatyheaded todyfly catcher
8594,Slatylegged crake
8595,Slatymantled goshawk
8596,Slatytailed trogon
8597,Slatywinged foliagegleaner
8598,Slender antbird
8599,Slender sheartail
8600,Slenderbilled babbler
8601,Slenderbilled crow
8602,Slenderbilled curlew
8603,Slenderbilled finch
8604,Slenderbilled flufftail
8605,Slenderbilled grackle
8606,Slenderbilled greenbul
8607,Slenderbilled gull
8608,Slenderbilled inezia
8609,Slenderbilled kite
8610,Slenderbilled miner
8611,Slenderbilled oriole
8612,Slenderbilled parakeet
8613,Slenderbilled prion
8614,Slenderbilled scimitar babbler
8615,Slenderbilled starling
8616,Slenderbilled thornbill
8617,Slenderbilled vulture
8618,Slenderbilled weaver
8619,Slenderbilled whiteeye
8620,Slenderbilled xenops
8621,Slenderfooted tyrannulet
8622,Slendertailed nightjar
8623,Slendertailed woodstar
8624,Small ground finch
8625,Small Lifou whiteeye
8626,Small minivet
8627,Small niltava
8628,Small pratincole
8629,Small tree finch
8630,Smallbilled elaenia
8631,Smallbilled tinamou
8632,Smallheaded elaenia
8633,Smew
8634,Smiths longspur
8635,Smokecolored pewee
8636,Smoky bush tyrant
8637,Smoky robin
8638,Smoky warbler
8639,Smokybrown woodpecker
8640,Smokyfronted todyfly catcher
8641,Smoothbilled ani
8642,Snail kite
8643,Snares penguin
8644,Snares snipe
8645,Snethlages antpitta
8646,Snethlages todytyrant
8647,Snoring rail
8648,Snow bunting
8649,Snow goose
8650,Snow Mountain quail
8651,Snow Mountains robin
8652,Snow partridge
8653,Snow petrel
8654,Snow pigeon
8655,Snowcap
8656,Snowcapped manakin
8657,Snowy cotinga
8658,Snowy egret
8659,Snowy owl
8660,Snowy plover
8661,Snowy sheathbill
8662,Snowybellied hummingbird
8663,Snowybrowed fly catcher
8664,Snowycheeked laughing thrush
8665,Snowycrowned robinchat
8666,Snowycrowned tern
8667,Snowythroated babbler
8668,Snowythroated kingbird
8669,Sociable lapwing
8670,Sociable weaver
8671,Social fly catcher
8672,Society kingfisher
8673,Socorro dove
8674,Socorro mockingbird
8675,Socorro parakeet
8676,Socorro wren
8677,Socotra bunting
8678,Socotra buzzard
8679,Socotra cisticola
8680,Socotra cormorant
8681,Socotra goldenwinged grosbeak
8682,Socotra scops owl
8683,Socotra sparrow
8684,Socotra starling
8685,Socotra sunbird
8686,Socotra warbler
8687,Socotra whiteeye
8688,Softplumaged petrel
8689,Sokoke pipit
8690,Sokoke scops owl
8691,Solitary cacique
8692,Solitary eagle
8693,Solitary sandpiper
8694,Solitary snipe
8695,Solitary tinamou
8696,Solomons boobook
8697,Solomons cockatoo
8698,Solomons cuckooshrike
8699,Solomons frogmouth
8700,Solomons monarch
8701,Solomons nightjar
8702,Solomons robin
8703,Solomons whiteeye
8704,Somali beeeater
8705,Somali bulbul
8706,Somali bunting
8707,Somali courser
8708,Somali crombec
8709,Somali crow
8710,Somali fiscal
8711,Somali goldenwinged grosbeak
8712,Somali lark
8713,Somali ostrich
8714,Somali pigeon
8715,Somali shorttoed lark
8716,Somali sparrow
8717,Somali starling
8718,Somali thrush
8719,Somali wheatear
8720,Sombre greenbul
8721,Sombre hummingbird
8722,Sombre kingfisher
8723,Sombre nightjar
8724,Sombre pigeon
8725,Sombre rock chat
8726,Sombre tit
8727,Song parrot
8728,Song sparrow
8729,Song thrush
8730,Song wren
8731,Sooretama slaty antshrike
8732,Sooty albatross
8733,Sooty ant tanager
8734,Sooty antbird
8735,Sooty babbler
8736,Sooty barbet
8737,Sooty barbthroat
8738,Sooty bushtit
8739,Sooty chat
8740,Sooty falcon
8741,Sooty fly catcher
8742,Sooty fox sparrow
8743,Sooty grassquit
8744,Sooty grouse
8745,Sooty gull
8746,Sooty honeyeater
8747,Sooty myzomela
8748,Sooty oystercatcher
8749,Sooty shearwater
8750,Sooty shrikethrush
8751,Sooty swift
8752,Sooty tern
8753,Sooty thicket fantail
8754,Sooty thrush
8755,Sooty tyrannulet
8756,Sooty woodpecker
8757,Sootycapped babbler
8758,Sootycapped bush tanager
8759,Sootycapped hermit
8760,Sootycapped puffbird
8761,Sootycrowned fly catcher
8762,Sootyfaced finch
8763,Sootyfronted spinetail
8764,Sootyheaded bulbul
8765,Sootyheaded tyrannulet
8766,Sootyheaded wren
8767,Sora
8768,Souimanga sunbird
8769,South African cliff swallow
8770,South African shelduck
8771,South American paintedsnipe
8772,South American snipe
8773,South American tern
8774,South Georgia diving petrel
8775,South Georgia pipit
8776,South Georgia shag
8777,South Island kōkako
8778,South Island oystercatcher
8779,South Island piopio
8780,South Island robin
8781,South Island saddleback
8782,South Island snipe
8783,South Island takahē
8784,South Melanesian cuckooshrike
8785,South Moluccan pitta
8786,South Pare whiteeye
8787,South polar skua
8788,Southern antpipit
8789,Southern bald ibis
8790,Southern banded snake eagle
8791,Southern beardless tyrannulet
8792,Southern bentbill
8793,Southern black fly catcher
8794,Southern black korhaan
8795,Southern black tit
8796,Southern boubou
8797,Southern bristle tyrant
8798,Southern brown kiwi
8799,Southern brownthroated weaver
8800,Southern carmine beeeater
8801,Southern cassowary
8802,Southern chestnuttailed antbird
8803,Southern citril
8804,Southern dark newtonia
8805,Southern doublecollared sunbird
8806,Southern emuwren
8807,Southern fiscal
8808,Southern fulmar
8809,Southern giant petrel
8810,Southern greyheaded sparrow
8811,Southern grosbeakcanary
8812,Southern ground hornbill
8813,Southern hill myna
8814,Southern hyliota
8815,Southern lapwing
8816,Southern Marquesan reed warbler
8817,Southern martin
8818,Southern masked weaver
8819,Southern mealy amazon
8820,Southern mountain cacique
8821,Southern nightingalewren
8822,Southern pied babbler
8823,Southern pochard
8824,Southern red bishop
8825,Southern redbilled hornbill
8826,Southern rockhopper penguin
8827,Southern roughwinged swallow
8828,Southern royal albatross
8829,Southern screamer
8830,Southern scrub fly catcher
8831,Southern scrub robin
8832,Southern shrikebill
8833,Southern silvery kingfisher
8834,Southern tchagra
8835,Southern variable pitohui
8836,Southern whitecrowned shrike
8837,Southern whiteface
8838,Southern whitefaced owl
8839,Southern whitefringed antwren
8840,Southern yellow whiteeye
8841,Southern yellowbilled hornbill
8842,Southern yellowthroat
8843,Souzas shrike
8844,Spanglecheeked tanager
8845,Spangled coquette
8846,Spangled cotinga
8847,Spangled drongo
8848,Spangled honeyeater
8849,Spangled kookaburra
8850,Spanish imperial eagle
8851,Spanish sparrow
8852,Sparkling violetear
8853,Sparklingtailed woodstar
8854,Specklebreasted antpitta
8855,Specklebreasted woodpecker
8856,Specklebreasted wren
8857,Specklechested piculet
8858,Speckled antshrike
8859,Speckled boobook
8860,Speckled chachalaca
8861,Speckled hummingbird
8862,Speckled mourner
8863,Speckled mousebird
8864,Speckled piculet
8865,Speckled pigeon
8866,Speckled rail
8867,Speckled reed warbler
8868,Speckled spinetail
8869,Speckled tanager
8870,Speckled tinkerbird
8871,Speckled warbler
8872,Speckled wood pigeon
8873,Specklefaced parrot
8874,Specklefronted weaver
8875,Specklethroated woodpecker
8876,Spectacled barwing
8877,Spectacled bristle tyrant
8878,Spectacled bulbul
8879,Spectacled cormorant
8880,Spectacled eider
8881,Spectacled finch
8882,Spectacled flowerpecker
8883,Spectacled fulvetta
8884,Spectacled guillemot
8885,Spectacled imperial pigeon
8886,Spectacled monarch
8887,Spectacled owl
8888,Spectacled parrotbill
8889,Spectacled parrotlet
8890,Spectacled petrel
8891,Spectacled prickletail
8892,Spectacled spiderhunter
8893,Spectacled tern
8894,Spectacled tetraka
8895,Spectacled thrush
8896,Spectacled tyrannulet
8897,Spectacled tyrant
8898,Spectacled warbler
8899,Spectacled weaver
8900,Spectacled whitestart
8901,Spekes weaver
8902,Spice imperial pigeon
8903,Spikeheeled lark
8904,Spillmanns tapaculo
8905,Spinifex pigeon
8906,Spinifexbird
8907,Spiny babbler
8908,Spinycheeked honeyeater
8909,Spixs guan
8910,Spixs macaw
8911,Spixs spinetail
8912,Spixs warbling antbird
8913,Spixs woodcreeper
8914,Splendid astrapia
8915,Splendid fairywren
8916,Splendid starling
8917,Splendid sunbird
8918,Spoonbilled sandpiper
8919,Spotbacked antbird
8920,Spotbacked antshrike
8921,Spotbacked antwren
8922,Spotbellied bobwhite
8923,Spotbellied eagleowl
8924,Spotbilled ground tyrant
8925,Spotbilled pelican
8926,Spotbilled toucanet
8927,Spotbreasted antvireo
8928,Spotbreasted heleia
8929,Spotbreasted ibis
8930,Spotbreasted lapwing
8931,Spotbreasted laughing thrush
8932,Spotbreasted oriole
8933,Spotbreasted parrotbill
8934,Spotbreasted scimitar babbler
8935,Spotbreasted thornbird
8936,Spotbreasted woodpecker
8937,Spotbreasted wren
8938,Spotcrowned antvireo
8939,Spotcrowned barbet
8940,Spotcrowned euphonia
8941,Spotcrowned woodcreeper
8942,Spotflanked barbet
8943,Spotflanked gallinule
8944,Spotfronted swift
8945,Spotless crake
8946,Spotless starling
8947,Spotnecked babbler
8948,Spotnecked bulbul
8949,Spottailed antwren
8950,Spottailed nightjar
8951,Spottailed sparrowhawk
8952,Spotted antbird
8953,Spotted antpitta
8954,Spotted bamboowren
8955,Spotted barbtail
8956,Spotted berrypecker
8957,Spotted bowerbird
8958,Spotted bush warbler
8959,Spotted buttonquail
8960,Spotted catbird
8961,Spotted crake
8962,Spotted crocias
8963,Spotted dove
8964,Spotted eagleowl
8965,Spotted elachura
8966,Spotted fantail
8967,Spotted fly catcher
8968,Spotted forktail
8969,Spotted green pigeon
8970,Spotted greenbul
8971,Spotted ground thrush
8972,Spotted harrier
8973,Spotted honeyeater
8974,Spotted honeyguide
8975,Spotted imperial pigeon
8976,Spotted jewelbabbler
8977,Spotted kestrel
8978,Spotted laughing thrush
8979,Spotted nightjar
8980,Spotted nothura
8981,Spotted nutcracker
8982,Spotted owl
8983,Spotted owlet
8984,Spotted palm thrush
8985,Spotted pardalote
8986,Spotted piculet
8987,Spotted puffbird
8988,Spotted quailthrush
8989,Spotted rail
8990,Spotted redshank
8991,Spotted sandgrouse
8992,Spotted sandpiper
8993,Spotted scrubwren
8994,Spotted shag
8995,Spotted tanager
8996,Spotted thickknee
8997,Spotted thrushbabbler
8998,Spotted todyfly catcher
8999,Spotted towhee
9000,Spotted whistling duck
9001,Spotted wood kingfisher
9002,Spotted wood owl
9003,Spotted wood quail
9004,Spotted woodcreeper
9005,Spotted wren
9006,Spotthroat
9007,Spotthroated babbler
9008,Spotthroated flameback
9009,Spotthroated hummingbird
9010,Spotthroated woodcreeper
9011,Spotwinged antbird
9012,Spotwinged antshrike
9013,Spotwinged falconet
9014,Spotwinged grosbeak
9015,Spotwinged monarch
9016,Spotwinged parrotlet
9017,Spotwinged pigeon
9018,Spotwinged rosefinch
9019,Spotwinged starling
9020,Spotwinged thrush
9021,Spotwinged wood quail
9022,Spragues pipit
9023,Spruce grouse
9024,Spurwinged goose
9025,Spurwinged lapwing
9026,Squacco heron
9027,Squamate antbird
9028,Squaretailed bulbul
9029,Squaretailed drongocuckoo
9030,Squaretailed kite
9031,Squaretailed nightjar
9032,Squaretailed sawwing
9033,Squatter pigeon
9034,Squirrel cuckoo
9035,Sri Lanka bay owl
9036,Sri Lanka blue magpie
9037,Sri Lanka bush warbler
9038,Sri Lanka drongo
9039,Sri Lanka frogmouth
9040,Sri Lanka green pigeon
9041,Sri Lanka grey hornbill
9042,Sri Lanka hanging parrot
9043,Sri Lanka hill myna
9044,Sri Lanka scimitar babbler
9045,Sri Lanka spurfowl
9046,Sri Lanka swallow
9047,Sri Lanka thrush
9048,Sri Lanka whistling thrush
9049,Sri Lanka whiteeye
9050,Sri Lanka wood pigeon
9051,Sri Lanka woodshrike
9052,Sri Lankan junglefowl
9053,Standardwing birdofparadise
9054,Standardwinged nightjar
9055,Star finch
9056,Starchested treerunner
9057,Starks lark
9058,Starred wood quail
9059,Starry owletnightjar
9060,Starspotted nightjar
9061,Starthroated antwren
9062,Steelblue fly catcher
9063,Steelblue whydah
9064,Steelyvented hummingbird
9065,Steeres liocichla
9066,Steinbachs canastero
9067,Stejnegers petrel
9068,Stejnegers scoter
9069,Stejnegers stonechat
9070,Stellers eider
9071,Stellers jay
9072,Stellers sea eagle
9073,Stephanies astrapia
9074,Stephans emerald dove
9075,Stephens lorikeet
9076,Steppe eagle
9077,Stierlings woodpecker
9078,Stierlings wrenwarbler
9079,Stiless tapaculo
9080,Stilt sandpiper
9081,Stipplethroated antwren
9082,Stitchbird
9083,Stock dove
9084,Stolid fly catcher
9085,Stone partridge
9086,Storkbilled kingfisher
9087,Storms stork
9088,Stout cisticola
9089,Stoutbilled cinclodes
9090,Stoutbilled cuckooshrike
9091,Straightbilled earthcreeper
9092,Straightbilled hermit
9093,Straightbilled reedhaunter
9094,Straightbilled woodcreeper
9095,Stranecks tyrannulet
9096,Strange weaver
9097,Strangetailed tyrant
9098,Strawbacked tanager
9099,Strawheaded bulbul
9100,Strawnecked ibis
9101,Strawtailed whydah
9102,Streakbacked antshrike
9103,Streakbacked canastero
9104,Streakbacked oriole
9105,Streakbacked titspinetail
9106,Streakbreasted bulbul
9107,Streakbreasted fantail
9108,Streakbreasted honeyeater
9109,Streakbreasted jungle fly catcher
9110,Streakbreasted scimitar babbler
9111,Streakbreasted treehunter
9112,Streakbreasted woodpecker
9113,Streakcapped antwren
9114,Streakcapped spinetail
9115,Streakcapped treehunter
9116,Streakchested antpitta
9117,Streakcrowned antvireo
9118,Streakeared bulbul
9119,Streaked barwing
9120,Streaked berrypecker
9121,Streaked bowerbird
9122,Streaked bulbul
9123,Streaked fantail
9124,Streaked fly catcher
9125,Streaked laughing thrush
9126,Streaked rosefinch
9127,Streaked saltator
9128,Streaked scrub warbler
9129,Streaked shearwater
9130,Streaked spiderhunter
9131,Streaked tuftedcheek
9132,Streaked weaver
9133,Streaked wrenbabbler
9134,Streaked xenops
9135,Streakfronted thornbird
9136,Streakheaded antbird
9137,Streakheaded honeyeater
9138,Streakheaded mannikin
9139,Streakheaded whiteeye
9140,Streakheaded woodcreeper
9141,Streaknecked fly catcher
9142,Streakthroated barwing
9143,Streakthroated bush tyrant
9144,Streakthroated canastero
9145,Streakthroated hermit
9146,Streakthroated swallow
9147,Streakthroated woodpecker
9148,Streaky seedeater
9149,Streakybreasted flufftail
9150,Streakybreasted spiderhunter
9151,Streakyheaded seedeater
9152,Streamertailed tyrant
9153,Stresemanns bristlefront
9154,Stresemanns bushcrow
9155,Striated antbird
9156,Striated antthrush
9157,Striated babbler
9158,Striated bulbul
9159,Striated caracara
9160,Striated earthcreeper
9161,Striated fieldwren
9162,Striated grassbird
9163,Striated grasswren
9164,Striated heron
9165,Striated laughing thrush
9166,Striated lorikeet
9167,Striated pardalote
9168,Striated softtail
9169,Striated starling
9170,Striated swallow
9171,Striated thornbill
9172,Striated wrenbabbler
9173,Striated yuhina
9174,Stricklands woodpecker
9175,Striolated bunting
9176,Striolated manakin
9177,Striolated titspinetail
9178,Stripebacked antbird
9179,Stripebacked bittern
9180,Stripebacked wren
9181,Stripebilled aracari
9182,Stripebreasted rhabdornis
9183,Stripebreasted spinetail
9184,Stripebreasted starthroat
9185,Stripebreasted tit
9186,Stripebreasted woodpecker
9187,Stripebreasted wren
9188,Stripecapped sparrow
9189,Stripecheeked greenbul
9190,Stripecheeked woodpecker
9191,Stripechested antwren
9192,Stripecrowned sparrow
9193,Stripecrowned spinetail
9194,Striped crake
9195,Striped cuckoo
9196,Striped flowerpecker
9197,Striped flufftail
9198,Striped honeyeater
9199,Striped kingfisher
9200,Striped laughing thrush
9201,Striped owl
9202,Striped pipit
9203,Striped sparrow
9204,Striped treehunter
9205,Striped woodcreeper
9206,Striped woodpecker
9207,Striped wrenbabbler
9208,Stripefaced greenbul
9209,Stripefaced wood quail
9210,Stripeheaded antpitta
9211,Stripeheaded rhabdornis
9212,Stripeheaded sparrow
9213,Stripenecked todytyrant
9214,Stripetailed hummingbird
9215,Stripetailed yellow finch
9216,Stripethroated bulbul
9217,Stripethroated hermit
9218,Stripethroated jery
9219,Stripethroated wren
9220,Stripethroated yuhina
9221,Strongbilled honeyeater
9222,Strongbilled woodcreeper
9223,Stubble quail
9224,Stubtailed antbird
9225,Stubtailed spadebill
9226,Stuhlmanns starling
9227,Styans bulbul
9228,Styans grasshopper warbler
9229,Stygian owl
9230,Subantarctic shearwater
9231,Subantarctic snipe
9232,Subdesert brush warbler
9233,Subdesert mesite
9234,Subtropical cacique
9235,Subtropical doradito
9236,Subtropical pygmy owl
9237,Sucre antpitta
9238,Sudan golden sparrow
9239,Suiriri fly catcher
9240,Sula cicadabird
9241,Sula cuckoo dove
9242,Sula dwarf kingfisher
9243,Sula fruit dove
9244,Sula hanging parrot
9245,Sula jungle fly catcher
9246,Sula megapode
9247,Sula pitta
9248,Sula scops owl
9249,Sulawesi babbler
9250,Sulawesi blue fly catcher
9251,Sulawesi bush warbler
9252,Sulawesi cicadabird
9253,Sulawesi cuckoo
9254,Sulawesi drongo
9255,Sulawesi dwarf kingfisher
9256,Sulawesi fantail
9257,Sulawesi goshawk
9258,Sulawesi ground dove
9259,Sulawesi hawk eagle
9260,Sulawesi hornbill
9261,Sulawesi leaf warbler
9262,Sulawesi masked owl
9263,Sulawesi myna
9264,Sulawesi myzomela
9265,Sulawesi nightjar
9266,Sulawesi pitta
9267,Sulawesi pygmy woodpecker
9268,Sulawesi scops owl
9269,Sulawesi serpent eagle
9270,Sulawesi streaked fly catcher
9271,Sulawesi swiftlet
9272,Sulawesi thrush
9273,Sulawesi woodcock
9274,Sulphurbearded reedhaunter
9275,Sulphurbellied bulbul
9276,Sulphurbellied fly catcher
9277,Sulphurbellied tyrannulet
9278,Sulphurbellied tyrantmanakin
9279,Sulphurbellied warbler
9280,Sulphurbilled nuthatch
9281,Sulphurbreasted myzomela
9282,Sulphurbreasted parakeet
9283,Sulphurbreasted warbler
9284,Sulphurcrested cockatoo
9285,Sulphurrumped myiobius
9286,Sulphurrumped tanager
9287,Sulphurthroated finch
9288,Sulphurvented whistler
9289,Sulphurwinged parakeet
9290,Sulphury fly catcher
9291,Sultan tit
9292,Sultans cuckoo dove
9293,Sulu bleedingheart
9294,Sulu hawkowl
9295,Sulu hornbill
9296,Sulu pygmy woodpecker
9297,Sumatran babbler
9298,Sumatran blue robin
9299,Sumatran cochoa
9300,Sumatran drongo
9301,Sumatran frogmouth
9302,Sumatran green pigeon
9303,Sumatran ground cuckoo
9304,Sumatran laughing thrush
9305,Sumatran leafbird
9306,Sumatran partridge
9307,Sumatran treepie
9308,Sumatran trogon
9309,Sumatran wrenbabbler
9310,Sumba boobook
9311,Sumba brown fly catcher
9312,Sumba buttonquail
9313,Sumba fly catcher
9314,Sumba green pigeon
9315,Sumba hornbill
9316,Sumba myzomela
9317,Sumichrasts wren
9318,Summer tanager
9319,Sun lark
9320,Sun parakeet
9321,Sunbittern
9322,Sunda blue fly catcher
9323,Sunda bulbul
9324,Sunda bush warbler
9325,Sunda collared dove
9326,Sunda coucal
9327,Sunda cuckoo
9328,Sunda cuckooshrike
9329,Sunda forktail
9330,Sunda frogmouth
9331,Sunda laughing thrush
9332,Sunda minivet
9333,Sunda owlet
9334,Sunda pygmy woodpecker
9335,Sunda robin
9336,Sunda scops owl
9337,Sunda teal
9338,Sunda thrush
9339,Sunda warbler
9340,Sungrebe
9341,Sunset lorikeet
9342,Superb fairywren
9343,Superb fruit dove
9344,Superb lyrebird
9345,Superb parrot
9346,Superb pitta
9347,Superb starling
9348,Superb sunbird
9349,Superciliaried hemispingus
9350,Superciliated wren
9351,Surf scoter
9352,Surfbird
9353,Surucua trogon
9354,Swahili sparrow
9355,Swainsons fly catcher
9356,Swainsons hawk
9357,Swainsons sparrow
9358,Swainsons spurfowl
9359,Swainsons thrush
9360,Swainsons warbler
9361,Swallow tanager
9362,Swallowtailed beeeater
9363,Swallowtailed cotinga
9364,Swallowtailed gull
9365,Swallowtailed hummingbird
9366,Swallowtailed kite
9367,Swallowtailed nightjar
9368,Swallowwinged puffbird
9369,Swamp boubou
9370,Swamp fly catcher
9371,Swamp francolin
9372,Swamp grass babbler
9373,Swamp harrier
9374,Swamp nightjar
9375,Swamp palm bulbul
9376,Swamp sparrow
9377,Swan goose
9378,Swee waxbill
9379,Swierstras spurfowl
9380,Swift parrot
9381,Swinhoes minivet
9382,Swinhoes pheasant
9383,Swinhoes prinia
9384,Swinhoes rail
9385,Swinhoes snipe
9386,Swinhoes storm petrel
9387,Swinhoes whiteeye
9388,Swordbilled hummingbird
9389,Swynnertons robin
9390,Sykess lark
9391,Sykess nightjar
9392,Sykess warbler
9393,Syrian serin
9394,Syrian woodpecker
9395,Szechenyis monalpartridge
9396,Tabar pitta
9397,Tablas drongo
9398,Tablas fantail
9399,Tabora cisticola
9400,Tacarcuna bush tanager
9401,Tacarcuna tapaculo
9402,Tacarcuna warbler
9403,Tacarcuna warbler   
9404,Tacarcuna wood quail
9405,Tacazze sunbird
9406,Táchira antpitta
9407,Taczanowskis ground tyrant
9408,Taczanowskis ground tyrant1
9409,Taczanowskis tinamou
9410,Tagula butcherbird
9411,Tagula honeyeater
9412,Tagula shrikethrush
9413,Tagula shrikethrush   
9414,Tagula whiteeye
9415,Tahiti crake
9416,Tahiti monarch
9417,Tahiti petrel
9418,Tahiti rail
9419,Tahiti reed warbler
9420,Tahiti sandpiper
9421,Tahiti swiftlet
9422,Taiga bean goose
9423,Taiga fly catcher
9424,Taita apalis
9425,Taita falcon
9426,Taita fiscal
9427,Taita thrush
9428,Taita whiteeye
9429,Taiwan bamboo partridge
9430,Taiwan barbet
9431,Taiwan barwing
9432,Taiwan blue magpie
9433,Taiwan bush warbler
9434,Taiwan cupwing
9435,Taiwan fulvetta
9436,Taiwan hwamei
9437,Taiwan partridge
9438,Taiwan rosefinch
9439,Taiwan scimitar babbler
9440,Taiwan shortwing
9441,Taiwan whistling thrush
9442,Taiwan yuhina
9443,Talamanca hummingbird
9444,Talaud bushhen
9445,Talaud kingfisher
9446,Talaud rail
9447,Taliabu bush warbler   
