Satyr tragopan,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body shape': 'bilaterally symmetric', 'diet includes': 'fruit', 'geographic distribution includes': 'United States', 'habitat': 'forest', 'locomotion': 'flight', 'native range includes': 'Asia', 'parental care': 'no parental care', 'population trend': 'Decreasing', 'social system': 'group living', 'visual system': 'corneal eyes'}"
Saunders's gull,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'eats': 'nectonic', 'ecomorphological guild': 'Jian Nan Subtropical Evergreen Forests', 'ecoregion': 'Asia', 'geographic distribution includes': 'beach', 'habitat': '20 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'NHMUK', 'type specimen repository': 'corneal eyes'}"
Saunders's tern,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '45 g', 'eats': 'nectonic', 'ecomorphological guild': 'Mozambique', 'geographic distribution includes': 'terrestrial', 'habitat': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'NHMUK', 'type specimen repository': 'corneal eyes'}"
Savanna hawk,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '808 g', 'conservation status': 'cites appendix ii', 'eats': 'United States', 'geographic distribution includes': 'swamp', 'habitat': 'freshwater habitat,flight', 'locomotion': 'Stable', 'population trend': 'Harvard UNiversity, Museum of Comparative Zoology', 'type specimen repository': 'corneal eyes'}"
Savanna nightjar,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'body mass': '78 g', 'geographic distribution includes': 'Sulu Sea', 'habitat': 'savanna,freshwater habitat', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Savannah sparrow,"{'auditory system': 'tympanic middle ear', 'body mass': '22.5 g', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Savi's warbler,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '14 g', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'Aegean Sea', 'habitat': 'marsh', 'life span': '9.8 years', 'locomotion': 'flight', 'population trend': 'Stable', 'trophic guild': 'invertivore', 'visual system': 'corneal eyes', 'weight': '13.9 g'}"
Savile's bustard,"{'auditory system': 'tympanic middle ear', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Cameroon', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Saw-billed hermit,"{'mutualistic with': 'tympanic middle ear', 'auditory system': 'The Neotropics', 'biogeographic realm': '7.9 g', 'body mass': 'near threatened', 'conservation status': 'Brazil', 'geographic distribution includes': 'terrestrial', 'habitat': 'flight', 'locomotion': 'Decreasing', 'population trend': 'Instituto Nacional da Mata Atlântica - INMA', 'type specimen repository': 'corneal eyes'}"
Saxaul sparrow,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'ecoregion': 'Altai Alpine Meadow And Tundra', 'geographic distribution includes': 'Turkmenistan', 'habitat': 'valley,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
