ID,Common Name
8289,Scarletbacked flowerpecker
8290,Scarletbacked woodpecker
8291,Scarletbanded barbet
8292,Scarletbellied mountain tanager
8293,Scarletbreasted dacnis
8294,Scarletbreasted flowerpecker
8295,Scarletbreasted fruit dove
8296,Scarletbreasted fruiteater
8297,Scarletbrowed tanager
8298,Scarletchested parrot
8299,Scarletchested sunbird
8300,Scarletcollared flowerpecker
8301,Scarletcrowned barbet
8302,Scarletfaced liocichla
8303,Scarletfronted parakeet
8304,Scarletheaded blackbird
8305,Scarletheaded flowerpecker
8306,Scarlethooded barbet
8307,Scarlethorned manakin
8308,Scarletrumped cacique
8309,Scarletrumped tanager
8310,Scarletrumped trogon
8311,Scarletshouldered parrotlet
8312,Scarletthighed dacnis
8313,Scarletthroated tanager
8314,Scarlettufted sunbird
8315,Schalows turaco
8316,Scheepmakers crowned pigeon
8317,Schlegels asity
8318,Schlegels francolin
8319,Schneiders pitta
8320,Schwartzs antthrush
8321,Scimitarbilled woodcreeper
8322,Scimitarwinged piha
8323,Scintillant hummingbird
8324,Scissortailed flycatcher
8325,Scissortailed hummingbird
8326,Scissortailed kite
8327,Scissortailed nightjar
8328,Sclaters antwren
8329,Sclaters crowned pigeon
8330,Sclaters lark
8331,Sclaters monal
8332,Sclaters myzomela
8333,Sclaters nightingalethrush
8334,Sclaters tyrannulet
8335,Sclaters whistler
8336,Sclaters wren
8337,Scopolis shearwater
8338,Scottish crossbill
8339,Scotts oriole
8340,Screaming cowbird
8341,Screaming piha
8342,Scribbletailed canastero
8343,Scrippss murrelet
8344,Scrub blackbird
8345,Scrub euphonia
8346,Scrub greenlet
8347,Scrub honeyeater
8348,Scrub tanager
8349,Scrubtit
8350,Seaside sparrow
8351,Secretarybird
8352,Sedge warbler
8353,Sedge wren
8354,Seesee partridge
8355,Selva cacique
8356,Semicollared flycatcher
8357,Semicollared hawk
8358,Semicollared puffbird
8359,Semipalmated plover
8360,Semipalmated sandpiper
8361,Semiplumbeous hawk
8362,Sempers warbler
8363,Senegal batis
8364,Senegal coucal
8365,Senegal eremomela
8366,Senegal lapwing
8367,Senegal parrot
8368,Senegal thickknee
8369,Sennar penduline tit
8370,Sentinel rock thrush
8371,Sepiabrown wren
8372,Sepiacapped flycatcher
8373,SepikRamu shrikethrush
8374,Seram boobook
8375,Seram bush warbler
8376,Seram friarbird
8377,Seram golden bulbul
8378,Seram honeyeater
8379,Seram imperial pigeon
8380,Seram masked owl
8381,Seram mountain pigeon
8382,Seram swiftlet
8383,Seram thrush
8384,Seram whiteeye
8385,Serendib scops owl
8386,Serra antwren
8387,Serra do Mar tyrannulet
8388,Serra do Mar tyrantmanakin
8389,Serra finch
8390,Sevencolored tanager
8391,Seychelles black parrot
8392,Seychelles blue pigeon
8393,Seychelles bulbul
8394,Seychelles fody
8395,Seychelles kestrel
8396,Seychelles magpierobin
8397,Seychelles paradise flycatcher
8398,Seychelles parakeet
8399,Seychelles scops owl
8400,Seychelles sunbird
8401,Seychelles swiftlet
8402,Seychelles warbler
8403,Seychelles whiteeye
8404,Shade bush warbler
8405,Shafttailed whydah
8406,Sharpbeaked ground finch
8407,Sharpbill
8408,Sharpbilled canastero
8409,Sharpbilled treehunter
8410,Sharpes akalat
8411,Sharpes apalis
8412,Sharpes drongo
8413,Sharpes greenbul
8414,Sharpes longclaw
8415,Sharpes rosefinch
8416,Sharpes starling
8417,Sharpshinned hawk
8418,Sharptailed grass tyrant
8419,Sharptailed grouse
8420,Sharptailed ibis
8421,Sharptailed sandpiper
8422,Sharptailed starling
8423,Sharptailed streamcreeper
8424,Sheartailed grey tyrant
8425,Shelleys crimsonwing
8426,Shelleys eagleowl
8427,Shelleys francolin
8428,Shelleys greenbul
8429,Shelleys oliveback
8430,Shelleys sparrow
8431,Shelleys starling
8432,Shelleys sunbird
8433,Shikra
8434,Shining bronze cuckoo
8435,Shining drongo
8436,Shining flycatcher
8437,Shining honeycreeper
8438,Shining sunbeam
8439,Shining sunbird
8440,Shiningblue kingfisher
8441,Shininggreen hummingbird
8442,Shiny cowbird
8443,Shiny whistling thrush
8444,Shoebill
8445,Shore plover
8446,Shortbearded honeyeater
8447,Shortbilled canastero
8448,Shortbilled dowitcher
8449,Shortbilled honeycreeper
8450,Shortbilled leaftosser
8451,Shortbilled miner
8452,Shortbilled minivet
8453,Shortbilled pigeon
8454,Shortbilled pipit
8455,Shortclawed lark
8456,Shortcrested coquette
8457,Shortcrested flycatcher
8458,Shortcrested monarch
8459,Shorteared owl
8460,Shortlegged ground roller
8461,Shorttailed albatross
8462,Shorttailed antthrush
8463,Shorttailed babbler
8464,Shorttailed emerald
8465,Shorttailed field tyrant
8466,Shorttailed finch
8467,Shorttailed grasswren
8468,Shorttailed hawk
8469,Shorttailed lark
8470,Shorttailed nighthawk
8471,Shorttailed paradigalla
8472,Shorttailed parrot
8473,Shorttailed parrotbill
8474,Shorttailed pipit
8475,Shorttailed pygmy tyrant
8476,Shorttailed scimitar babbler
8477,Shorttailed shearwater
8478,Shorttailed starling
8479,Shorttailed swift
8480,Shorttailed woodstar
8481,Shorttoed coucal
8482,Shorttoed rock thrush
8483,Shorttoed snake eagle
8484,Shorttoed treecreeper
8485,Shortwinged cisticola
8486,Shovelbilled kookaburra
8487,Shrikelike tanager
8488,Shy albatross
8489,Shy heathwren
8490,Siamese fireback
8491,Siamese partridge
8492,Siau pitta
8493,Siau scops owl
8494,Siberian accentor
8495,Siberian blue robin
8496,Siberian crane
8497,Siberian grouse
8498,Siberian jay
8499,Siberian nuthatch
8500,Siberian rubythroat
8501,Siberian stonechat
8502,Siberian thrush
8503,Sibilant sirystes
8504,Sichuan bush warbler
8505,Sichuan jay
8506,Sichuan leaf warbler
8507,Sichuan partridge
8508,Sichuan thrush
8509,Sichuan tit
8510,Sichuan treecreeper
8511,Sicklebilled vanga
8512,Sicklewinged chat
8513,Sicklewinged guan
8514,Sicklewinged nightjar
8515,Sicks swift
8516,Sierra Leone prinia
8517,Sierra Madre ground warbler
8518,Sierra Madre sparrow
8519,Sierra Nevada brushfinch
8520,Sierra de Lema flycatcher
8521,Sierran elaenia
8522,Sikkim treecreeper
8523,Sikkim wedgebilled babbler
8524,Silkytailed nightjar
8525,Sillems mountain finch
8526,Silver gull
8527,Silver oriole
8528,Silver pheasant
8529,Silver teal
8530,Silverbacked butcherbird
8531,Silverbacked needletail
8532,Silverbacked tanager
8533,Silverbeaked tanager
8534,Silverbird
8535,Silverbreasted broadbill
8536,Silvercapped fruit dove
8537,Silvercrowned friarbird
8538,Silvereared honeyeater
8539,Silvereared laughingthrush
8540,Silvereared mesia
8541,Silvered antbird
8542,Silvereye
8543,Silverrumped spinetail
8544,Silverthroated bushtit
8545,Silverthroated tanager
8546,Silvertipped imperial pigeon
8547,Silvery grebe
8548,Silvery pigeon
8549,Silverycheeked antshrike
8550,Silverycheeked hornbill
8551,Silveryflanked antwren
8552,Silveryfronted tapaculo
8553,Silverythroated jay
8554,Silverythroated spinetail
8555,Simeulue parrot
8556,Simeulue scops owl
8557,Simple greenbul
8558,Sinai rosefinch
8559,Sinaloa crow
8560,Sinaloa martin
8561,Sinaloa wren
8562,Sincorá antwren
8563,Sind sparrow
8564,Sind woodpecker
8565,Singing bush lark
8566,Singing cisticola
8567,Singing honeyeater
8568,Singing quail
8569,Singing starling
8570,Sinú parakeet
8571,Sira barbet
8572,Sira curassow
8573,Sira tanager
8574,Sirkeer malkoha
8575,Sjöstedts barred owlet
8576,Sjöstedts greenbul
8577,Sladens barbet
8578,Slatecolored antbird
8579,Slatecolored boubou
8580,Slatecolored fox sparrow
8581,Slatecolored hawk
8582,Slatecolored solitaire
8583,Slatecoloured grosbeak
8584,Slatecoloured seedeater
8585,Slatethroated gnatcatcher
8586,Slatethroated whitestart
8587,Slaty antwren
8588,Slaty becard
8589,Slaty bristlefront
8590,Slaty brushfinch
8591,Slaty bunting
8592,Slaty cuckooshrike
8593,Slaty egret
8594,Slaty elaenia
8595,Slaty finch
8596,Slaty flowerpiercer
8597,Slaty gnateater
8598,Slaty monarch
8599,Slaty robin
8600,Slaty spinetail
8601,Slaty tanager
8602,Slaty vireo
8603,Slatybacked chattyrant
8604,Slatybacked flycatcher
8605,Slatybacked forest falcon
8606,Slatybacked forktail
8607,Slatybacked gull
8608,Slatybacked hemispingus
8609,Slatybacked jungle flycatcher
8610,Slatybacked nightingalethrush
8611,Slatybacked thornbill
8612,Slatybacked thrush
8613,Slatybellied tesia
8614,Slatyblue flycatcher
8615,Slatybreasted rail
8616,Slatybreasted tinamou
8617,Slatybreasted wood rail
8618,Slatycapped flycatcher
8619,Slatycapped shrikevireo
8620,Slatycrowned antpitta
8621,Slatyheaded longbill
8622,Slatyheaded parakeet
8623,Slatyheaded todyflycatcher
8624,Slatylegged crake
8625,Slatymantled goshawk
8626,Slatytailed trogon
8627,Slatywinged foliagegleaner
8628,Slender antbird
8629,Slender sheartail
8630,Slenderbilled babbler
8631,Slenderbilled crow
8632,Slenderbilled curlew
8633,Slenderbilled finch
8634,Slenderbilled flufftail
8635,Slenderbilled grackle
8636,Slenderbilled greenbul
8637,Slenderbilled gull
8638,Slenderbilled inezia
8639,Slenderbilled kite
8640,Slenderbilled miner
8641,Slenderbilled oriole
8642,Slenderbilled parakeet
8643,Slenderbilled prion
8644,Slenderbilled scimitar babbler
8645,Slenderbilled starling
8646,Slenderbilled thornbill
8647,Slenderbilled vulture
8648,Slenderbilled weaver
8649,Slenderbilled whiteeye
8650,Slenderbilled xenops
8651,Slenderfooted tyrannulet
8652,Slendertailed nightjar
8653,Slendertailed woodstar
8654,Small Lifou whiteeye
8655,Small ground finch
8656,Small minivet
8657,Small niltava
8658,Small pratincole
8659,Small tree finch
8660,Smallbilled elaenia
8661,Smallbilled tinamou
8662,Smallheaded elaenia
8663,Smew
8664,Smiths longspur
8665,Smokecolored pewee
8666,Smoky bush tyrant
8667,Smoky robin
8668,Smoky warbler
8669,Smokybrown woodpecker
8670,Smokyfronted todyflycatcher
8671,Smoothbilled ani
8672,Snail kite
8673,Snares penguin
8674,Snares snipe
8675,Snethlages antpitta
8676,Snethlages todytyrant
8677,Snoring rail
8678,Snow Mountain quail
8679,Snow Mountains robin
8680,Snow bunting
8681,Snow goose
8682,Snow partridge
8683,Snow petrel
8684,Snow pigeon
8685,Snowcap
8686,Snowcapped manakin
8687,Snowy cotinga
8688,Snowy egret
8689,Snowy owl
8690,Snowy plover
8691,Snowy sheathbill
8692,Snowybellied hummingbird
8693,Snowybrowed flycatcher
8694,Snowycheeked laughingthrush
8695,Snowycrowned robinchat
8696,Snowycrowned tern
8697,Snowythroated babbler
8698,Snowythroated kingbird
8699,Sociable lapwing
8700,Sociable weaver
8701,Social flycatcher
8702,Society kingfisher
8703,Socorro dove
8704,Socorro mockingbird
8705,Socorro parakeet
8706,Socorro wren
8707,Socotra bunting
8708,Socotra buzzard
8709,Socotra cisticola
8710,Socotra cormorant
8711,Socotra goldenwinged grosbeak
8712,Socotra scops owl
8713,Socotra sparrow
8714,Socotra starling
8715,Socotra sunbird
8716,Socotra warbler
8717,Socotra whiteeye
8718,Softplumaged petrel
8719,Sokoke pipit
8720,Sokoke scops owl
8721,Solitary cacique
8722,Solitary eagle
8723,Solitary sandpiper
8724,Solitary snipe
8725,Solitary tinamou
8726,Solomons boobook
8727,Solomons cockatoo
8728,Solomons cuckooshrike
8729,Solomons frogmouth
8730,Solomons monarch
8731,Solomons nightjar
8732,Solomons robin
8733,Solomons whiteeye
8734,Somali beeeater
8735,Somali bulbul
8736,Somali bunting
8737,Somali courser
8738,Somali crombec
8739,Somali crow
8740,Somali fiscal
8741,Somali goldenwinged grosbeak
8742,Somali lark
8743,Somali ostrich
8744,Somali pigeon
8745,Somali shorttoed lark
8746,Somali sparrow
8747,Somali starling
8748,Somali thrush
8749,Somali wheatear
8750,Sombre greenbul
8751,Sombre hummingbird
8752,Sombre kingfisher
8753,Sombre nightjar
8754,Sombre pigeon
8755,Sombre rock chat
8756,Sombre tit
8757,Song parrot
8758,Song sparrow
8759,Song thrush
8760,Song wren
8761,Sooretama slaty antshrike
8762,Sooty albatross
8763,Sooty ant tanager
8764,Sooty antbird
8765,Sooty babbler
8766,Sooty barbet
8767,Sooty barbthroat
8768,Sooty bushtit
8769,Sooty chat
8770,Sooty falcon
8771,Sooty flycatcher
8772,Sooty fox sparrow
8773,Sooty grassquit
8774,Sooty grouse
8775,Sooty gull
8776,Sooty honeyeater
8777,Sooty myzomela
8778,Sooty oystercatcher
8779,Sooty shearwater
8780,Sooty shrikethrush
8781,Sooty swift
8782,Sooty tern
8783,Sooty thicket fantail
8784,Sooty thrush
8785,Sooty tyrannulet
8786,Sooty woodpecker
8787,Sootycapped babbler
8788,Sootycapped bush tanager
8789,Sootycapped hermit
8790,Sootycapped puffbird
8791,Sootycrowned flycatcher
8792,Sootyfaced finch
8793,Sootyfronted spinetail
8794,Sootyheaded bulbul
8795,Sootyheaded tyrannulet
8796,Sootyheaded wren
8797,Sora
8798,Souimanga sunbird
8799,South African cliff swallow
8800,South African shelduck
8801,South American paintedsnipe
8802,South American snipe
8803,South American tern
8804,South Georgia diving petrel
8805,South Georgia pipit
8806,South Georgia shag
8807,South Island kōkako
8808,South Island oystercatcher
8809,South Island piopio
8810,South Island robin
8811,South Island saddleback
8812,South Island snipe
8813,South Island takahē
8814,South Melanesian cuckooshrike
8815,South Moluccan pitta
8816,South Pare whiteeye
8817,South polar skua
8818,Southern Marquesan reed warbler
8819,Southern antpipit
8820,Southern bald ibis
8821,Southern banded snake eagle
8822,Southern beardless tyrannulet
8823,Southern bentbill
8824,Southern black flycatcher
8825,Southern black korhaan
8826,Southern black tit
8827,Southern boubou
8828,Southern bristle tyrant
8829,Southern brown kiwi
8830,Southern brownthroated weaver
8831,Southern carmine beeeater
8832,Southern cassowary
8833,Southern chestnuttailed antbird
8834,Southern citril
8835,Southern dark newtonia
8836,Southern doublecollared sunbird
8837,Southern emuwren
8838,Southern fiscal
8839,Southern fulmar
8840,Southern giant petrel
8841,Southern greyheaded sparrow
8842,Southern grosbeakcanary
8843,Southern ground hornbill
8844,Southern hill myna
8845,Southern hyliota
8846,Southern lapwing
8847,Southern martin
8848,Southern masked weaver
8849,Southern mealy amazon
8850,Southern mountain cacique
8851,Southern nightingalewren
8852,Southern pied babbler
8853,Southern pochard
8854,Southern red bishop
8855,Southern redbilled hornbill
8856,Southern rockhopper penguin
8857,Southern roughwinged swallow
8858,Southern royal albatross
8859,Southern screamer
8860,Southern scrub flycatcher
8861,Southern scrub robin
8862,Southern shrikebill
8863,Southern silvery kingfisher
8864,Southern tchagra
8865,Southern variable pitohui
8866,Southern whitecrowned shrike
8867,Southern whiteface
8868,Southern whitefaced owl
8869,Southern whitefringed antwren
8870,Southern yellow whiteeye
8871,Southern yellowbilled hornbill
8872,Southern yellowthroat
8873,Souzas shrike
8874,Spanglecheeked tanager
8875,Spangled coquette
8876,Spangled cotinga
8877,Spangled drongo
8878,Spangled honeyeater
8879,Spangled kookaburra
8880,Spanish imperial eagle
8881,Spanish sparrow
8882,Sparkling violetear
8883,Sparklingtailed woodstar
8884,Specklebreasted antpitta
8885,Specklebreasted woodpecker
8886,Specklebreasted wren
8887,Specklechested piculet
8888,Speckled antshrike
8889,Speckled boobook
8890,Speckled chachalaca
8891,Speckled hummingbird
8892,Speckled mourner
8893,Speckled mousebird
8894,Speckled piculet
8895,Speckled pigeon
8896,Speckled rail
8897,Speckled reed warbler
8898,Speckled spinetail
8899,Speckled tanager
8900,Speckled tinkerbird
8901,Speckled warbler
8902,Speckled wood pigeon
8903,Specklefaced parrot
8904,Specklefronted weaver
8905,Specklethroated woodpecker
8906,Spectacled barwing
8907,Spectacled bristle tyrant
8908,Spectacled bulbul
8909,Spectacled cormorant
8910,Spectacled eider
8911,Spectacled finch
8912,Spectacled flowerpecker
8913,Spectacled fulvetta
8914,Spectacled guillemot
8915,Spectacled imperial pigeon
8916,Spectacled monarch
8917,Spectacled owl
8918,Spectacled parrotbill
8919,Spectacled parrotlet
8920,Spectacled petrel
8921,Spectacled prickletail
8922,Spectacled spiderhunter
8923,Spectacled tern
8924,Spectacled tetraka
8925,Spectacled thrush
8926,Spectacled tyrannulet
8927,Spectacled tyrant
8928,Spectacled warbler
8929,Spectacled weaver
8930,Spectacled whitestart
8931,Spekes weaver
8932,Spice imperial pigeon
8933,Spikeheeled lark
8934,Spillmanns tapaculo
8935,Spinifex pigeon
8936,Spinifexbird
8937,Spiny babbler
8938,Spinycheeked honeyeater
8939,Spixs guan
8940,Spixs macaw
8941,Spixs spinetail
8942,Spixs warbling antbird
8943,Spixs woodcreeper
8944,Splendid astrapia
8945,Splendid fairywren
8946,Splendid starling
8947,Splendid sunbird
8948,Spoonbilled sandpiper
8949,Spotbacked antbird
8950,Spotbacked antshrike
8951,Spotbacked antwren
8952,Spotbellied bobwhite
8953,Spotbellied eagleowl
8954,Spotbilled ground tyrant
8955,Spotbilled pelican
8956,Spotbilled toucanet
8957,Spotbreasted antvireo
8958,Spotbreasted heleia
8959,Spotbreasted ibis
8960,Spotbreasted lapwing
8961,Spotbreasted laughingthrush
8962,Spotbreasted oriole
8963,Spotbreasted parrotbill
8964,Spotbreasted scimitar babbler
8965,Spotbreasted thornbird
8966,Spotbreasted woodpecker
8967,Spotbreasted wren
8968,Spotcrowned antvireo
8969,Spotcrowned barbet
8970,Spotcrowned euphonia
8971,Spotcrowned woodcreeper
8972,Spotflanked barbet
8973,Spotflanked gallinule
8974,Spotfronted swift
8975,Spotless crake
8976,Spotless starling
8977,Spotnecked babbler
8978,Spotnecked bulbul
8979,Spottailed antwren
8980,Spottailed nightjar
8981,Spottailed sparrowhawk
8982,Spotted antbird
8983,Spotted antpitta
8984,Spotted bamboowren
8985,Spotted barbtail
8986,Spotted berrypecker
8987,Spotted bowerbird
8988,Spotted bush warbler
8989,Spotted buttonquail
8990,Spotted catbird
8991,Spotted crake
8992,Spotted crocias
8993,Spotted dove
8994,Spotted eagleowl
8995,Spotted elachura
8996,Spotted fantail
8997,Spotted flycatcher
8998,Spotted forktail
8999,Spotted green pigeon
9000,Spotted greenbul
9001,Spotted ground thrush
9002,Spotted harrier
9003,Spotted honeyeater
9004,Spotted honeyguide
9005,Spotted imperial pigeon
9006,Spotted jewelbabbler
9007,Spotted kestrel
9008,Spotted laughingthrush
9009,Spotted nightjar
9010,Spotted nothura
9011,Spotted nutcracker
9012,Spotted owl
9013,Spotted owlet
9014,Spotted palm thrush
9015,Spotted pardalote
9016,Spotted piculet
9017,Spotted puffbird
9018,Spotted quailthrush
9019,Spotted rail
9020,Spotted redshank
9021,Spotted sandgrouse
9022,Spotted sandpiper
9023,Spotted scrubwren
9024,Spotted shag
9025,Spotted tanager
9026,Spotted thickknee
9027,Spotted thrushbabbler
9028,Spotted todyflycatcher
9029,Spotted towhee
9030,Spotted whistling duck
9031,Spotted wood kingfisher
9032,Spotted wood owl
9033,Spotted wood quail
9034,Spotted woodcreeper
9035,Spotted wren
9036,Spotthroat
9037,Spotthroated babbler
9038,Spotthroated flameback
9039,Spotthroated hummingbird
9040,Spotthroated woodcreeper
9041,Spotwinged antbird
9042,Spotwinged antshrike
9043,Spotwinged falconet
9044,Spotwinged grosbeak
9045,Spotwinged monarch
9046,Spotwinged parrotlet
9047,Spotwinged pigeon
9048,Spotwinged rosefinch
9049,Spotwinged starling
9050,Spotwinged thrush
9051,Spotwinged wood quail
9052,Spragues pipit
9053,Spruce grouse
9054,Spurwinged goose
9055,Spurwinged lapwing
9056,Squacco heron
9057,Squamate antbird
9058,Squaretailed bulbul
9059,Squaretailed drongocuckoo
9060,Squaretailed kite
9061,Squaretailed nightjar
9062,Squaretailed sawwing
9063,Squatter pigeon
9064,Squirrel cuckoo
9065,Sri Lanka bay owl
9066,Sri Lanka blue magpie
9067,Sri Lanka bush warbler
9068,Sri Lanka drongo
9069,Sri Lanka frogmouth
9070,Sri Lanka green pigeon
9071,Sri Lanka grey hornbill
9072,Sri Lanka hanging parrot
9073,Sri Lanka hill myna
9074,Sri Lanka scimitar babbler
9075,Sri Lanka spurfowl
9076,Sri Lanka swallow
9077,Sri Lanka thrush
9078,Sri Lanka whistling thrush
9079,Sri Lanka whiteeye
9080,Sri Lanka wood pigeon
9081,Sri Lanka woodshrike
9082,Sri Lankan junglefowl
9083,Standardwing birdofparadise
9084,Standardwinged nightjar
9085,Star finch
9086,Starchested treerunner
9087,Starks lark
9088,Starred wood quail
9089,Starry owletnightjar
9090,Starspotted nightjar
9091,Starthroated antwren
9092,Steelblue flycatcher
9093,Steelblue whydah
9094,Steelyvented hummingbird
9095,Steeres liocichla
9096,Steinbachs canastero
9097,Stejnegers petrel
9098,Stejnegers scoter
9099,Stejnegers stonechat
9100,Stellers eider
9101,Stellers jay
9102,Stellers sea eagle
9103,Stephanies astrapia
9104,Stephans emerald dove
9105,Stephens lorikeet
9106,Steppe eagle
9107,Stierlings woodpecker
9108,Stierlings wrenwarbler
9109,Stiless tapaculo
9110,Stilt sandpiper
9111,Stipplethroated antwren
9112,Stitchbird
9113,Stock dove
9114,Stolid flycatcher
9115,Stone partridge
9116,Storkbilled kingfisher
9117,Storms stork
9118,Stout cisticola
9119,Stoutbilled cinclodes
9120,Stoutbilled cuckooshrike
9121,Straightbilled earthcreeper
9122,Straightbilled hermit
9123,Straightbilled reedhaunter
9124,Straightbilled woodcreeper
9125,Stranecks tyrannulet
9126,Strange weaver
9127,Strangetailed tyrant
9128,Strawbacked tanager
9129,Strawheaded bulbul
9130,Strawnecked ibis
9131,Strawtailed whydah
9132,Streakbacked antshrike
9133,Streakbacked canastero
9134,Streakbacked oriole
9135,Streakbacked titspinetail
9136,Streakbreasted bulbul
9137,Streakbreasted fantail
9138,Streakbreasted honeyeater
9139,Streakbreasted jungle flycatcher
9140,Streakbreasted scimitar babbler
9141,Streakbreasted treehunter
9142,Streakbreasted woodpecker
9143,Streakcapped antwren
9144,Streakcapped spinetail
9145,Streakcapped treehunter
9146,Streakchested antpitta
9147,Streakcrowned antvireo
9148,Streakeared bulbul
9149,Streaked barwing
9150,Streaked berrypecker
9151,Streaked bowerbird
9152,Streaked bulbul
9153,Streaked fantail
9154,Streaked flycatcher
9155,Streaked laughingthrush
9156,Streaked rosefinch
9157,Streaked saltator
9158,Streaked scrub warbler
9159,Streaked shearwater
9160,Streaked spiderhunter
9161,Streaked tuftedcheek
9162,Streaked weaver
9163,Streaked wrenbabbler
9164,Streaked xenops
9165,Streakfronted thornbird
9166,Streakheaded antbird
9167,Streakheaded honeyeater
9168,Streakheaded mannikin
9169,Streakheaded whiteeye
9170,Streakheaded woodcreeper
9171,Streaknecked flycatcher
9172,Streakthroated barwing
9173,Streakthroated bush tyrant
9174,Streakthroated canastero
9175,Streakthroated hermit
9176,Streakthroated swallow
9177,Streakthroated woodpecker
9178,Streaky seedeater
9179,Streakybreasted flufftail
9180,Streakybreasted spiderhunter
9181,Streakyheaded seedeater
9182,Streamertailed tyrant
9183,Stresemanns bristlefront
9184,Stresemanns bushcrow
9185,Striated antbird
9186,Striated antthrush
9187,Striated babbler
9188,Striated bulbul
9189,Striated caracara
9190,Striated earthcreeper
9191,Striated fieldwren
9192,Striated grassbird
9193,Striated grasswren
9194,Striated heron
9195,Striated laughingthrush
9196,Striated lorikeet
9197,Striated pardalote
9198,Striated softtail
9199,Striated starling
9200,Striated swallow
9201,Striated thornbill
9202,Striated wrenbabbler
9203,Striated yuhina
9204,Stricklands woodpecker
9205,Striolated bunting
9206,Striolated manakin
9207,Striolated titspinetail
9208,Stripebacked antbird
9209,Stripebacked bittern
9210,Stripebacked wren
9211,Stripebilled aracari
9212,Stripebreasted rhabdornis
9213,Stripebreasted spinetail
9214,Stripebreasted starthroat
9215,Stripebreasted tit
9216,Stripebreasted woodpecker
9217,Stripebreasted wren
9218,Stripecapped sparrow
9219,Stripecheeked greenbul
9220,Stripecheeked woodpecker
9221,Stripechested antwren
9222,Stripecrowned sparrow
9223,Stripecrowned spinetail
9224,Striped crake
9225,Striped cuckoo
9226,Striped flowerpecker
9227,Striped flufftail
9228,Striped honeyeater
9229,Striped kingfisher
9230,Striped laughingthrush
9231,Striped owl
9232,Striped pipit
9233,Striped sparrow
9234,Striped treehunter
9235,Striped woodcreeper
9236,Striped woodpecker
9237,Striped wrenbabbler
9238,Stripefaced greenbul
9239,Stripefaced wood quail
9240,Stripeheaded antpitta
9241,Stripeheaded rhabdornis
9242,Stripeheaded sparrow
9243,Stripenecked todytyrant
9244,Stripetailed hummingbird
9245,Stripetailed yellow finch
9246,Stripethroated bulbul
9247,Stripethroated hermit
9248,Stripethroated jery
9249,Stripethroated wren
9250,Stripethroated yuhina
9251,Strongbilled honeyeater
9252,Strongbilled woodcreeper
9253,Stubble quail
9254,Stubtailed antbird
9255,Stubtailed spadebill
9256,Stuhlmanns starling
9257,Styans bulbul
9258,Styans grasshopper warbler
9259,Stygian owl
9260,Subantarctic shearwater
9261,Subantarctic snipe
9262,Subdesert brush warbler
9263,Subdesert mesite
9264,Subtropical cacique
9265,Subtropical doradito
9266,Subtropical pygmy owl
9267,Sucre antpitta
9268,Sudan golden sparrow
9269,Suiriri flycatcher
9270,Sula cicadabird
9271,Sula cuckoodove
9272,Sula dwarf kingfisher
9273,Sula fruit dove
9274,Sula hanging parrot
9275,Sula jungle flycatcher
9276,Sula megapode
9277,Sula pitta
9278,Sula scops owl
9279,Sulawesi babbler
9280,Sulawesi blue flycatcher
9281,Sulawesi bush warbler
9282,Sulawesi cicadabird
9283,Sulawesi cuckoo
9284,Sulawesi drongo
9285,Sulawesi dwarf kingfisher
9286,Sulawesi fantail
9287,Sulawesi goshawk
9288,Sulawesi ground dove
9289,Sulawesi hawkeagle
9290,Sulawesi hornbill
9291,Sulawesi leaf warbler
9292,Sulawesi masked owl
9293,Sulawesi myna
9294,Sulawesi myzomela
9295,Sulawesi nightjar
9296,Sulawesi pitta
9297,Sulawesi pygmy woodpecker
9298,Sulawesi scops owl
9299,Sulawesi serpent eagle
9300,Sulawesi streaked flycatcher
9301,Sulawesi swiftlet
9302,Sulawesi thrush
9303,Sulawesi woodcock
9304,Sulphurbearded reedhaunter
9305,Sulphurbellied bulbul
9306,Sulphurbellied flycatcher
9307,Sulphurbellied tyrannulet
9308,Sulphurbellied tyrantmanakin
9309,Sulphurbellied warbler
9310,Sulphurbilled nuthatch
9311,Sulphurbreasted myzomela
9312,Sulphurbreasted parakeet
9313,Sulphurbreasted warbler
9314,Sulphurcrested cockatoo
9315,Sulphurrumped myiobius
9316,Sulphurrumped tanager
9317,Sulphurthroated finch
9318,Sulphurvented whistler
9319,Sulphurwinged parakeet
9320,Sulphury flycatcher
9321,Sultan tit
9322,Sultans cuckoodove
9323,Sulu bleedingheart
9324,Sulu hawkowl
9325,Sulu hornbill
9326,Sulu pygmy woodpecker
9327,Sumatran babbler
9328,Sumatran blue robin
9329,Sumatran cochoa
9330,Sumatran drongo
9331,Sumatran frogmouth
9332,Sumatran green pigeon
9333,Sumatran ground cuckoo
9334,Sumatran laughingthrush
9335,Sumatran leafbird
9336,Sumatran partridge
9337,Sumatran treepie
9338,Sumatran trogon
9339,Sumatran wrenbabbler
9340,Sumba boobook
9341,Sumba brown flycatcher
9342,Sumba buttonquail
9343,Sumba flycatcher
9344,Sumba green pigeon
9345,Sumba hornbill
9346,Sumba myzomela
9347,Sumichrasts wren
9348,Summer tanager
9349,Sun lark
9350,Sun parakeet
9351,Sunbittern
9352,Sunda blue flycatcher
9353,Sunda bulbul
9354,Sunda bush warbler
9355,Sunda collared dove
9356,Sunda coucal
9357,Sunda cuckoo
9358,Sunda cuckooshrike
9359,Sunda forktail
9360,Sunda frogmouth
