ID,Common Bird Names
9106,Sulawesi blue flycatcher
9107,Sulawesi bush warbler
9108,Sulawesi cicadabird
9109,Sulawesi cuckoo
9110,Sulawesi drongo
9111,Sulawesi dwarf kingfisher
9112,Sulawesi fantail
9113,Sulawesi goshawk
9114,Sulawesi ground dove
9115,Sulawesi hawkeagle
9116,Sulawesi hornbill
9117,Sulawesi leaf warbler
9118,Sulawesi masked owl
9119,Sulawesi myna
9120,Sulawesi myzomela
9121,Sulawesi nightjar
9122,Sulawesi pitta
9123,Sulawesi pygmy woodpecker
9124,Sulawesi scops owl
9125,Sulawesi serpent eagle
9126,Sulawesi streaked flycatcher
9127,Sulawesi swiftlet
9128,Sulawesi thrush
9129,Sulawesi woodcock
9130,Sulphurbearded reedhaunter
9131,Sulphurbellied bulbul
9132,Sulphurbellied flycatcher
9133,Sulphurbellied tyrannulet
9134,Sulphurbellied tyrantmanakin
9135,Sulphurbellied warbler
9136,Sulphurbilled nuthatch
9137,Sulphurbreasted myzomela
9138,Sulphurbreasted parakeet
9139,Sulphurbreasted warbler
9140,Sulphurcrested cockatoo
9141,Sulphurrumped myiobius
9142,Sulphurrumped tanager
9143,Sulphurthroated finch
9144,Sulphurvented whistler
9145,Sulphurwinged parakeet
9146,Sulphury flycatcher
9147,Sultan tit
9148,Sultans cuckoodove
9149,Sulu bleedingheart
9150,Sulu hawkowl
9151,Sulu hornbill
9152,Sulu pygmy woodpecker
9153,Sumatran babbler
9154,Sumatran blue robin
9155,Sumatran cochoa
9156,Sumatran drongo
9157,Sumatran frogmouth
9158,Sumatran green pigeon
9159,Sumatran ground cuckoo
9160,Sumatran laughingthrush
9161,Sumatran leafbird
9162,Sumatran partridge
9163,Sumatran treepie
9164,Sumatran trogon
9165,Sumatran wrenbabbler
9166,Sumba boobook
9167,Sumba brown flycatcher
9168,Sumba buttonquail
9169,Sumba flycatcher
9170,Sumba green pigeon
9171,Sumba hornbill
9172,Sumba myzomela
9173,Sumichrasts wren
9174,Summer tanager
9175,Sun lark
9176,Sun parakeet
9177,Sunbittern
9178,Sunda blue flycatcher
9179,Sunda bulbul
9180,Sunda bush warbler
9181,Sunda collared dove
9182,Sunda coucal
9183,Sunda cuckoo
9184,Sunda cuckooshrike
9185,Sunda forktail
9186,Sunda frogmouth
9187,Sunda laughingthrush
9188,Sunda minivet
9189,Sunda owlet
9190,Sunda pygmy woodpecker
9191,Sunda robin
9192,Sunda scops owl
9193,Sunda teal
9194,Sunda thrush
9195,Sunda warbler
9196,Sungrebe
9197,Sunset lorikeet
9198,Superb fairywren
9199,Superb fruit dove
9200,Superb lyrebird
9201,Superb parrot
9202,Superb pitta
9203,Superb starling
9204,Superb sunbird
9205,Superciliaried hemispingus
9206,Superciliated wren
9207,Surf scoter
9208,Surfbird
9209,Surucua trogon
9210,Swahili sparrow
9211,Swainsons flycatcher
9212,Swainsons hawk
9213,Swainsons sparrow
9214,Swainsons spurfowl
9215,Swainsons thrush
9216,Swainsons warbler
9217,Swallow tanager
9218,Swallowtailed beeeater
9219,Swallowtailed cotinga
9220,Swallowtailed gull
9221,Swallowtailed hummingbird
9222,Swallowtailed kite
9223,Swallowtailed nightjar
9224,Swallowwinged puffbird
9225,Swamp boubou
9226,Swamp flycatcher
9227,Swamp francolin
9228,Swamp grass babbler
9229,Swamp harrier
9230,Swamp nightjar
9231,Swamp palm bulbul
9232,Swamp sparrow
9233,Swan goose
9234,Swee waxbill
9235,Swierstras spurfowl
9236,Swift parrot
9237,Swinhoes minivet
9238,Swinhoes pheasant
9239,Swinhoes prinia
9240,Swinhoes rail
9241,Swinhoes snipe
9242,Swinhoes storm petrel
9243,Swinhoes whiteeye
9244,Swordbilled hummingbird
9245,Swynnertons robin
9246,Sykess lark
9247,Sykess nightjar
9248,Sykess warbler
9249,Syrian serin
9250,Syrian woodpecker
9251,Szechenyis monalpartridge
9252,São Francisco sparrow
9253,São Paulo tyrannulet
9254,São Tomé fiscal
9255,São Tomé green pigeon
9256,São Tomé grosbeak
9257,São Tomé ibis
9258,São Tomé olive pigeon
9259,São Tomé oriole
9260,São Tomé paradise flycatcher
9261,São Tomé prinia
9262,São Tomé scops owl
9263,São Tomé shorttail
9264,São Tomé spinetail
9265,São Tomé thrush
9266,São Tomé weaver
9267,São Tomé whiteeye
9268,Tabar pitta
9269,Tablas drongo
9270,Tablas fantail
9271,Tacarcuna bush tanager
9272,Tacarcuna tapaculo
9273,Tacarcuna warbler
9274,Tacarcuna wood quail
9275,Tacazze sunbird
9276,Taczanowskis ground tyrant
9277,Taczanowskis tinamou
9278,Tagula butcherbird
9279,Tagula honeyeater
9280,Tagula shrikethrush
9281,Tagula whiteeye
9282,Tahiti crake
9283,Tahiti monarch
9284,Tahiti petrel
9285,Tahiti rail
9286,Tahiti reed warbler
9287,Tahiti sandpiper
9288,Tahiti swiftlet
9289,Taiga bean goose
9290,Taiga flycatcher
9291,Taita apalis
9292,Taita falcon
9293,Taita fiscal
9294,Taita thrush
9295,Taita whiteeye
9296,Taiwan bamboo partridge
9297,Taiwan barbet
9298,Taiwan barwing
9299,Taiwan blue magpie
9300,Taiwan bush warbler
9301,Taiwan cupwing
9302,Taiwan fulvetta
9303,Taiwan hwamei
9304,Taiwan partridge
9305,Taiwan rosefinch
9306,Taiwan scimitar babbler
9307,Taiwan shortwing
9308,Taiwan whistling thrush
9309,Taiwan yuhina
9310,Talamanca hummingbird
9311,Talaud bushhen
9312,Talaud kingfisher
9313,Talaud rail
9314,Taliabu fantail
9315,Taliabu grasshopper warbler
9316,Taliabu leaf warbler
9317,Taliabu masked owl
9318,Taliabu myzomela
9319,Tamarugo conebill
9320,Tamaulipas crow
9321,Tamaulipas pygmy owl
9322,Tambourine dove
9323,Tancapped catbird
9324,Tana River cisticola
9325,Tanager finch
9326,Tanahjampea blue flycatcher
9327,Tanimbar boobook
9328,Tanimbar bush warbler
9329,Tanimbar corella
9330,Tanimbar cuckoodove
9331,Tanimbar flycatcher
9332,Tanimbar friarbird
9333,Tanimbar megapode
9334,Tanimbar oriole
9335,Tanimbar starling
9336,Tanna fruit dove
9337,Tanna ground dove
9338,Tanzanian masked weaver
9339,Tanzanian redbilled hornbill
9340,Tapajos antpitta
9341,Tapajos fireeye
9342,Tapajós hermit
9343,Tarim babbler
9344,Tasman starling
9345,Tasmanian nativehen
9346,Tasmanian scrubwren
9347,Tasmanian thornbill
9348,Tatama tapaculo
9349,Tataupa tinamou
9350,Taveta weaver
9351,Taveuni silktail
9352,Tawitawi brown dove
9353,Tawny antpitta
9354,Tawny eagle
9355,Tawny fish owl
9356,Tawny frogmouth
9357,Tawny grassbird
9358,Tawny owl
9359,Tawny pipit
9360,Tawny straightbill
9361,Tawny titspinetail
9362,Tawnybacked fantail
9363,Tawnybellied babbler
9364,Tawnybellied hermit
9365,Tawnybellied screech owl
9366,Tawnybellied seedeater
9367,Tawnybreasted honeyeater
9368,Tawnybreasted myiobius
9369,Tawnybreasted parrotfinch
9370,Tawnybreasted tinamou
9371,Tawnybreasted wrenbabbler
9372,Tawnybrowed owl
9373,Tawnycapped euphonia
9374,Tawnychested flycatcher
9375,Tawnycollared nightjar
9376,Tawnycrested tanager
9377,Tawnycrowned greenlet
9378,Tawnycrowned honeyeater
9379,Tawnycrowned pygmy tyrant
9380,Tawnyfaced gnatwren
9381,Tawnyfaced quail
9382,Tawnyflanked prinia
9383,Tawnyheaded swallow
9384,Tawnyrumped tyrannulet
9385,Tawnyshouldered blackbird
9386,Tawnythroated dotterel
9387,Tawnythroated leaftosser
9388,Tawnytufted toucanet
9389,Tawnywinged woodcreeper
9390,Teardrop whiteeye
9391,Temmincks babbler
9392,Temmincks courser
9393,Temmincks lark
9394,Temmincks seedeater
9395,Temmincks stint
9396,Temmincks sunbird
9397,Temmincks tragopan
9398,Temotu whistler
9399,Tenerife blue chaffinch
9400,Tenggara swiftlet
9401,Tennessee warbler
9402,Tepui antpitta
9403,Tepui brushfinch
9404,Tepui elaenia
9405,Tepui flycatcher
9406,Tepui foliagegleaner
9407,Tepui goldenthroat
9408,Tepui parrotlet
9409,Tepui spinetail
9410,Tepui swift
9411,Tepui tinamou
9412,Tepui toucanet
9413,Tepui vireo
9414,Tepui whitestart
9415,Tepui wren
9416,Terek sandpiper
9417,Terrestrial brownbul
9418,Tessmanns flycatcher
9419,Thamnornis
9420,Theklas lark
9421,Thickbilled cuckoo
9422,Thickbilled euphonia
9423,Thickbilled flowerpecker
9424,Thickbilled fox sparrow
9425,Thickbilled grasswren
9426,Thickbilled green pigeon
9427,Thickbilled ground dove
9428,Thickbilled ground pigeon
9429,Thickbilled heleia
9430,Thickbilled honeyguide
9431,Thickbilled kingbird
9432,Thickbilled lark
9433,Thickbilled longspur
9434,Thickbilled miner
9435,Thickbilled murre
9436,Thickbilled parrot
9437,Thickbilled raven
9438,Thickbilled saltator
9439,Thickbilled seed finch
9440,Thickbilled seedeater
9441,Thickbilled siskin
9442,Thickbilled spiderhunter
9443,Thickbilled vireo
9444,Thickbilled warbler
9445,Thickbilled weaver
9446,Thicket antpitta
9447,Thicket tinamou
9448,Thorntailed rayadito
9449,Threebanded courser
9450,Threebanded plover
9451,Threebanded rosefinch
9452,Threebanded warbler
9453,Threestreaked tchagra
9454,Threestriped flycatcher
9455,Threestriped hemispingus
9456,Threestriped warbler
9457,Threetoed jacamar
9458,Threetoed parrotbill
9459,Threetoed swiftlet
9460,Threewattled bellbird
9461,Thrush nightingale
9462,Thrushlike antpitta
9463,Thrushlike wren
9464,Thyolo alethe
9465,Tibetan babax
9466,Tibetan blackbird
9467,Tibetan bunting
9468,Tibetan eared pheasant
9469,Tibetan lark
9470,Tibetan partridge
9471,Tibetan rosefinch
9472,Tibetan sandgrouse
9473,Tibetan serin
9474,Tibetan snowcock
9475,Tibetan snowfinch
9476,Tickells blue flycatcher
9477,Tickells brown hornbill
9478,Tickells leaf warbler
9479,Tickells thrush
9480,Ticking doradito
9481,Tiger shrike
9482,Timberline wren
9483,Timneh parrot
9484,Timor blue flycatcher
9485,Timor boobook
9486,Timor cuckoodove
9487,Timor friarbird
9488,Timor green pigeon
9489,Timor imperial pigeon
9490,Timor leaf warbler
9491,Timor sparrow
9492,Timor stubtail
9493,Tinian monarch
9494,Tinkling cisticola
9495,Tiny cisticola
9496,Tiny hawk
9497,Tiny sunbird
9498,Tiny tyrantmanakin
9499,Tit berrypecker
9500,Tit hylia
9501,Titlike dacnis
9502,Titicaca grebe
9503,Toco toucan
9504,Tocuyo sparrow
9505,Todds antwren
9506,Todds nightjar
9507,Todds sirystes
9508,Tody motmot
9509,Togian boobook
9510,Togian whiteeye
9511,Togo paradise whydah
9512,Tolima blossomcrown
9513,Tolima dove
9514,Tomtit
9515,Tongan ground dove
9516,Tongan megapode
9517,Tongan whistler
9518,Toothbilled bowerbird
9519,Toothbilled hummingbird
9520,Toothbilled pigeon
9521,Toothbilled tanager
9522,Toothbilled wren
9523,Topknot pigeon
9524,Toro olive greenbul
9525,Torotoroka scops owl
9526,Torrent duck
9527,Torrent flyrobin
9528,Torrent tyrannulet
9529,Torrentlark
9530,Torresian crow
9531,Torresian imperial pigeon
9532,Torresian kingfisher
9533,Toucan barbet
9534,Tourmaline sunangel
9535,Townsends shearwater
9536,Townsends solitaire
9537,Townsends storm petrel
9538,Townsends warbler
9539,Tractrac chat
9540,Transvolcanic jay
9541,Tree martin
9542,Tree pipit
9543,Tree swallow
9544,Tres Marías amazon
9545,Tricolored blackbird
9546,Tricolored brushfinch
9547,Tricolored grebe
9548,Tricolored heron
9549,Tricolored parrotfinch
9550,Tricoloured munia
9551,Trilling cisticola
9552,Trilling gnatwren
9553,Trilling shrikebabbler
9554,Trilling tailorbird
9555,Trilling tapaculo
9556,Trindade petrel
9557,Trinidad euphonia
9558,Trinidad motmot
9559,Trinidad piping guan
9560,Tristan albatross
9561,Tristan moorhen
9562,Tristan thrush
9563,Tristrams bunting
9564,Tristrams starling
9565,Tristrams storm petrel
9566,Tristrams warbler
9567,Trocaz pigeon
9568,Tropeiro seedeater
9569,Tropical boubou
9570,Tropical gnatcatcher
9571,Tropical kingbird
9572,Tropical mockingbird
9573,Tropical parula
9574,Tropical pewee
9575,Tropical screech owl
9576,Tropical scrubwren
9577,Tropical shearwater
9578,Trumpet manucode
9579,Trumpeter finch
9580,Trumpeter hornbill
9581,Trumpeter swan
9582,Tsavo sunbird
9583,Tschudis nightjar
9584,Tschudis tapaculo
9585,Tschudis woodcreeper
9586,Tsingy wood rail
9587,Tuamotu reed warbler
9588,Tuamotu sandpiper
9589,Tucumán amazon
9590,Tucumán mountain finch
9591,Tufted antshrike
9592,Tufted coquette
9593,Tufted duck
9594,Tufted jay
9595,Tufted puffin
9596,Tufted titspinetail
9597,Tufted tittyrant
9598,Tufted titmouse
9599,Tui
9600,Tui parakeet
9601,Tullbergs woodpecker
9602,Tumbes hummingbird
9603,Tumbes pewee
9604,Tumbes sparrow
9605,Tumbes swallow
9606,Tumbes tyrant
9607,Tumbesian tyrannulet
9608,Tundra bean goose
9609,Tundra swan
9610,Turatis boubou
9611,Turkestan shorttoed lark
9612,Turkey vulture
9613,Turners eremomela
9614,Turquoise cotinga
9615,Turquoise dacnis
9616,Turquoise flycatcher
9617,Turquoise jay
9618,Turquoise parrot
9619,Turquoise tanager
9620,Turquoisebrowed motmot
9621,Turquoisefronted amazon
9622,Turquoisethroated barbet
9623,Turquoisethroated puffleg
9624,Turquoisewinged parrotlet
9625,Tuxtla quaildove
9626,Twelvewired birdofparadise
9627,Twite
9628,Twobanded plover
9629,Twobanded puffbird
9630,Twobanded warbler
9631,Twobarred crossbill
9632,Twobarred warbler
9633,Tylas vanga
9634,Tyrannine woodcreeper
9635,Tyrian metaltail
9636,Tytlers leaf warbler
9637,Táchira antpitta
9638,Ua Pou monarch
9639,Udzungwa forest partridge
9640,Uganda woodland warbler
9641,Ultramarine flycatcher
9642,Ultramarine grosbeak
9643,Ultramarine kingfisher
9644,Ultramarine lorikeet
9645,Uluguru bushshrike
9646,Uluguru greenbul
9647,Uluguru violetbacked sunbird
9648,Unadorned flycatcher
9649,Undulated antpitta
9650,Undulated antshrike
9651,Undulated tinamou
9652,Unicolored antwren
9653,Unicolored blackbird
9654,Unicolored jay
9655,Unicolored tapaculo
9656,Unicolored thrush
9657,Uniform antshrike
9658,Uniform crake
9659,Uniform finch
9660,Uniform swiftlet
9661,Uniform treehunter
9662,Uniform woodcreeper
9663,Unspotted sawwhet owl
9664,Unstreaked tittyrant
9665,Upchers warbler
9666,Upland antshrike
9667,Upland buzzard
9668,Upland goose
9669,Upland pipit
9670,Upland sandpiper
9671,Ural owl
9672,Urichs tyrannulet
9673,Urrao antpitta
9674,Ursulas sunbird
9675,Usambara akalat
9676,Usambara doublecollared sunbird
9677,Usambara eagleowl
9678,Usambara hyliota
9679,Usambara thrush
9680,Usambara weaver
9681,Usshers flycatcher
9682,Vampire ground finch
9683,Van Dams vanga
9684,Van Hasselts sunbird
9685,Vanikoro flycatcher
9686,Vanikoro monarch
9687,Vanikoro whiteeye
9688,Vanuatu imperial pigeon
9689,Vanuatu kingfisher
9690,Vanuatu megapode
9691,Vanuatu petrel
9692,Vanuatu whiteeye
9693,Variable antshrike
9694,Variable goshawk
9695,Variable hawk
9696,Variable oriole
9697,Variable oystercatcher
9698,Variable seedeater
9699,Variable shrikethrush
9700,Variable sunbird
9701,Variable wheatear
9702,Varied bunting
9703,Varied honeyeater
9704,Varied lorikeet
9705,Varied sittella
9706,Varied solitaire
9707,Varied thrush
9708,Varied tit
9709,Varied triller
9710,Variegated antpitta
9711,Variegated bristle tyrant
9712,Variegated fairywren
9713,Variegated flycatcher
9714,Variegated laughingthrush
9715,Variegated tinamou
9716,Varzea piculet
9717,Varzea schiffornis
9718,Vauries nightjar
9719,Vauxs swift
9720,Veery
9721,Vega gull
9722,Vegetarian finch
9723,Velasquezs woodpecker
9724,Vella Lavella whiteeye
9725,Velvet asity
9726,Velvet flycatcher
9727,Velvet scoter
9728,Velvetbrowed brilliant
9729,Velvetfronted euphonia
9730,Velvetfronted grackle
9731,Velvetfronted nuthatch
9732,Velvetmantled drongo
9733,Velvetpurple coronet
9734,Velvety black tyrant
9735,Venezuelan bristle tyrant
9736,Venezuelan flowerpiercer
9737,Venezuelan flycatcher
9738,Venezuelan parakeet
9739,Venezuelan sylph
9740,Venezuelan troupial
9741,Venezuelan tyrannulet
9742,Venezuelan wood quail
9743,Veracruz wren
9744,Veraguan mango
9745,Verdin
9746,Verditer flycatcher
9747,Vermiculated fishing owl
9748,Vermiculated screech owl
9749,Vermilion cardinal
9750,Vermilion flycatcher
9751,Vermilion tanager
9752,Vernal hanging parrot
9753,Verreauxs coua
9754,Verreauxs eagle
9755,Verreauxs eagleowl
9756,Verreauxs monalpartridge
9757,Versicolored barbet
9758,Versicolored emerald
9759,Versicolored monarch
9760,Vervain hummingbird
9761,Vesper sparrow
9762,Victoria crowned pigeon
9763,Victorias riflebird
9764,Victorins warbler
9765,Vieillots barbet
9766,Vieillots black weaver
9767,Vietnamese crested argus
9768,Vietnamese cutia
9769,Vietnamese greenfinch
9770,Vigorss sunbird
9771,Vilcabamba brushfinch
9772,Vilcabamba tapaculo
9773,Vilcabamba thistletail
9774,Village indigobird
9775,Village weaver
9776,Vinaceous dove
9777,Vinaceous rosefinch
9778,Vinaceousbreasted amazon
9779,Vincents bunting
9780,Vinousbreasted sparrowhawk
9781,Vinousbreasted starling
9782,Vinousthroated parrotbill
9783,Violaceous coucal
9784,Violaceous euphonia
9785,Violaceous jay
9786,Violaceous quaildove
9787,Violet crow
9788,Violet cuckoo
9789,Violet sabrewing
9790,Violet turaco
9791,Violet wood hoopoe
9792,Violetbacked hyliota
9793,Violetbacked starling
9794,Violetbellied hummingbird
9795,Violetbreasted sunbird
9796,Violetcapped hummingbird
9797,Violetcapped woodnymph
9798,Violetchested hummingbird
9799,Violetcrowned hummingbird
9800,Violeteared waxbill
9801,Violetfronted brilliant
9802,Violetgreen swallow
9803,Violetheaded hummingbird
9804,Violethooded starling
9805,Violetnecked lory
9806,Violettailed sunbird
9807,Violettailed sylph
9808,Violetthroated metaltail
9809,Violetthroated starfrontlet
9810,Virginia rail
9811,Virginias warbler
9812,Viridian dacnis
9813,Viridian metaltail
9814,Visayan blue fantail
9815,Visayan broadbill
9816,Visayan bulbul
9817,Visayan fantail
9818,Visayan hornbill
9819,Visayan miniature babbler
9820,Visayan pygmy babbler
9821,Vitelline masked weaver
9822,Vitelline warbler
9823,Vivid niltava
9824,Vogelkop bowerbird
9825,Vogelkop melidectes
9826,Vogelkop owletnightjar
9827,Vogelkop scrubwren
9828,Vogelkop superb birdofparadise
9829,Vogelkop whistler
9830,Volcano hummingbird
9831,Volcano junco
9832,Volcano swiftlet
9833,Von Schrencks bittern
9834,Von der Deckens hornbill
9835,Vulturine guineafowl
9836,Vulturine parrot
9837,Várzea thrush
9838,Waglers toucanet
9839,Wahlbergs eagle
9840,Wahness parotia
9841,Waigeo brushturkey
9842,Waigeo shrikethrush
9843,Wailing cisticola
9844,Wakatobi whiteeye
9845,Wake Island rail
9846,Wakolo myzomela
9847,Waldens hornbill
9848,Wallaces fairywren
9849,Wallaces fruit dove
9850,Wallaces hanging parrot
9851,Wallaces hawkeagle
9852,Wallaces owletnightjar
9853,Wallaces scops owl
9854,Wallacean cuckooshrike
9855,Wallacean drongo
9856,Wallacean whistler
9857,Wallcreeper
9858,Wallers starling
9859,Wandering albatross
9860,Wandering tattler
9861,Wandering whistling duck
9862,Warbling doradito
9863,Warbling vireo
9864,Warbling whiteeye
9865,Wards flycatcher
9866,Wards trogon
9867,Warsangli linnet
9868,Water pipit
9869,Water rail
9870,Water thickknee
9871,Watercock
9872,Watkinss antpitta
9873,Wattled broadbill
9874,Wattled brushturkey
9875,Wattled crane
9876,Wattled curassow
9877,Wattled guan
9878,Wattled ibis
9879,Wattled jacana
9880,Wattled ploughbill
9881,Wattled smoky honeyeater
9882,Wattled starling
9883,Waved albatross
9884,Waved woodpecker
9885,Wayanad laughingthrush
9886,Wedgebilled woodcreeper
9887,Wedgerumped storm petrel
9888,Wedgetailed eagle
9889,Wedgetailed grass finch
9890,Wedgetailed green pigeon
9891,Wedgetailed hillstar
9892,Wedgetailed jery
9893,Wedgetailed sabrewing
9894,Wedgetailed shearwater
9895,Weebill
9896,Weka
9897,Welcome swallow
9898,West African batis
9899,West African crested tern
9900,West African seedeater
9901,West African swallow
9902,West African wattleeye
9903,West Himalayan bush warbler
9904,West Indian whistling duck
9905,West Indian woodpecker
9906,West Mexican chachalaca
9907,West Peruvian dove
9908,West Peruvian screech owl
9909,Western Bonellis warbler
9910,Western Miombo sunbird
9911,Western Orphean warbler
9912,Western alpine mannikin
9913,Western banded snake eagle
9914,Western barn owl
9915,Western bearded greenbul
9916,Western blackeared wheatear
9917,Western blackheaded batis
9918,Western bluebill
9919,Western bluebird
9920,Western bowerbird
9921,Western bristlebird
9922,Western bronzenaped pigeon
9923,Western capercaillie
9924,Western cattle egret
9925,Western chattanager
9926,Western citril
9927,Western corella
9928,Western crowned pigeon
9929,Western crowned warbler
9930,Western emerald
9931,Western fieldwren
9932,Western fireeye
9933,Western gerygone
9934,Western grasswren
9935,Western grebe
9936,Western greenbul
9937,Western ground parrot
9938,Western gull
9939,Western hemispingus
9940,Western jackdaw
9941,Western kingbird
9942,Western marsh harrier
9943,Western meadowlark
9944,Western nicator
9945,Western olivaceous warbler
9946,Western oriole
9947,Western osprey
9948,Western parotia
9949,Western plantaineater
9950,Western quailthrush
9951,Western redbilled hornbill
9952,Western reef heron
9953,Western rock nuthatch
9954,Western rosella
9955,Western sandpiper
9956,Western screech owl
9957,Western sirystes
9958,Western spindalis
9959,Western spinebill
9960,Western squaretailed drongo
9961,Western striolated puffbird
9962,Western subalpine warbler
9963,Western swamphen
9964,Western tanager
9965,Western thornbill
9966,Western tinkerbird
9967,Western tragopan
9968,Western violetbacked sunbird
9969,Western wattlebird
9970,Western wattled cuckooshrike
9971,Western whistler
9972,Western wood pewee
9973,Western woodhaunter
9974,Western yellow robin
9975,Western yellow wagtail
9976,Western yellowspotted barbet
9977,Westland petrel
9978,Wetar figbird
9979,Wetar ground dove
9980,Weynss weaver
9981,Whenua Hou diving petrel
9982,Whinchat
9983,Whiskered auklet
9984,Whiskered flowerpecker
9985,Whiskered myiobius
9986,Whiskered pitta
9987,Whiskered screech owl
9988,Whiskered tern
9989,Whiskered treeswift
9990,Whiskered wren
9991,Whiskered yuhina
9992,Whistlers warbler
9993,Whistling cisticola
9994,Whistling fruit dove
9995,Whistling green pigeon
9996,Whistling heron
9997,Whistling kite
9998,Whistling warbler
9999,White bellbird
10000,White cockatoo
10001,White eared pheasant
10002,White hawk
10003,White monjita
10004,White stork
10005,White swamphen
10006,White tern
10007,White wagtail
10008,White woodpecker
10009,Whites thrush
10010,Whitebacked black tit
10011,Whitebacked duck
10012,Whitebacked mousebird
10013,Whitebacked night heron
10014,Whitebacked stilt
10015,Whitebacked swallow
10016,Whitebacked vulture
10017,Whitebacked woodpecker
10018,Whitebacked woodswallow
10019,Whitebanded mockingbird
10020,Whitebanded swallow
10021,Whitebanded tyrannulet
10022,Whitebarred piculet
10023,Whitebearded antshrike
10024,Whitebearded flycatcher
10025,Whitebearded greenbul
10026,Whitebearded helmetcrest
10027,Whitebearded hermit
10028,Whitebearded manakin
10029,Whitebellied antbird
10030,Whitebellied antpitta
10031,Whitebellied blue flycatcher
10032,Whitebellied blue robin
10033,Whitebellied bush chat
10034,Whitebellied bustard
10035,Whitebellied canary
10036,Whitebellied chachalaca
10037,Whitebellied cinclodes
10038,Whitebellied crested flycatcher
10039,Whitebellied cuckooshrike
10040,Whitebellied dacnis
10041,Whitebellied drongo
10042,Whitebellied emerald
10043,Whitebellied erpornis
10044,Whitebellied fantail
10045,Whitebellied goawaybird
10046,Whitebellied goshawk
10047,Whitebellied green pigeon
10048,Whitebellied heron
10049,Whitebellied honeyeater
10050,Whitebellied hummingbird
10051,Whitebellied imperial pigeon
10052,Whitebellied kingfisher
10053,Whitebellied minivet
10054,Whitebellied mountaingem
10055,Whitebellied munia
10056,Whitebellied nothura
10057,Whitebellied piculet
10058,Whitebellied pitohui
10059,Whitebellied pygmy tyrant
10060,Whitebellied redstart
10061,Whitebellied robinchat
10062,Whitebellied sea eagle
10063,Whitebellied seedeater
10064,Whitebellied seedsnipe
10065,Whitebellied spinetail
10066,Whitebellied storm petrel
10067,Whitebellied sunbird
10068,Whitebellied thicket fantail
10069,Whitebellied tit
10070,Whitebellied todytyrant
10071,Whitebellied treepie
10072,Whitebellied tyrannulet
10073,Whitebellied whipbird
10074,Whitebellied whistler
10075,Whitebellied woodpecker
10076,Whitebellied woodstar
10077,Whitebellied wren
10078,Whitebibbed antbird
10079,Whitebibbed babbler
10080,Whitebibbed fruit dove
10081,Whitebibbed manakin
10082,Whitebibbed swallow
10083,Whitebilled buffalo weaver
10084,Whitebilled crow
10085,Whitebilled starling
10086,Whitebooted rackettail
10087,Whitebreasted antbird
10088,Whitebreasted babbler
10089,Whitebreasted cormorant
10090,Whitebreasted cuckooshrike
10091,Whitebreasted ground dove
10092,Whitebreasted guineafowl
10093,Whitebreasted hawk
10094,Whitebreasted mesite
10095,Whitebreasted nigrita
10096,Whitebreasted nuthatch
10097,Whitebreasted parakeet
10098,Whitebreasted parrotbill
10099,Whitebreasted robin
10100,Whitebreasted tapaculo
10101,Whitebreasted thrasher
10102,Whitebreasted waterhen
10103,Whitebreasted whistler
10104,Whitebreasted wood wren
10105,Whitebreasted woodswallow
10106,Whitebridled finch
10107,Whitebrowed antbird
10108,Whitebrowed antpitta
10109,Whitebrowed babbler
10110,Whitebrowed brushfinch
10111,Whitebrowed bulbul
10112,Whitebrowed bush chat
10113,Whitebrowed bush robin
10114,Whitebrowed chattyrant
10115,Whitebrowed conebill
10116,Whitebrowed coucal
10117,Whitebrowed crake
10118,Whitebrowed crombec
10119,Whitebrowed fantail
10120,Whitebrowed foliagegleaner
10121,Whitebrowed forest flycatcher
10122,Whitebrowed fulvetta
10123,Whitebrowed ground tyrant
10124,Whitebrowed guan
10125,Whitebrowed hawk
10126,Whitebrowed hemispingus
10127,Whitebrowed hermit
10128,Whitebrowed jungle flycatcher
10129,Whitebrowed laughingthrush
10130,Whitebrowed meadowlark
10131,Whitebrowed nuthatch
10132,Whitebrowed owl
10133,Whitebrowed piculet
10134,Whitebrowed purpletuft
10135,Whitebrowed robin
10136,Whitebrowed robinchat
10137,Whitebrowed scimitar babbler
10138,Whitebrowed scrub robin
10139,Whitebrowed scrubwren
10140,Whitebrowed shama
10141,Whitebrowed shortwing
10142,Whitebrowed sparrowweaver
10143,Whitebrowed spinetail
10144,Whitebrowed tapaculo
10145,Whitebrowed tit
10146,Whitebrowed titspinetail
10147,Whitebrowed titwarbler
10148,Whitebrowed treecreeper
10149,Whitebrowed triller
10150,Whitebrowed wagtail
10151,Whitebrowed woodswallow
10152,Whitecapped bunting
10153,Whitecapped dipper
10154,Whitecapped fruit dove
10155,Whitecapped monarch
10156,Whitecapped munia
10157,Whitecapped parrot
10158,Whitecapped redstart
10159,Whitecapped tanager
10160,Whitecheeked antbird
10161,Whitecheeked barbet
10162,Whitecheeked bullfinch
10163,Whitecheeked bushtit
10164,Whitecheeked cotinga
10165,Whitecheeked honeyeater
10166,Whitecheeked laughingthrush
10167,Whitecheeked nuthatch
10168,Whitecheeked partridge
10169,Whitecheeked pintail
10170,Whitecheeked starling
10171,Whitecheeked tern
10172,Whitecheeked todyflycatcher
10173,Whitecheeked turaco
10174,Whitechested alethe
10175,Whitechested babbler
10176,Whitechested emerald
10177,Whitechested puffbird
10178,Whitechested swift
