,Common Name,Kingdom,Phylum,Class,Order,Family,Binomial Name,Link,Description
0,Malagasy Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia picturata,https://ebird.org/species/matdov1,"Large, chunky dove with big white corners to the tail. Although common, it is shy, most often seen when flying away along a road or a forest path. Found in all types of forest and degraded habitats with woody vegetation. Voice is a series of hollow, rising “hoooo” notes, with a brief pause between each note. Pinkish and rufous coloration is unlike that of any other dove in its range."
0,Malaita Dwarf-Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx malaitae,https://ebird.org/species/vardwk13,"A small kingfisher with contrasting dark upperparts and pale underparts. Upperside is dark purple-blue, boldly flecked with bright pale blue and sporting a white neck patch. Underside is orange-yellow with a pure white throat and yellow legs. Bill is entirely dark with an orange underside. Prefers mature and dense forest, often perching low. No other dwarf-kingfisher shares its range. Call apparently nearly identical to that of other Melanesian dwarf-kingfishers: a high-pitched, weak repetitive whistle, often given in flight."
0,Malaita Fantail,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura malaitae,https://ebird.org/species/malfan1,"Mostly dark rufous with a long, often fanned tail. Outer edge of wings dark black. Chest paler tawny. Found in montane forest above about 900 meters of elevation. Uniform rufous plumage distinctive and diagnostic. Voice mostly unknown, but soft “tseep” calls reported."
0,Malayan Banded-Pitta,Animalia,Chordata,Aves,Passeriformes,Pittidae,Hydrornis irena,https://ebird.org/species/banpit3,"Broad red-orange eyestripe glows like lava on this shy, jewel-like bird. Male has deep blue underparts with thin tiger-like barring on the sides of the chest. Female is pale below with fine dark barring. Forages quietly on the floor of dense lowland forests. Most common calls are a quiet roar and a short, descending “pr-r-r-r-r”."
0,Malayan Laughingthrush,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Trochalopteron peninsulae,https://ebird.org/species/mallau1,"Predominantly cinnamon-brown, this attractive laughingthrush also has olive-yellow wings, silvery cheeks and nape, and a thin but bright white eye-ring. Moves actively in pairs or small flocks on or near the ground in the dense undergrowth of montane forests. Gives loud fluid-sounding “chi’rew-bu’wit!”."
0,Malayan Night-Heron,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Gorsachius melanolophus,https://ebird.org/species/manher1,"Bizarre-looking bird with the squat, staring appearance of a toad. Adult is dark cinnamon-brown with a black crown and a black stripe running from the throat down to the breast. Juvenile is very different, with gray-brown barring all over the body (darkest on the crown). Breeding birds have an especially bright blue facial skin patch between the bill and the eyes; the patch is faded in non-breeders, and yellowish in juveniles. Japanese Night-Heron is similar but averages duller brown with less contrasting black patches. Typically nocturnal and furtive in forested areas, but can frequently be tame and active during the day as well."
0,Malayan Whistling-Thrush,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Myophonus robinsoni,https://ebird.org/species/mawthr2,"Dark bluish thrush-like bird with a bright yellow bill. Found solely in the highlands of peninsular Malaysia. Lacks “spangled” look of Blue Whistling-Thrush. Found in hilly or montane forests, where it favors wet stony areas around streams or gullies. Call is a high sharp whistle, somewhat akin to brakes squealing."
0,Malaysian Blue Flycatcher,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cyornis turcosus,https://ebird.org/species/mabfly1,"Small flycatcher with brilliant blue upperparts, a pale orange throat and chest, and a white belly. Slightly paler female has a whitish throat, while male’s is blue; sexes are otherwise quite similar. Head is fairly uniformly blue, without boldly lighter or darker patches, unlike in many other “blue flycatchers”. Pale and restricted orange also serves as a helpful identifying feature. A lowland species, restricted to secluded riverine forests in Sumatra and the Malay Peninsula, but found in a variety of dry and wet forests on Borneo. Song is a short smooth series of drawn-out piping whistles."
0,Malaysian Eared-Nightjar,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Lyncornis temminckii,https://ebird.org/species/malnig1,"Medium-sized nightjar with a long-necked and short-headed profile; namesake “ears'' are often difficult to see. Note dark face, thin off-white collar, and white slashes on the throat (most visible in flight). Unlike many other nightjars, often perches quite erect on branches. Very similar to Great Eared-Nightjar, with which it overlaps incrementally in northern Malaysia; in good lighting, note Malaysian’s less contrasting crown and overall darker coloration. Gives a ringing “wit-peew-ow!” in flight. Flies over a range of habitats, from lowland rainforests to open scrub forest and farmland."
0,Malaysian Honeyguide,Animalia,Chordata,Aves,Piciformes,Indicatoridae,Indicator archipelagicus,https://ebird.org/species/malhon1,"Uncommon and unobtrusive in lowland and foothill forests. Unremarkable yet distinctive in its appearance: olive brown above and pale below with a bicolored bill, somewhat resembling a large-bodied, small-headed sparrow in structure if not in size. Male has yellow edges on the wings and a blood-red eye; female lacks these yellow areas and has a duller brownish eye. Gives a nasal “nyeh!” as well as an odd, low grating trill. Forages at beehives, consuming beeswax like its more well-known relatives."
0,Malaysian Pied-Fantail,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura javanica,https://ebird.org/species/piefan1,"A bold and adaptable songbird of wooded areas, ranging from open forests to parks and gardens. Dark above and white below; note slender white eyebrows, black chest band, and white-tipped black tail. Combination of all-white belly and plain back separates this species from similar dark fantails within its range. Very active, often bobbing and fanning its tail. Frequently joins mixed-species flocks. Song is a very high-pitched, squeaky “chee-wee-chee-wee-chee-wee-chit”, with a short, falling last note. Calls include harsh churring and high-pitched squeaky chattering."
0,Malaysian Plover,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius peronii,https://ebird.org/species/malplo1,"Small pale plover, typically found on sandy beaches. Occasionally visits estuaries, seawalls, and mudflats as well. Very similar in all plumages to Kentish Plover, with which it occasionally mixes. Male is sandy brown with a black collar, pale face, and a rufous-and-black crown. Thinner collar and eye-line than Kentish Plover. Female and juvenile are similarly brown with a white collar and face. All plumages have diagnostically pale-fringed feathers which give the bird a worn, faded-out appearance; molting Kentish Plover may appear worn but not in such a uniform manner."
0,Maleo,Animalia,Chordata,Aves,Galliformes,Megapodiidae,Macrocephalon maleo,https://ebird.org/species/maleo1,"A massive black-and-white megapode with a rose-pink breast and a diagnostic prominent knob on the nape. Found in lowland and hill forest, in areas near beaches or areas with volcanic sands in which they lay their eggs. Immatures show a blacker head with a white throat and a tufted crest. Occurs in pairs that forage on the ground and roost in trees by night. Often best seen at known egg-laying sites, either during laying sessions, or roosting in trees nearby. Generally silent, but occasionally gives a loud, bubbling “waow.”"
0,Malherbe's Parakeet,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Cyanoramphus malherbi,https://ebird.org/species/malpar2,"A small, green, long-tailed parakeet endemic to New Zealand. Note the distinct lemon-yellow crown and the thin orange band extending from the base of the beak to each red eye. Juveniles are a duller color and their orange band and crown may be absent. A critically endangered bird now restricted to three beech forest valleys in inland Canterbury and several offshore island sanctuaries. Usually very quiet and challenging to see. Listen for its loud, brief chatter call to give away its location. When pairs are together, softer contact calls can be heard. Forms small flocks in autumn and winter. Smaller size and lack of crimson frontal band and rump patches distinguish Malherbe’s from Yellow-crowned Parakeet. Juvenile Yellow-crowned Parakeet can confuse identification, and calls of the two species can be challenging to differentiate."
0,Mali Firefinch,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta virata,https://ebird.org/species/malfir1,"A small brown and reddish waxbill with a blue-gray bill and black under the tail. There are usually a few white spots along the shoulder, but these are sometimes lacking. Found locally in dry, rocky habitat with grass and bushes. Usually in pairs or small groups. Extremely similar to African Firefinch, but duller overall, with more red on the forehead and fewer white spots on the shoulders. Also similar to Red-billed and Bar-breasted Firefinches, but shows black under the tail. Calls include a short dry trill, a high “veet” note, and a long, lower “feeeu” note. Quiet song is a mix of low trills and higher-pitched whines and whistles."
0,Malia,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Malia grata,https://ebird.org/species/malia1,"An oriole-sized, bulbul-like songbird confined to Sulawesi. Plain olive-green above and yellow below. Central and southeast Sulawesi form shows rufous wings and tail; elsewhere these are olive. Noisy pairs or small groups are leaders of mixed-species flocks within canopy and subcanopy of montane forest, often gleaning food from thick, mossy trunks. Large size, bulbul-like appearance, and behavior make it unmistakable. Raucous, jarring calls include loud chattering and explosive warbles. These are conspicuous and far-carrying."
0,Malindi Pipit,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus melindae,https://ebird.org/species/malpip1,"A large pipit with a long, strong bill and legs and a long tail. Shows heavy streaking on the underparts, brown upperparts, and a strong pale eyebrow. The base of the bill and the legs are bright pinkish-yellow. Found in coastal grasslands, especially seasonally flooded ones, and cultivated areas. Can be separated from other pipits by a combination of range, habitat, large size, sturdy structure, dark plumage overall, and very heavy streaking below. The song is a slowly repeated “churee” note, and the common call is a rising “sveet.”"
0,Mallard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas platyrhynchos,https://ebird.org/species/mallar3,"A large duck, generally common and familiar within its extensive range. Males are distinctive with iridescent green head, yellow bill, chestnut breast, and gray body. Females are mottled brown with orange and black splotches on the bill. Found anywhere with water, including city parks, backyard creeks, and various wetland habitats. Often in flocks, and frequently mixes with other duck species. In North America, females can be tricky to distinguish from American Black Duck, Mottled Duck, and Mexican Duck where ranges overlap. Those species are all darker-bodied than Mallard. A good view of the wing can be helpful, too: white wingbars on the leading and trailing edges of the blue wing patch are bolder on Mallard. Frequently hybridizes with those species, which can be even more confusing. Any bird with extensive white in the tail or curled feathers above the tail has some Mallard genes."
0,Mallee Emuwren,Animalia,Chordata,Aves,Passeriformes,Maluridae,Stipiturus mallee,https://ebird.org/species/malemu1,"Tiny buff-brown bird with enormously long, fine tail, found in areas of mallee woodland with large spinifex clumps in a small area of far western Victoria. Crown a clean, rich brown, with streaked back, wings, and cheek; underparts buffy brown. Males have a sky-blue throat. Tail is much longer and far more spindly than tail of fairywrens. The trick to finding this shy species is to find large unburned patches of spinifex, listening carefully for the species’ very thin, faint calls."
0,Malleefowl,Animalia,Chordata,Aves,Galliformes,Megapodiidae,Leipoa ocellata,https://ebird.org/species/mallee1,"Heavily-built grayish ground-dwelling bird with short heavy legs, gray neck and chest, and strongly marked (camouflaged) back and tail. Scarce endemic resident of semi-arid open forest (typically the multi-stemmed ""Mallee"" Eucalypt vegetation). Builds large nest-mounds from leaf litter. Most sightings are of single birds or pairs."
0,Mamberamo Shrikethrush,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Colluricincla obscura,https://ebird.org/species/litshr1,"A chunky bird with a notably thick dark bill. Quite plain: gray-brown on the upperparts and paler below, with indistinct breast streaking. Overall color varies geographically from dark gray to paler and browner, especially on the underparts. Found at low and middle elevations in humid forest, including secondary forest. Rich, melodious, variable song consists of several penetrating whistles, generally in an up-and-down pattern, often ending with a sharp upslurred note. Somewhat similar to Rusty Pitohui, but smaller, with a dark rather than pale eye. Can be very similar to Sooty Shrikethrush and Black Pitohui, but slightly paler, especially on the underparts, and shows some streaking on the breast."
0,Manchurian Bush Warbler,Animalia,Chordata,Aves,Passeriformes,Scotocercidae,Horornis canturians,https://ebird.org/species/manbuw1,"Warm brownish songbird of shrubby forest edges, reedbeds, and gardens. Brown above, pale below, with pale supercilium and dark eyeline. Note rufous crown. Shy and skulking, rarely straying from dense undergrowth even when singing. Usually detected by its song, a long mournful whistle followed by a quick burst of rich, bubbly notes. All but indistinguishable from Japanese Bush Warbler; averages slightly more rufous on the crown, but best identified by range and voice."
0,Manchurian Reed Warbler,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus tangorum,https://ebird.org/species/manrew1,"Small, shy, and poorly understood, this reed warbler breeds in the remote marshlands of northeastern China and Russia and winters in drier, grassier habitats in Southeast Asia. Warm brown overall with a clean-cut whitish brow and throat; brow extends well behind the eye, unlike in Blunt-winged Warbler. Very similar to extralimital Paddyfield Warbler, but Paddyfield shows dark-tipped lower mandible, duller brown tones overall, and a dirtier brow stripe with a distinctive pinch just before the eye, after which it fades out; Manchurian’s brow broadens behind the eye instead. Oriental Reed Warbler much larger, with a weaker head pattern. Rambling jumbled song consists of high-pitched warbling notes and sharp clicks and rattles; more pleasant-sounding than that of Oriental Reed Warbler."
0,Mandarin Duck,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix galericulata,https://ebird.org/species/manduc,"Small exotic-looking duck found at lakes and parks, usually with nearby trees. Male very ornate with big orangey ""sail fins"" on the back, streaked orangey cheeks, and a small red bill with a whitish tip. Female has narrow white spectacles on shaggy gray head, bold pale dappled spots along flanks, and pale bill tip. Mainly found in pairs or singly, but will gather in larger flocks over the winter; perches readily in trees over water. Native to East Asia, but has established feral populations throughout Western Europe."
0,Maned Owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Jubula lettii,https://ebird.org/species/manowl1,"Distinctive and unusual rainforest owl. Mostly rufous-brown, with long, shaggy ear tufts and plumes at the back of the head. The eyes vary from yellow to orange. The breast is rufous and the belly is buff with fine black streaks. Rare and local in the understory of lowland rainforest in thick areas, usually those with abundant lianas. The voice is unknown. Somewhat similar to some eagle-owls, but smaller and slimmer, with differently shaped drooping ear tufts."
0,Mangareva Reed Warbler,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus astrolabii,https://ebird.org/species/manrew2,"Extinct, last reported in 1839."
0,Mangrove Blue Flycatcher,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cyornis rufigastra,https://ebird.org/species/mabfly2,"Bright blue-and-orange flycatcher of coastal woodlands; found in mangroves, mangrove edge, coastal scrub, and plantations. Can be common on small, forested offshore islands where other blue flycatchers are absent. Male and female are similar, but the female has lighter orange underparts and a pale patch between the eye and the base of the bill. Habitat generally serves to identify this species, but also note extent of orange underparts, pale blue patch on the forehead, short bill, and dark rump and tail. Both sexes sing, giving a short but beautiful series of fluty whistles. Calls include a fast buzzing rattle and tapping notes, comparable to rocks being struck together."
0,Mangrove Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus minor,https://ebird.org/species/mancuc,"Slender, long-tailed bird found in shrubby woodland (especially mangroves). Brown above and buffy below with gray cap, black mask, and bold black-and-white pattern on underside of tail. Bill is black on top, yellow below. Similar to Yellow-billed Cuckoo, but note buffy belly, black mask, and no rufous in the wings. Shy; tends to sit still for long periods of time, can be difficult to spot. Song is a series of low croaking notes, gradually becoming longer and lower-pitched. Feeds primarily on insects and small reptiles."
0,Mangrove Fantail,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura phasiana,https://ebird.org/species/manfan1,"Small pale gray flycatcher, exclusively coastal and usually observed in or very close to mangroves. Pale gray head and back, white throat and chin, pale wingbars, and a very thin gray chest band. Holds tail up and frequently fans it as it forages. Compare Gray Fantail, which is larger, darker, and has a wider black chest band, and Northern Fantail, which has a pale-streaked gray chest without a dark narrow band and lacks the pale streak behind the eye."
0,Mangrove Finch,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Camarhynchus heliobates,https://ebird.org/species/manfin1,"A critically endangered Galápagos finch and one of the world’s rarest birds. Currently known only from mangroves at a few sites (with restricted access) on Isabela. Formerly found on Fernandina, but there are no recent substantiated records there. Both sexes typically have brown upperparts, whitish underparts with tan streaking, and a faint eyebrow. Some older males may have a faint, dark hood. Bill is relatively long, with a curved upper edge and mostly straight lower edge. Male’s bill is black when breeding and slightly paler at other times. Female’s bill is orange. Similar to Woodpecker Finch, but that species has a longer bill and less prominent streaking."
0,Mangrove Gerygone,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Gerygone levigaster,https://ebird.org/species/manger1,"Small plain bird with thin bill. Upperparts gray, underparts whitish, with striking white tail spots (best seen in flight), pale eyebrow, and red eye. Usually detected by song, a tinkling melodious string of notes moving up and down in pitch (like a musician practicing scales). Inhabits mangroves and surrounding habitats, unlikely to be far from mangroves."
0,Mangrove Honeyeater,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Gavicalis fasciogularis,https://ebird.org/species/manhon1,"Medium-sized honeyeater found in coastal habitats of eastern Australia. Back is brown-green, breast is gray, and underparts are pale. Distinguished from Varied Honeyeater by presence of clear barring on the throat and lack of yellow underparts and breast streaking. Usually found in or around mangroves, where it is typically quite conspicuous and vocal."
0,Mangrove Hummingbird,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Amazilia boucardi,https://ebird.org/species/manhum1,"This restricted species is found only along the Pacific coast of Costa Rica, most often in or near mangrove trees. Medium-sized hummingbird. Male has a glittering blue-green head and throat contrasting with a whitish belly. The base of the bill is red. Female is greenish above with mostly white underparts; note her dark forked tail."
0,Mangrove Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon senegaloides,https://ebird.org/species/mankin2,"Mid-sized, big-billed, colorful kingfisher. Adults have an all-red bill and a pale gray head. Found in mangroves, coastal forest, woodland, and scrub. Loud call is an introductory note followed by a “bouncing ball” series of wooden trills. Woodland Kingfisher is similar, but Mangrove is separated by its grayer head and all-red bill. Immatures of the two species are very similar, but Mangrove usually shows a red bill with a black tip, as opposed to a mostly black bill in Woodland."
0,Mangrove Pitta,Animalia,Chordata,Aves,Passeriformes,Pittidae,Pitta megarhyncha,https://ebird.org/species/manpit1,"The huge crab-smashing bill of this mangrove specialist sets it apart from all other pittas. Brightly colored with a black mask, green-and-black wings, and a yellow belly. Similar in color to Blue-winged Pitta, but note Mangrove’s larger-headed appearance and habitat. Like other pittas, shy and difficult to see; listen for its throaty and fluid two-parted whistles."
0,Mangrove Rail,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus longirostris,https://ebird.org/species/manrai1,"Large, generally drab rail, of coastal salt lagoons and mangrove forests. Dull grayish-brown overall with few contrasting features; faintly barred gray-and-white on sides and pale orange bill. Listen for series of harsh ""kek"" notes or loud, rasping grunts erupting from marsh."
0,Mangrove Robin,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Eopsaltria pulverulenta,https://ebird.org/species/manrob1,"Small round songbird of dense mangrove areas, particularly the large stilt-rooted mangroves. White below, dark gray above, with blackish wings and white patches on sides of black tail. Distinctive species, much more rotund than other white-chinned bird species in this habitat (e.g., female Shining Flycatcher). Voice is a plaintive, slow, whistled note, usually repeated."
0,Mangrove Swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta albilinea,https://ebird.org/species/manswa1,"Small swallow of tropical lowlands. Usually near water, from mangroves and coastal lagoons to rivers well inland; mainly in small groups, often mixed with other species of swallows. In its range, the big white rump patch is distinctive. Adult is metallic blue above with small white chevron across base of bill; gleaming white below. Juvenile has dusky gray-brown upperparts with white rump, looks like adult by early winter."
0,Mangrove Vireo,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo pallens,https://ebird.org/species/manvir1,"Despite the name, not found in mangroves in most of its range. Common in scrubby woodland, brushy fields, and thickets of Yucatan Peninsula. Also very local in mangroves along the Pacific coast. Best field marks are the white wingbars and the yellow patch between the eyes and bill; most birds are pale yellowish below, a few are paler and grayer overall. Birds in mangroves of Central America are often rather colorless, with very reduced yellow tones. Twanging song is a common sound in much of Yucatan Peninsula."
0,Mangrove Whistler,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala cinerea,https://ebird.org/species/manwhi1,"Drab small bird with brownish-gray upperparts and white underparts. Resides primarily in mangrove forest, but can also be found in other well-vegetated adjacent habitat types. Overall lack of prominent markings distinguishes it from other mangrove species within its range. Song varies; Indian birds give songs containing long ringing whistles, while Southeast Asian birds give somewhat more complex whistled phrases."
0,Manipur Bush-Quail,Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdicula manipurensis,https://ebird.org/species/mabqua1,"Poorly known. Small, dark gray quail with a short white eye-stripe. The dark upperparts are scaled with black, while the yellowish-brown belly has strong, black spots. The male has a reddish face, while the female’s face is gray. Extremely rare, and said to occur in damp grasslands and scrub. Historically, known to forage on the ground in small groups of 5-10 birds."
0,Streak-throated Fulvetta,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Fulvetta manipurensis,https://ebird.org/species/sttful2,"Large-headed small brown bird with a grayish-brown head, dark brown brow, and orange sides and wings. Fine brown streaking on throat often not noticeable. Reminiscent of Gray-hooded Fulvetta in shape and general patterning, but browner-headed and darker-toned overall. Moves about in the lower and middle levels in small flocks, sometimes with other species. Calls frequently and noisily, giving trills, twitters, and chatters."
0,Mantanani Scops-Owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Otus mantananensis,https://ebird.org/species/masowl2,"Small owl of small offshore islands in the western Philippines and northern Borneo. Plumage varies somewhat by population and ranges from gray to rufous-brown. Note black edge to facial disc, pale face, and short ear tufts. Inhabits forest and edge in lowland and foothill areas. Male gives a gruff, somewhat nasal-sounding bark."
0,Mantled Hawk,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pseudastur polionotus,https://ebird.org/species/manhaw2,"Largish hawk with a short tail and very broad wings. White head, belly and tail with a barred black back. Similar to White-necked Hawk but larger, with a blue base to the bill, a whiter uppertail and an entirely pale undertail. Juvenile is paler above with a few dark spots on the head. Found in extensively forested landscapes where often seen soaring over the canopy or perched prominently."
0,Manu Antbird,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Cercomacra manu,https://ebird.org/species/manant1,"Skinny antbird of bamboo stands. Males are dark gray or black with small white wing bars and white spots on the underside of the tail; females are gray below, brown above, looking dark overall, with faint buffy wing bars and spots on the underside of the tail. Almost always found in bamboo thickets. Listen for its distinctive song, a rubbery, bouncing “pook-cha-pook-cha-pook-cha.” Distinguished from the similar Gray Antbird by male’s nearly black plumage (not gray) and female’s grayer underparts (not uniformly brown). Males also are similar to Dot-winged Antwren, but are larger, with less white on the wing bars and slightly lighter overall plumage (not glossy black like the antwren)."
0,Manus Boobook,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox meeki,https://ebird.org/species/manhao1,"A medium-sized brown owl with a rounded head and yellow eyes. Head and upperparts dark brown, with indistinct scattered pale markings above. Chest and belly white with prominent dark streaking. Juvenile shows bolder pale markings above and less heavy streaking below. Occupies forest and more open areas with scattered trees. Confined to Manus. Distinctive: one of only two owl species present on Manus, the other being the very different Manus Masked-Owl, a type of barn-owl. Manus Boobok gives a frog-like song of repetitive rough, curt “grrr” notes."
0,Manus Cuckooshrike,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina ingens,https://ebird.org/species/whbcus4,"A fairly large gray bird with a heavy bill, a prominent black blotch between bill and eye, and a white underside. Found singly or in pairs in forest edges and open environments with trees, avoiding dense forest. The smaller Manus Cicadabird is the only other cuckooshrike in its limited range on the Admiralty Islands; the cuckooshrike can be distinguished from the cicadabird by its white belly. Gives “kitcheek” or “sh-zick” calls."
0,Manus Dwarf-Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx dispar,https://ebird.org/species/vardwk7,"A small blue-and-orange kingfisher with a bright waxy orange bill, ginger underparts, a white throat, and blue upperparts with a bright white neck spot. Female has a bright orange, not blue, head with a blue crown. Found in forest habitats, not necessarily near water, tolerating plantations and degraded forest. No other dwarf-kingfisher shares its range. Told from Common Kingfisher by smaller size and entirely red bill. Call apparently nearly identical that of other Melanesian dwarf-kingfishers: a high-pitched, weak repetitive whistle, often given in flight."
0,Manus Fantail,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura semirubra,https://ebird.org/species/manfan2,"A fairly small, long-tailed bird of undergrowth in wooded habitats on the Admiralty islands. Bright rufous crown, back and rump. Black mask, wings and tail with white tip. White throat and black chest band with black dots below. Forages actively with tail cocked, fanned and wings drooped. The only other fantail in range is the Northern Fantail which has a gray rather than rufous back. Call, a sharp “pik!”. Song, a series of scratchy whistles."
0,Manus Masked-Owl,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto manusi,https://ebird.org/species/manowl2,"A very large, extremely poorly known barn-owl species confined to the island of Manus. The pale buff heart-shaped face is surrounded by a broad black border. The underside is buffy with scattered spots. Much darker above, with a patchwork of black and rusty brown areas and pale spots, including on the nape and crown. Assumed to be a forest owl, perhaps restricted to higher elevations. Few photos exist, and the vocalizations remain unconfirmed. Unmistakable: the only barn-owl on Manus."
0,Manus Monarch,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Symposiachrus infelix,https://ebird.org/species/manmon1,"A medium-sized pied monarch with a mostly black head and chest and a large white ear patch. Belly white. Upperparts and wings black with a large white wing patch. Tail black with white outer feathers. On outer islands, has white tail tipped black. Found in most habitats with trees. Voice includes a series of high-pitched whistles and chattering scolding notes."
0,Manx Shearwater,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus puffinus,https://ebird.org/species/manshe,"Small black-and-white shearwater that flies with snappy wingbeats. Pay attention to its face pattern: typically quite dark and smudgy, with white curling up behind the cheek. Underwing is mostly white, sometimes with dark markings. Flies low to the water with quick wingbeats, almost recalling an alcid; occasionally arcs up high in strong wind. Prefers cooler ocean waters in the North and South Atlantic; rarely seen from land. Rare but seemingly increasing in the Pacific. Found singly or in small flocks, sometimes with other shearwaters. In Caribbean and western Atlantic, most similar to Audubon's Shearwater but shorter-tailed and darker-faced, with white under the tail."
0,New Zealand Storm-Petrel,Animalia,Chordata,Aves,Procellariiformes,Oceanitidae,Fregetta maoriana,https://ebird.org/species/nezstp1,"Small seabird endemic to New Zealand. Dark blackish-brown head, breast, upperparts, and tail. Rump and belly white with variable dark streaking running down from breast. Underwings have pale panel with broad dark edge. Note especially long legs, with feet trailing well behind the square tail. Thought to be extinct until it was rediscovered in 2003 on Little Barrier Island, which remains the only known breeding location. At sea, recorded mostly around New Zealand’s northern waters. Four similar species: Wilson’s Storm-Petrel has dark underparts and underwing; Black-bellied Storm-Petrel is larger, with shorter legs that still extend past tail and with a white belly that has a black line down the middle; White-bellied Storm-Petrel is larger, with feet that do not extend past tail; Gray-backed Storm-Petrel does not have a white rump."
0,Maquis Canastero,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Asthenes heterura,https://ebird.org/species/maqcan1,"Slender and long-tailed canastero of the high Andes from Cochabamba, Bolivia south to NE Argentina. Prefers scrubby hillsides, ravines, and open Polylepis woodland above treeline. Distinguished from the more common Puna and Creamy-breasted Canasteros by lack of streaked back (from Puna) and brown cap and long, slender tail (from Creamy-breasted). Often in pairs or small family groups, though can be quite elusive. Song a rising series of slightly nasal whistles, each of which descends and the ascends rapidly in pitch: “tuwhee-tuwee-tuwhee-tuweeh-tee!”"
0,Marabou Stork,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos crumenifer,https://ebird.org/species/marsto1,"This huge, macabre-looking stork has a massive dagger-like bill and naked pink head and neck that appear severely sunburned. A white ruff and loose inflatable skin on the neck add to its odd appearance. It soars effortlessly at great heights searching for food; note its white belly in flight. Marabous are equally content in wetlands or in dry bush; they are most frequently encountered lurking near carrion, as they attend kills of major predators and will opportunistically snatch scraps. They also readily scavenge around humans and waste dumps."
0,Marail Guan,Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope marail,https://ebird.org/species/margua1,"Medium-sized guan of rainforest canopy. Usually appears entirely dark; note short-legged profile, contrasting red throat patch, and sluggish behavior. Slips quietly through canopy, feeding on fruit; typically found alone or in pairs but may congregate at fruiting trees. Generally wary, especially where hunted, but sometimes tolerates close approach. May be seen near the ground at forest edge or along roadsides. Very similar to Spix’s Guan; Marail is smaller and shorter-legged, but this can be surprisingly difficult to judge accurately."
0,Marbled Frogmouth,Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Podargus ocellatus,https://ebird.org/species/marfro1,"Large, nocturnal bird with very wide ""frog-like"" bill, an inhabitant of rainforest habitats. Compared to similar Tawny Frogmouth (often found in urban and suburban areas), Marbled has longer tail in proportion to its body, longer barred tufts above the bill, and a more blobby or marbled pattern on the underparts. Unusual call is a descending, turkey-like gobble, followed by a loud snap of the bill."
